 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Fluorine in Silicon.txt

 Ion = Fluorine [9] , Mass = 18,998 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55,00 MeV   5,916E+00  4,305E-03   34,56 um     1,16 um     6787 A   
  60,00 MeV   5,720E+00  3,991E-03   38,26 um     1,27 um     7159 A   
  65,00 MeV   5,531E+00  3,721E-03   42,08 um     1,39 um     7539 A   
  70,00 MeV   5,351E+00  3,487E-03   46,04 um     1,50 um     7927 A   
  80,00 MeV   5,014E+00  3,102E-03   54,35 um     1,92 um     8732 A   
  90,00 MeV   4,706E+00  2,797E-03   63,22 um     2,30 um     9576 A   
 100,00 MeV   4,427E+00  2,549E-03   72,65 um     2,67 um     1,05 um  
 110,00 MeV   4,172E+00  2,344E-03   82,67 um     3,03 um     1,14 um  
 120,00 MeV   3,941E+00  2,170E-03   93,29 um     3,39 um     1,24 um  
 130,00 MeV   3,731E+00  2,022E-03  104,52 um     3,75 um     1,34 um  
 140,00 MeV   3,540E+00  1,894E-03  116,37 um     4,12 um     1,45 um  
 150,00 MeV   3,366E+00  1,781E-03  128,85 um     4,49 um     1,56 um  
 160,00 MeV   3,207E+00  1,682E-03  141,95 um     4,87 um     1,68 um  
 170,00 MeV   3,061E+00  1,594E-03  155,70 um     5,25 um     1,81 um  
 180,00 MeV   2,928E+00  1,515E-03  170,08 um     5,64 um     1,94 um  
 200,00 MeV   2,694E+00  1,379E-03  200,76 um     7,14 um     2,21 um  
 225,00 MeV   2,450E+00  1,242E-03  242,67 um     9,31 um     2,59 um  
