 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Ruthenium in Silicon.txt

 Ion = Ruthenium [44] , Mass = 101,904 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,402E+01  3,297E-01   11,83 um     5209 A      6471 A   
  65,00 MeV   3,508E+01  3,092E-01   12,45 um     5311 A      6572 A   
  70,00 MeV   3,610E+01  2,913E-01   13,05 um     5405 A      6665 A   
  80,00 MeV   3,805E+01  2,614E-01   14,20 um     5691 A      6830 A   
  90,00 MeV   3,985E+01  2,375E-01   15,29 um     5936 A      6975 A   
 100,00 MeV   4,152E+01  2,179E-01   16,35 um     6152 A      7103 A   
 110,00 MeV   4,307E+01  2,015E-01   17,36 um     6344 A      7217 A   
 120,00 MeV   4,450E+01  1,875E-01   18,34 um     6517 A      7321 A   
 130,00 MeV   4,581E+01  1,755E-01   19,29 um     6676 A      7417 A   
 140,00 MeV   4,701E+01  1,650E-01   20,21 um     6822 A      7504 A   
 150,00 MeV   4,811E+01  1,558E-01   21,11 um     6958 A      7586 A   
 160,00 MeV   4,911E+01  1,477E-01   22,00 um     7086 A      7662 A   
 170,00 MeV   5,003E+01  1,404E-01   22,86 um     7206 A      7733 A   
 180,00 MeV   5,086E+01  1,338E-01   23,71 um     7319 A      7800 A   
 200,00 MeV   5,231E+01  1,225E-01   25,38 um     7713 A      7925 A   
 225,00 MeV   5,366E+01  1,109E-01   27,40 um     8254 A      8065 A   
 250,00 MeV   5,414E+01  1,015E-01   29,40 um     8744 A      8193 A   
 275,00 MeV   5,467E+01  9,362E-02   31,37 um     9199 A      8312 A   
 300,00 MeV   5,499E+01  8,695E-02   33,33 um     9626 A      8423 A   
 325,00 MeV   5,513E+01  8,123E-02   35,28 um     1,00 um     8529 A   
 350,00 MeV   5,513E+01  7,625E-02   37,24 um     1,04 um     8629 A   
 375,00 MeV   5,501E+01  7,189E-02   39,19 um     1,08 um     8727 A   
 400,00 MeV   5,480E+01  6,802E-02   41,15 um     1,12 um     8820 A   
 450,00 MeV   5,416E+01  6,149E-02   45,10 um     1,25 um     9001 A   
 500,00 MeV   5,334E+01  5,616E-02   49,10 um     1,37 um     9176 A   
 550,00 MeV   5,240E+01  5,173E-02   53,17 um     1,49 um     9346 A   
 600,00 MeV   5,139E+01  4,798E-02   57,32 um     1,60 um     9513 A   
 650,00 MeV   5,035E+01  4,477E-02   61,55 um     1,71 um     9679 A   
 700,00 MeV   4,931E+01  4,199E-02   65,87 um     1,82 um     9844 A   
 800,00 MeV   4,725E+01  3,739E-02   74,79 um     2,22 um     1,02 um  
 900,00 MeV   4,529E+01  3,374E-02   84,09 um     2,58 um     1,05 um  
   1,00 GeV   4,346E+01  3,078E-02   93,80 um     2,93 um     1,09 um  
   1,10 GeV   4,177E+01  2,832E-02  103,90 um     3,26 um     1,12 um  
   1,20 GeV   4,020E+01  2,624E-02  114,41 um     3,58 um     1,16 um  
   1,30 GeV   3,876E+01  2,446E-02  125,32 um     3,90 um     1,20 um  
   1,40 GeV   3,742E+01  2,292E-02  136,63 um     4,22 um     1,24 um  
   1,50 GeV   3,618E+01  2,157E-02  148,34 um     4,54 um     1,28 um  
   1,60 GeV   3,503E+01  2,038E-02  160,43 um     4,85 um     1,32 um  
   1,70 GeV   3,396E+01  1,932E-02  172,92 um     5,16 um     1,36 um  
   1,80 GeV   3,295E+01  1,837E-02  185,79 um     5,48 um     1,41 um  
   2,00 GeV   3,113E+01  1,674E-02  212,69 um     6,67 um     1,50 um  
   2,25 GeV   2,913E+01  1,508E-02  248,45 um     8,38 um     1,63 um  
   2,50 GeV   2,738E+01  1,373E-02  286,58 um     9,97 um     1,77 um  
   2,75 GeV   2,583E+01  1,262E-02  327,07 um    11,50 um     1,91 um  
   3,00 GeV   2,443E+01  1,168E-02  369,95 um    13,01 um     2,07 um  
   3,25 GeV   2,323E+01  1,088E-02  415,15 um    14,50 um     2,23 um  
   3,50 GeV   2,218E+01  1,018E-02  462,59 um    15,98 um     2,40 um  
   3,75 GeV   2,123E+01  9,576E-03  512,21 um    17,46 um     2,59 um  
   4,00 GeV   2,037E+01  9,040E-03  563,98 um    18,94 um     2,77 um  
   4,50 GeV   1,887E+01  8,137E-03  673,85 um    24,51 um     3,17 um  
