 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Silver in Silicon.txt

 Ion = Silver [47] , Mass = 106,905 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,753E+01  3,859E-01   11,60 um     5394 A      6837 A   
  65,00 MeV   3,868E+01  3,620E-01   12,16 um     5480 A      6929 A   
  70,00 MeV   3,977E+01  3,411E-01   12,70 um     5558 A      7014 A   
  80,00 MeV   4,178E+01  3,063E-01   13,75 um     5795 A      7166 A   
  90,00 MeV   4,361E+01  2,784E-01   14,75 um     6001 A      7297 A   
 100,00 MeV   4,527E+01  2,555E-01   15,71 um     6183 A      7413 A   
 110,00 MeV   4,680E+01  2,364E-01   16,64 um     6348 A      7518 A   
 120,00 MeV   4,819E+01  2,201E-01   17,54 um     6498 A      7612 A   
 130,00 MeV   4,948E+01  2,060E-01   18,42 um     6636 A      7699 A   
 140,00 MeV   5,065E+01  1,938E-01   19,28 um     6765 A      7779 A   
 150,00 MeV   5,173E+01  1,830E-01   20,11 um     6885 A      7853 A   
 160,00 MeV   5,272E+01  1,735E-01   20,94 um     6998 A      7922 A   
 170,00 MeV   5,363E+01  1,649E-01   21,74 um     7105 A      7987 A   
 180,00 MeV   5,446E+01  1,573E-01   22,54 um     7207 A      8049 A   
 200,00 MeV   5,591E+01  1,440E-01   24,09 um     7559 A      8163 A   
 225,00 MeV   5,742E+01  1,305E-01   25,99 um     8045 A      8291 A   
 250,00 MeV   5,811E+01  1,194E-01   27,85 um     8485 A      8408 A   
 275,00 MeV   5,855E+01  1,102E-01   29,69 um     8895 A      8517 A   
 300,00 MeV   5,895E+01  1,023E-01   31,52 um     9281 A      8619 A   
 325,00 MeV   5,918E+01  9,561E-02   33,34 um     9648 A      8715 A   
 350,00 MeV   5,928E+01  8,977E-02   35,15 um     9998 A      8807 A   
 375,00 MeV   5,926E+01  8,465E-02   36,97 um     1,03 um     8896 A   
 400,00 MeV   5,914E+01  8,011E-02   38,78 um     1,07 um     8981 A   
 450,00 MeV   5,870E+01  7,243E-02   42,43 um     1,19 um     9145 A   
 500,00 MeV   5,804E+01  6,617E-02   46,12 um     1,30 um     9302 A   
 550,00 MeV   5,725E+01  6,097E-02   49,85 um     1,40 um     9454 A   
 600,00 MeV   5,636E+01  5,656E-02   53,64 um     1,50 um     9604 A   
 650,00 MeV   5,543E+01  5,279E-02   57,49 um     1,60 um     9751 A   
 700,00 MeV   5,447E+01  4,951E-02   61,41 um     1,70 um     9897 A   
 800,00 MeV   5,253E+01  4,410E-02   69,46 um     2,04 um     1,02 um  
 900,00 MeV   5,064E+01  3,981E-02   77,80 um     2,36 um     1,05 um  
   1,00 GeV   4,882E+01  3,632E-02   86,46 um     2,66 um     1,08 um  
   1,10 GeV   4,711E+01  3,342E-02   95,44 um     2,95 um     1,11 um  
   1,20 GeV   4,551E+01  3,097E-02  104,74 um     3,24 um     1,14 um  
   1,30 GeV   4,401E+01  2,888E-02  114,36 um     3,51 um     1,17 um  
   1,40 GeV   4,260E+01  2,706E-02  124,31 um     3,78 um     1,21 um  
   1,50 GeV   4,129E+01  2,547E-02  134,58 um     4,06 um     1,24 um  
   1,60 GeV   4,005E+01  2,407E-02  145,16 um     4,33 um     1,28 um  
   1,70 GeV   3,890E+01  2,282E-02  156,07 um     4,59 um     1,31 um  
   1,80 GeV   3,781E+01  2,170E-02  167,30 um     4,86 um     1,35 um  
   2,00 GeV   3,582E+01  1,977E-02  190,71 um     5,89 um     1,43 um  
   2,25 GeV   3,363E+01  1,782E-02  221,74 um     7,35 um     1,54 um  
   2,50 GeV   3,170E+01  1,623E-02  254,72 um     8,71 um     1,65 um  
   2,75 GeV   3,000E+01  1,492E-02  289,64 um    10,01 um     1,77 um  
   3,00 GeV   2,849E+01  1,381E-02  326,48 um    11,29 um     1,90 um  
   3,25 GeV   2,714E+01  1,286E-02  365,21 um    12,55 um     2,03 um  
   3,50 GeV   2,593E+01  1,204E-02  405,80 um    13,81 um     2,17 um  
   3,75 GeV   2,484E+01  1,132E-02  448,23 um    15,06 um     2,32 um  
   4,00 GeV   2,384E+01  1,069E-02  492,48 um    16,31 um     2,48 um  
   4,50 GeV   2,211E+01  9,624E-03  586,30 um    21,04 um     2,81 um  
