 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Selenium in Silicon.txt

 Ion = Selenium [34] , Mass = 79,92 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,112E+01  1,690E-01   12,65 um     5100 A      6179 A   
  65,00 MeV   3,191E+01  1,582E-01   13,33 um     5213 A      6266 A   
  70,00 MeV   3,266E+01  1,489E-01   13,99 um     5318 A      6347 A   
  80,00 MeV   3,400E+01  1,333E-01   15,27 um     5656 A      6494 A   
  90,00 MeV   3,517E+01  1,209E-01   16,51 um     5952 A      6624 A   
 100,00 MeV   3,618E+01  1,108E-01   17,72 um     6216 A      6741 A   
 110,00 MeV   3,705E+01  1,023E-01   18,89 um     6456 A      6848 A   
 120,00 MeV   3,781E+01  9,508E-02   20,04 um     6677 A      6947 A   
 130,00 MeV   3,845E+01  8,890E-02   21,16 um     6883 A      7039 A   
 140,00 MeV   3,899E+01  8,352E-02   22,27 um     7077 A      7126 A   
 150,00 MeV   3,944E+01  7,879E-02   23,37 um     7260 A      7207 A   
 160,00 MeV   3,982E+01  7,461E-02   24,45 um     7435 A      7285 A   
 170,00 MeV   4,013E+01  7,087E-02   25,53 um     7603 A      7359 A   
 180,00 MeV   4,024E+01  6,751E-02   26,60 um     7765 A      7431 A   
 200,00 MeV   4,014E+01  6,173E-02   28,74 um     8357 A      7567 A   
 225,00 MeV   4,007E+01  5,582E-02   31,42 um     9202 A      7727 A   
 250,00 MeV   3,981E+01  5,101E-02   34,11 um     9981 A      7879 A   
 275,00 MeV   3,943E+01  4,701E-02   36,82 um     1,07 um     8026 A   
 300,00 MeV   3,895E+01  4,362E-02   39,57 um     1,14 um     8168 A   
 325,00 MeV   3,841E+01  4,071E-02   42,35 um     1,21 um     8307 A   
 350,00 MeV   3,783E+01  3,819E-02   45,17 um     1,28 um     8445 A   
 375,00 MeV   3,722E+01  3,598E-02   48,04 um     1,34 um     8581 A   
 400,00 MeV   3,660E+01  3,403E-02   50,95 um     1,40 um     8716 A   
 450,00 MeV   3,535E+01  3,072E-02   56,94 um     1,64 um     8987 A   
 500,00 MeV   3,411E+01  2,804E-02   63,14 um     1,86 um     9261 A   
 550,00 MeV   3,293E+01  2,580E-02   69,56 um     2,08 um     9539 A   
 600,00 MeV   3,180E+01  2,392E-02   76,21 um     2,28 um     9823 A   
 650,00 MeV   3,074E+01  2,230E-02   83,10 um     2,48 um     1,01 um  
 700,00 MeV   2,975E+01  2,090E-02   90,22 um     2,68 um     1,04 um  
 800,00 MeV   2,794E+01  1,859E-02  105,16 um     3,42 um     1,10 um  
 900,00 MeV   2,635E+01  1,676E-02  121,03 um     4,09 um     1,17 um  
   1,00 GeV   2,496E+01  1,528E-02  137,82 um     4,74 um     1,24 um  
   1,10 GeV   2,373E+01  1,405E-02  155,51 um     5,36 um     1,31 um  
   1,20 GeV   2,264E+01  1,301E-02  174,10 um     5,97 um     1,39 um  
   1,30 GeV   2,166E+01  1,212E-02  193,55 um     6,58 um     1,47 um  
   1,40 GeV   2,077E+01  1,135E-02  213,85 um     7,18 um     1,56 um  
   1,50 GeV   1,997E+01  1,068E-02  234,99 um     7,78 um     1,65 um  
   1,60 GeV   1,924E+01  1,008E-02  256,97 um     8,39 um     1,74 um  
