 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Argon in  H- C- O.txt

 Ion = Argon [18] , Mass = 39,962 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  30,00 MeV   2,830E+01  6,089E-02   11,60 um     3535 A      3700 A   
  32,50 MeV   2,826E+01  5,692E-02   12,23 um     3654 A      3741 A   
  35,00 MeV   2,815E+01  5,347E-02   12,86 um     3770 A      3781 A   
  37,50 MeV   2,800E+01  5,044E-02   13,50 um     3883 A      3819 A   
  40,00 MeV   2,780E+01  4,775E-02   14,14 um     3994 A      3856 A   
  45,00 MeV   2,735E+01  4,320E-02   15,43 um     4406 A      3927 A   
  50,00 MeV   2,684E+01  3,949E-02   16,75 um     4795 A      3995 A   
  55,00 MeV   2,631E+01  3,640E-02   18,10 um     5169 A      4062 A   
  60,00 MeV   2,577E+01  3,379E-02   19,47 um     5531 A      4127 A   
  65,00 MeV   2,525E+01  3,155E-02   20,87 um     5884 A      4192 A   
  70,00 MeV   2,474E+01  2,960E-02   22,30 um     6231 A      4256 A   
  80,00 MeV   2,378E+01  2,638E-02   25,25 um     7512 A      4386 A   
  90,00 MeV   2,321E+01  2,383E-02   28,29 um     8671 A      4516 A   
 100,00 MeV   2,242E+01  2,175E-02   31,43 um     9751 A      4647 A   
 110,00 MeV   2,168E+01  2,002E-02   34,67 um     1,08 um     4781 A   
 120,00 MeV   2,100E+01  1,856E-02   38,02 um     1,18 um     4918 A   
 130,00 MeV   2,038E+01  1,731E-02   41,48 um     1,28 um     5059 A   
 140,00 MeV   1,981E+01  1,623E-02   45,04 um     1,37 um     5203 A   
 150,00 MeV   1,928E+01  1,528E-02   48,70 um     1,47 um     5350 A   
 160,00 MeV   1,879E+01  1,444E-02   52,46 um     1,56 um     5502 A   
 170,00 MeV   1,832E+01  1,369E-02   56,32 um     1,66 um     5657 A   
 180,00 MeV   1,789E+01  1,302E-02   60,27 um     1,75 um     5816 A   
 200,00 MeV   1,710E+01  1,187E-02   68,45 um     2,10 um     6146 A   
 225,00 MeV   1,622E+01  1,070E-02   79,19 um     2,59 um     6579 A   
 250,00 MeV   1,544E+01  9,755E-03   90,49 um     3,05 um     7035 A   
 275,00 MeV   1,474E+01  8,968E-03  102,35 um     3,48 um     7513 A   
 300,00 MeV   1,411E+01  8,304E-03  114,76 um     3,90 um     8014 A   
 325,00 MeV   1,353E+01  7,736E-03  127,71 um     4,31 um     8537 A   
 350,00 MeV   1,299E+01  7,245E-03  141,20 um     4,72 um     9080 A   
 375,00 MeV   1,250E+01  6,814E-03  155,24 um     5,12 um     9645 A   
 400,00 MeV   1,204E+01  6,435E-03  169,82 um     5,52 um     1,02 um  
 450,00 MeV   1,122E+01  5,795E-03  200,60 um     7,04 um     1,15 um  
 500,00 MeV   1,050E+01  5,276E-03  233,57 um     8,44 um     1,28 um  
 550,00 MeV   9,867E+00  4,846E-03  268,72 um     9,80 um     1,42 um  
 600,00 MeV   9,303E+00  4,484E-03  306,08 um    11,14 um     1,57 um  
 650,00 MeV   8,800E+00  4,174E-03  345,63 um    12,47 um     1,72 um  
 700,00 MeV   8,349E+00  3,907E-03  387,38 um    13,80 um     1,89 um  
 800,00 MeV   7,581E+00  3,466E-03  477,36 um    18,78 um     2,24 um  
 900,00 MeV   6,958E+00  3,119E-03  575,92 um    23,40 um     2,62 um  
   1,00 GeV   6,451E+00  2,837E-03  682,77 um    27,87 um     3,03 um  
   1,10 GeV   6,038E+00  2,604E-03  797,47 um    32,25 um     3,47 um  
   1,20 GeV   5,703E+00  2,408E-03  919,45 um    36,59 um     3,94 um  
   1,30 GeV   5,376E+00  2,240E-03    1,05 mm    40,91 um     4,43 um  
   1,40 GeV   5,089E+00  2,095E-03    1,19 mm    45,27 um     4,94 um  
   1,50 GeV   4,835E+00  1,969E-03    1,33 mm    49,67 um     5,48 um  
   1,60 GeV   4,609E+00  1,857E-03    1,48 mm    54,11 um     6,05 um  
   1,70 GeV   4,406E+00  1,758E-03    1,64 mm    58,60 um     6,64 um  
   1,80 GeV   4,223E+00  1,670E-03    1,81 mm    63,14 um     7,25 um  
   2,00 GeV   3,896E+00  1,518E-03    2,16 mm    80,52 um     8,55 um  
   2,25 GeV   3,553E+00  1,364E-03    2,64 mm   105,46 um    10,30 um  
   2,50 GeV   3,274E+00  1,240E-03    3,16 mm   128,99 um    12,20 um  
   2,75 GeV   3,041E+00  1,137E-03    3,73 mm   151,94 um    14,24 um  
   3,00 GeV   2,844E+00  1,050E-03    4,34 mm   174,67 um    16,41 um  
   3,25 GeV   2,676E+00  9,767E-04    4,99 mm   197,34 um    18,72 um  
   3,50 GeV   2,529E+00  9,130E-04    5,68 mm   220,07 um    21,15 um  
   3,75 GeV   2,401E+00  8,574E-04    6,40 mm   242,90 um    23,71 um  
   4,00 GeV   2,288E+00  8,084E-04    7,17 mm   265,86 um    26,38 um  
   4,50 GeV   2,098E+00  7,261E-04    8,80 mm   352,37 um    32,08 um  
   5,00 GeV   1,943E+00  6,595E-04   10,57 mm   432,60 um    38,21 um  
   5,50 GeV   1,815E+00  6,045E-04   12,48 mm   509,81 um    44,75 um  
   6,00 GeV   1,708E+00  5,583E-04   14,51 mm   585,40 um    51,67 um  
   6,50 GeV   1,616E+00  5,189E-04   16,67 mm   660,07 um    58,96 um  
   7,00 GeV   1,537E+00  4,848E-04   18,94 mm   734,19 um    66,58 um  
   8,00 GeV   1,407E+00  4,290E-04   23,81 mm     1,01 mm    82,77 um  
   9,00 GeV   1,305E+00  3,851E-04   29,09 mm     1,25 mm   100,10 um  
  10,00 GeV   1,224E+00  3,496E-04   34,75 mm     1,49 mm   118,45 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,3970E+01                 eV / Angstrom 
  1,3970E+02                keV / micron   
  1,3970E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  1,4505E+01                 eV / (1E15 atoms/cm2)
  7,9154E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
