 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Rubidium in Silicon.txt

 Ion = Rubidium [37] , Mass = 84,91 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,119E+01  2,072E-01   12,60 um     5185 A      6334 A   
  65,00 MeV   3,209E+01  1,941E-01   13,28 um     5299 A      6431 A   
  70,00 MeV   3,295E+01  1,827E-01   13,93 um     5404 A      6520 A   
  80,00 MeV   3,455E+01  1,637E-01   15,20 um     5735 A      6681 A   
  90,00 MeV   3,600E+01  1,485E-01   16,42 um     6020 A      6823 A   
 100,00 MeV   3,729E+01  1,361E-01   17,59 um     6273 A      6949 A   
 110,00 MeV   3,845E+01  1,257E-01   18,72 um     6499 A      7063 A   
 120,00 MeV   3,948E+01  1,169E-01   19,82 um     6706 A      7168 A   
 130,00 MeV   4,039E+01  1,094E-01   20,89 um     6896 A      7264 A   
 140,00 MeV   4,119E+01  1,028E-01   21,95 um     7073 A      7354 A   
 150,00 MeV   4,190E+01  9,698E-02   22,98 um     7240 A      7438 A   
 160,00 MeV   4,252E+01  9,185E-02   24,00 um     7397 A      7517 A   
 170,00 MeV   4,305E+01  8,727E-02   25,00 um     7546 A      7592 A   
 180,00 MeV   4,352E+01  8,315E-02   26,00 um     7689 A      7663 A   
 200,00 MeV   4,386E+01  7,605E-02   27,96 um     8201 A      7798 A   
 225,00 MeV   4,410E+01  6,880E-02   30,41 um     8925 A      7953 A   
 250,00 MeV   4,418E+01  6,289E-02   32,84 um     9590 A      8099 A   
 275,00 MeV   4,408E+01  5,797E-02   35,28 um     1,02 um     8236 A   
 300,00 MeV   4,384E+01  5,381E-02   37,73 um     1,08 um     8368 A   
 325,00 MeV   4,348E+01  5,023E-02   40,19 um     1,14 um     8496 A   
 350,00 MeV   4,305E+01  4,713E-02   42,68 um     1,19 um     8620 A   
 375,00 MeV   4,256E+01  4,441E-02   45,19 um     1,24 um     8741 A   
 400,00 MeV   4,203E+01  4,201E-02   47,73 um     1,30 um     8861 A   
 450,00 MeV   4,090E+01  3,794E-02   52,92 um     1,49 um     9097 A   
 500,00 MeV   3,972E+01  3,463E-02   58,26 um     1,68 um     9331 A   
 550,00 MeV   3,854E+01  3,188E-02   63,76 um     1,85 um     9566 A   
 600,00 MeV   3,739E+01  2,956E-02   69,43 um     2,02 um     9802 A   
 650,00 MeV   3,628E+01  2,756E-02   75,28 um     2,18 um     1,00 um  
 700,00 MeV   3,522E+01  2,584E-02   81,30 um     2,35 um     1,03 um  
 800,00 MeV   3,326E+01  2,299E-02   93,88 um     2,95 um     1,08 um  
 900,00 MeV   3,150E+01  2,074E-02  107,19 um     3,50 um     1,13 um  
   1,00 GeV   2,994E+01  1,890E-02  121,21 um     4,03 um     1,19 um  
   1,10 GeV   2,854E+01  1,738E-02  135,94 um     4,54 um     1,25 um  
   1,20 GeV   2,729E+01  1,610E-02  151,37 um     5,04 um     1,31 um  
   1,30 GeV   2,616E+01  1,500E-02  167,49 um     5,53 um     1,37 um  
   1,40 GeV   2,513E+01  1,405E-02  184,29 um     6,02 um     1,44 um  
   1,50 GeV   2,420E+01  1,322E-02  201,75 um     6,51 um     1,51 um  
   1,60 GeV   2,334E+01  1,249E-02  219,88 um     7,00 um     1,58 um  
   1,70 GeV   2,255E+01  1,183E-02  238,65 um     7,49 um     1,65 um  
   1,80 GeV   2,182E+01  1,125E-02  258,06 um     7,98 um     1,73 um  
   2,00 GeV   2,049E+01  1,024E-02  298,81 um     9,85 um     1,90 um  
   2,25 GeV   1,904E+01  9,226E-03  353,33 um    12,52 um     2,12 um  
   2,50 GeV   1,777E+01  8,399E-03  411,87 um    15,02 um     2,35 um  
   2,75 GeV   1,669E+01  7,715E-03  474,41 um    17,44 um     2,61 um  
   3,00 GeV   1,577E+01  7,138E-03  540,78 um    19,81 um     2,87 um  
   3,25 GeV   1,495E+01  6,645E-03  610,92 um    22,16 um     3,16 um  
   3,50 GeV   1,423E+01  6,219E-03  684,75 um    24,51 um     3,46 um  
   3,75 GeV   1,358E+01  5,846E-03  762,23 um    26,86 um     3,77 um  
   4,00 GeV   1,300E+01  5,518E-03  843,29 um    29,21 um     4,09 um  
   4,50 GeV   1,199E+01  4,964E-03    1,02 mm    38,08 um     4,78 um  
   5,00 GeV   1,115E+01  4,516E-03    1,20 mm    46,33 um     5,52 um  
