 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Arsenic in Silicon.txt

 Ion = Arsenic [33] , Mass = 74,92 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,107E+01  1,514E-01   12,55 um     4991 A      6002 A   
  65,00 MeV   3,182E+01  1,418E-01   13,23 um     5106 A      6087 A   
  70,00 MeV   3,252E+01  1,334E-01   13,90 um     5212 A      6166 A   
  80,00 MeV   3,376E+01  1,194E-01   15,19 um     5558 A      6309 A   
  90,00 MeV   3,482E+01  1,082E-01   16,44 um     5862 A      6437 A   
 100,00 MeV   3,573E+01  9,912E-02   17,66 um     6135 A      6552 A   
 110,00 MeV   3,650E+01  9,151E-02   18,85 um     6383 A      6658 A   
 120,00 MeV   3,714E+01  8,506E-02   20,01 um     6613 A      6757 A   
 130,00 MeV   3,767E+01  7,951E-02   21,16 um     6827 A      6848 A   
 140,00 MeV   3,811E+01  7,469E-02   22,29 um     7030 A      6935 A   
 150,00 MeV   3,847E+01  7,045E-02   23,42 um     7223 A      7017 A   
 160,00 MeV   3,875E+01  6,670E-02   24,53 um     7407 A      7096 A   
 170,00 MeV   3,881E+01  6,336E-02   25,64 um     7585 A      7171 A   
 180,00 MeV   3,867E+01  6,035E-02   26,75 um     7758 A      7244 A   
 200,00 MeV   3,863E+01  5,516E-02   28,97 um     8396 A      7384 A   
 225,00 MeV   3,839E+01  4,988E-02   31,77 um     9304 A      7549 A   
 250,00 MeV   3,800E+01  4,557E-02   34,58 um     1,01 um     7708 A   
 275,00 MeV   3,750E+01  4,199E-02   37,43 um     1,09 um     7862 A   
 300,00 MeV   3,693E+01  3,896E-02   40,32 um     1,17 um     8012 A   
 325,00 MeV   3,632E+01  3,636E-02   43,26 um     1,24 um     8160 A   
 350,00 MeV   3,568E+01  3,410E-02   46,25 um     1,31 um     8307 A   
 375,00 MeV   3,503E+01  3,212E-02   49,29 um     1,38 um     8453 A   
 400,00 MeV   3,437E+01  3,038E-02   52,39 um     1,45 um     8600 A   
 450,00 MeV   3,308E+01  2,742E-02   58,78 um     1,71 um     8895 A   
 500,00 MeV   3,183E+01  2,502E-02   65,41 um     1,96 um     9194 A   
 550,00 MeV   3,065E+01  2,302E-02   72,30 um     2,19 um     9500 A   
 600,00 MeV   2,954E+01  2,134E-02   79,46 um     2,41 um     9815 A   
 650,00 MeV   2,850E+01  1,990E-02   86,88 um     2,64 um     1,01 um  
 700,00 MeV   2,754E+01  1,864E-02   94,56 um     2,85 um     1,05 um  
 800,00 MeV   2,580E+01  1,658E-02  110,72 um     3,66 um     1,12 um  
 900,00 MeV   2,429E+01  1,495E-02  127,93 um     4,40 um     1,19 um  
   1,00 GeV   2,297E+01  1,362E-02  146,16 um     5,10 um     1,27 um  
   1,10 GeV   2,181E+01  1,252E-02  165,40 um     5,79 um     1,35 um  
   1,20 GeV   2,078E+01  1,160E-02  185,63 um     6,46 um     1,44 um  
   1,30 GeV   1,986E+01  1,080E-02  206,83 um     7,13 um     1,54 um  
   1,40 GeV   1,903E+01  1,012E-02  228,98 um     7,79 um     1,63 um  
   1,50 GeV   1,828E+01  9,516E-03  252,07 um     8,45 um     1,73 um  
   1,60 GeV   1,759E+01  8,986E-03  276,08 um     9,11 um     1,84 um  
   1,70 GeV   1,696E+01  8,515E-03  301,02 um     9,77 um     1,95 um  
   1,80 GeV   1,637E+01  8,093E-03  326,87 um    10,44 um     2,06 um  
   2,00 GeV   1,531E+01  7,368E-03  381,30 um    12,98 um     2,30 um  
   2,25 GeV   1,416E+01  6,633E-03  454,45 um    16,61 um     2,62 um  
   2,50 GeV   1,319E+01  6,037E-03  533,26 um    20,01 um     2,96 um  
   2,75 GeV   1,237E+01  5,544E-03  617,57 um    23,31 um     3,33 um  
   3,00 GeV   1,165E+01  5,128E-03  707,28 um    26,55 um     3,72 um  
   3,25 GeV   1,103E+01  4,773E-03  802,29 um    29,77 um     4,13 um  
   3,50 GeV   1,047E+01  4,466E-03  902,51 um    32,98 um     4,56 um  
   3,75 GeV   9,982E+00  4,198E-03    1,01 mm    36,20 um     5,01 um  
   4,00 GeV   9,541E+00  3,961E-03    1,12 mm    39,44 um     5,48 um  
   4,50 GeV   8,786E+00  3,563E-03    1,35 mm    51,63 um     6,47 um  
   5,00 GeV   8,160E+00  3,240E-03    1,61 mm    62,96 um     7,54 um  
   5,50 GeV   7,634E+00  2,974E-03    1,88 mm    73,88 um     8,68 um  
   6,00 GeV   7,184E+00  2,749E-03    2,17 mm    84,59 um     9,88 um  
   6,50 GeV   6,796E+00  2,557E-03    2,48 mm    95,19 um    11,15 um  
   7,00 GeV   6,452E+00  2,391E-03    2,81 mm   105,76 um    12,47 um  
   8,00 GeV   5,867E+00  2,119E-03    3,51 mm   144,97 um    15,31 um  
   9,00 GeV   5,401E+00  1,905E-03    4,27 mm   181,00 um    18,37 um  
  10,00 GeV   5,022E+00  1,731E-03    5,10 mm   215,59 um    21,64 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  6,5808E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
