 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Manganese in Silicon.txt

 Ion = Manganese [25] , Mass = 54,94 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   2,647E+01  6,972E-02   13,54 um     4974 A      5608 A   
  65,00 MeV   2,679E+01  6,520E-02   14,34 um     5122 A      5687 A   
  70,00 MeV   2,706E+01  6,126E-02   15,14 um     5262 A      5762 A   
  80,00 MeV   2,748E+01  5,474E-02   16,72 um     5744 A      5901 A   
  90,00 MeV   2,775E+01  4,955E-02   18,27 um     6177 A      6030 A   
 100,00 MeV   2,791E+01  4,531E-02   19,82 um     6575 A      6151 A   
 110,00 MeV   2,798E+01  4,178E-02   21,36 um     6946 A      6266 A   
 120,00 MeV   2,794E+01  3,879E-02   22,89 um     7298 A      6375 A   
 130,00 MeV   2,764E+01  3,623E-02   24,44 um     7638 A      6482 A   
 140,00 MeV   2,738E+01  3,400E-02   26,00 um     7969 A      6586 A   
 150,00 MeV   2,713E+01  3,204E-02   27,58 um     8293 A      6688 A   
 160,00 MeV   2,685E+01  3,031E-02   29,18 um     8610 A      6788 A   
 170,00 MeV   2,656E+01  2,877E-02   30,79 um     8922 A      6888 A   
 180,00 MeV   2,625E+01  2,739E-02   32,42 um     9230 A      6986 A   
 200,00 MeV   2,562E+01  2,501E-02   35,74 um     1,04 um     7182 A   
 225,00 MeV   2,480E+01  2,258E-02   40,01 um     1,20 um     7426 A   
 250,00 MeV   2,398E+01  2,061E-02   44,42 um     1,36 um     7672 A   
 275,00 MeV   2,319E+01  1,897E-02   48,98 um     1,51 um     7921 A   
 300,00 MeV   2,242E+01  1,759E-02   53,70 um     1,65 um     8176 A   
 325,00 MeV   2,169E+01  1,640E-02   58,58 um     1,79 um     8436 A   
 350,00 MeV   2,100E+01  1,537E-02   63,62 um     1,93 um     8702 A   
 375,00 MeV   2,035E+01  1,447E-02   68,83 um     2,07 um     8975 A   
 400,00 MeV   1,974E+01  1,368E-02   74,20 um     2,21 um     9256 A   
 450,00 MeV   1,861E+01  1,234E-02   85,44 um     2,72 um     9842 A   
 500,00 MeV   1,761E+01  1,124E-02   97,33 um     3,21 um     1,05 um  
 550,00 MeV   1,673E+01  1,034E-02  109,88 um     3,67 um     1,11 um  
 600,00 MeV   1,593E+01  9,576E-03  123,07 um     4,12 um     1,18 um  
 650,00 MeV   1,522E+01  8,922E-03  136,89 um     4,56 um     1,25 um  
 700,00 MeV   1,459E+01  8,356E-03  151,34 um     5,01 um     1,33 um  
 800,00 MeV   1,348E+01  7,425E-03  182,06 um     6,64 um     1,49 um  
 900,00 MeV   1,256E+01  6,688E-03  215,15 um     8,13 um     1,66 um  
   1,00 GeV   1,178E+01  6,090E-03  250,55 um     9,56 um     1,85 um  
   1,10 GeV   1,111E+01  5,595E-03  288,21 um    10,95 um     2,04 um  
   1,20 GeV   1,051E+01  5,178E-03  328,07 um    12,32 um     2,25 um  
   1,30 GeV   9,984E+00  4,821E-03  370,12 um    13,69 um     2,47 um  
   1,40 GeV   9,508E+00  4,512E-03  414,33 um    15,06 um     2,70 um  
   1,50 GeV   9,074E+00  4,242E-03  460,70 um    16,44 um     2,94 um  
   1,60 GeV   8,676E+00  4,004E-03  509,24 um    17,82 um     3,19 um  
   1,70 GeV   8,313E+00  3,793E-03  559,96 um    19,22 um     3,45 um  
   1,80 GeV   7,987E+00  3,604E-03  612,82 um    20,64 um     3,72 um  
   2,00 GeV   7,414E+00  3,279E-03  724,79 um    26,03 um     4,29 um  
   2,25 GeV   6,819E+00  2,950E-03  876,26 um    33,74 um     5,05 um  
   2,50 GeV   6,324E+00  2,683E-03    1,04 mm    40,97 um     5,88 um  
   2,75 GeV   5,906E+00  2,463E-03    1,22 mm    47,99 um     6,75 um  
   3,00 GeV   5,549E+00  2,277E-03    1,40 mm    54,90 um     7,68 um  
   3,25 GeV   5,239E+00  2,118E-03    1,60 mm    61,77 um     8,66 um  
   3,50 GeV   4,968E+00  1,981E-03    1,82 mm    68,64 um     9,69 um  
   3,75 GeV   4,725E+00  1,861E-03    2,04 mm    75,53 um    10,77 um  
   4,00 GeV   4,503E+00  1,756E-03    2,27 mm    82,46 um    11,90 um  
   4,50 GeV   4,128E+00  1,578E-03    2,77 mm   108,68 um    14,30 um  
   5,00 GeV   3,821E+00  1,435E-03    3,31 mm   133,10 um    16,88 um  
   5,50 GeV   3,565E+00  1,316E-03    3,90 mm   156,70 um    19,64 um  
   6,00 GeV   3,349E+00  1,216E-03    4,52 mm   179,88 um    22,56 um  
   6,50 GeV   3,163E+00  1,131E-03    5,18 mm   202,85 um    25,64 um  
   7,00 GeV   3,003E+00  1,057E-03    5,88 mm   225,74 um    28,87 um  
   8,00 GeV   2,738E+00  9,362E-04    7,38 mm   310,23 um    35,77 um  
   9,00 GeV   2,529E+00  8,410E-04    9,02 mm   387,31 um    43,20 um  
  10,00 GeV   2,360E+00  7,640E-04   10,79 mm   460,87 um    51,12 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  9,0177E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
