 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Magnesium in Silicon.txt

 Ion = Magnesium [12] , Mass = 23,985 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55,00 MeV   9,964E+00  9,142E-03   23,34 um     7754 A      6132 A   
  60,00 MeV   9,647E+00  8,479E-03   25,53 um     8385 A      6321 A   
  65,00 MeV   9,383E+00  7,911E-03   27,79 um     9006 A      6513 A   
  70,00 MeV   9,130E+00  7,418E-03   30,12 um     9619 A      6708 A   
  80,00 MeV   8,652E+00  6,605E-03   34,96 um     1,19 um     7111 A   
  90,00 MeV   8,214E+00  5,960E-03   40,07 um     1,39 um     7531 A   
 100,00 MeV   7,813E+00  5,436E-03   45,44 um     1,59 um     7970 A   
 110,00 MeV   7,447E+00  5,000E-03   51,09 um     1,79 um     8429 A   
 120,00 MeV   7,112E+00  4,633E-03   57,00 um     1,98 um     8909 A   
 130,00 MeV   6,805E+00  4,319E-03   63,19 um     2,17 um     9411 A   
 140,00 MeV   6,523E+00  4,046E-03   69,65 um     2,36 um     9935 A   
 150,00 MeV   6,263E+00  3,808E-03   76,39 um     2,55 um     1,05 um  
 160,00 MeV   6,025E+00  3,597E-03   83,40 um     2,74 um     1,10 um  
 170,00 MeV   5,804E+00  3,410E-03   90,68 um     2,93 um     1,16 um  
 180,00 MeV   5,600E+00  3,242E-03   98,24 um     3,13 um     1,22 um  
 200,00 MeV   5,234E+00  2,953E-03  114,14 um     3,86 um     1,35 um  
 225,00 MeV   4,845E+00  2,661E-03  135,53 um     4,92 um     1,53 um  
 250,00 MeV   4,514E+00  2,423E-03  158,55 um     5,91 um     1,71 um  
 275,00 MeV   4,230E+00  2,227E-03  183,19 um     6,88 um     1,91 um  
 300,00 MeV   3,984E+00  2,061E-03  209,42 um     7,83 um     2,12 um  
 325,00 MeV   3,769E+00  1,919E-03  237,21 um     8,77 um     2,35 um  
 350,00 MeV   3,578E+00  1,796E-03  266,52 um     9,72 um     2,58 um  
 375,00 MeV   3,409E+00  1,689E-03  297,35 um    10,67 um     2,83 um  
 400,00 MeV   3,256E+00  1,594E-03  329,67 um    11,62 um     3,09 um  
 450,00 MeV   2,992E+00  1,435E-03  398,68 um    15,21 um     3,63 um  
 500,00 MeV   2,771E+00  1,306E-03  473,47 um    18,56 um     4,22 um  
 550,00 MeV   2,582E+00  1,199E-03  553,99 um    21,81 um     4,85 um  
 600,00 MeV   2,417E+00  1,109E-03  640,20 um    25,02 um     5,53 um  
 650,00 MeV   2,272E+00  1,032E-03  732,11 um    28,23 um     6,24 um  
 700,00 MeV   2,142E+00  9,652E-04  829,75 um    31,47 um     6,99 um  
 800,00 MeV   1,928E+00  8,559E-04    1,04 mm    43,55 um     8,62 um  
 900,00 MeV   1,759E+00  7,696E-04    1,28 mm    54,77 um    10,40 um  
   1,00 GeV   1,620E+00  6,998E-04    1,53 mm    65,69 um    12,34 um  
   1,10 GeV   1,504E+00  6,420E-04    1,81 mm    76,50 um    14,42 um  
   1,20 GeV   1,405E+00  5,934E-04    2,10 mm    87,33 um    16,64 um  
   1,30 GeV   1,320E+00  5,520E-04    2,42 mm    98,22 um    19,01 um  
   1,40 GeV   1,247E+00  5,161E-04    2,76 mm   109,21 um    21,51 um  
   1,50 GeV   1,182E+00  4,848E-04    3,11 mm   120,30 um    24,13 um  
   1,60 GeV   1,125E+00  4,572E-04    3,48 mm   131,52 um    26,89 um  
   1,70 GeV   1,074E+00  4,328E-04    3,88 mm   142,85 um    29,78 um  
   1,80 GeV   1,029E+00  4,109E-04    4,28 mm   154,30 um    32,78 um  
   2,00 GeV   9,500E-01  3,733E-04    5,16 mm   197,77 um    39,15 um  
   2,25 GeV   8,701E-01  3,354E-04    6,34 mm   259,56 um    47,74 um  
   2,50 GeV   8,051E-01  3,047E-04    7,63 mm   317,37 um    57,01 um  
   2,75 GeV   7,513E-01  2,793E-04    9,01 mm   373,31 um    66,92 um  
   3,00 GeV   7,059E-01  2,580E-04   10,49 mm   428,31 um    77,42 um  
   3,25 GeV   6,671E-01  2,398E-04   12,06 mm   482,82 um    88,49 um  
   3,50 GeV   6,336E-01  2,241E-04   13,72 mm   537,10 um   100,10 um  
   3,75 GeV   6,044E-01  2,104E-04   15,46 mm   591,28 um   112,23 um  
   4,00 GeV   5,786E-01  1,984E-04   17,28 mm   645,44 um   124,84 um  
   4,50 GeV   5,353E-01  1,781E-04   21,15 mm   847,29 um   151,44 um  
   5,00 GeV   5,004E-01  1,617E-04   25,31 mm     1,03 mm   179,72 um  
   5,50 GeV   4,716E-01  1,482E-04   29,75 mm     1,21 mm   209,50 um  
