 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Calcium in Silicon.txt

 Ion = Calcium [20] , Mass = 39,963 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55,00 MeV   2,147E+01  3,750E-02   13,86 um     4733 A      4842 A   
  60,00 MeV   2,153E+01  3,483E-02   14,86 um     4960 A      4937 A   
  65,00 MeV   2,154E+01  3,254E-02   15,85 um     5176 A      5029 A   
  70,00 MeV   2,151E+01  3,055E-02   16,85 um     5384 A      5117 A   
  80,00 MeV   2,138E+01  2,726E-02   18,86 um     6116 A      5286 A   
  90,00 MeV   2,110E+01  2,465E-02   20,88 um     6781 A      5449 A   
 100,00 MeV   2,060E+01  2,251E-02   22,95 um     7408 A      5608 A   
 110,00 MeV   2,020E+01  2,074E-02   25,06 um     8010 A      5765 A   
 120,00 MeV   1,978E+01  1,924E-02   27,21 um     8593 A      5920 A   
 130,00 MeV   1,935E+01  1,796E-02   29,41 um     9161 A      6075 A   
 140,00 MeV   1,892E+01  1,684E-02   31,66 um     9719 A      6231 A   
 150,00 MeV   1,850E+01  1,586E-02   33,96 um     1,03 um     6388 A   
 160,00 MeV   1,808E+01  1,500E-02   36,31 um     1,08 um     6546 A   
 170,00 MeV   1,768E+01  1,423E-02   38,72 um     1,14 um     6706 A   
 180,00 MeV   1,729E+01  1,354E-02   41,18 um     1,19 um     6867 A   
 200,00 MeV   1,654E+01  1,235E-02   46,27 um     1,40 um     7198 A   
 225,00 MeV   1,567E+01  1,114E-02   52,96 um     1,69 um     7627 A   
 250,00 MeV   1,489E+01  1,016E-02   60,01 um     1,97 um     8075 A   
 275,00 MeV   1,418E+01  9,347E-03   67,42 um     2,23 um     8543 A   
 300,00 MeV   1,353E+01  8,660E-03   75,19 um     2,49 um     9031 A   
 325,00 MeV   1,294E+01  8,071E-03   83,32 um     2,75 um     9542 A   
 350,00 MeV   1,241E+01  7,561E-03   91,82 um     3,00 um     1,01 um  
 375,00 MeV   1,192E+01  7,115E-03  100,67 um     3,26 um     1,06 um  
 400,00 MeV   1,148E+01  6,721E-03  109,87 um     3,51 um     1,12 um  
 450,00 MeV   1,070E+01  6,056E-03  129,31 um     4,47 um     1,24 um  
 500,00 MeV   1,003E+01  5,517E-03  150,10 um     5,36 um     1,37 um  
 550,00 MeV   9,457E+00  5,070E-03  172,21 um     6,21 um     1,51 um  
 600,00 MeV   8,958E+00  4,693E-03  195,61 um     7,05 um     1,65 um  
 650,00 MeV   8,518E+00  4,371E-03  220,26 um     7,87 um     1,81 um  
 700,00 MeV   8,127E+00  4,092E-03  246,14 um     8,69 um     1,97 um  
 800,00 MeV   7,459E+00  3,633E-03  301,47 um    11,71 um     2,31 um  
 900,00 MeV   6,902E+00  3,270E-03  361,51 um    14,48 um     2,68 um  
   1,00 GeV   6,425E+00  2,976E-03  426,20 um    17,15 um     3,07 um  
   1,10 GeV   6,006E+00  2,733E-03  495,55 um    19,77 um     3,49 um  
   1,20 GeV   5,633E+00  2,528E-03  569,61 um    22,39 um     3,93 um  
   1,30 GeV   5,318E+00  2,353E-03  648,31 um    25,02 um     4,40 um  
   1,40 GeV   5,041E+00  2,201E-03  731,50 um    27,67 um     4,89 um  
   1,50 GeV   4,796E+00  2,069E-03  819,10 um    30,34 um     5,40 um  
   1,60 GeV   4,576E+00  1,952E-03  911,05 um    33,03 um     5,94 um  
   1,70 GeV   4,379E+00  1,849E-03    1,01 mm    35,75 um     6,50 um  
   1,80 GeV   4,200E+00  1,756E-03    1,11 mm    38,49 um     7,09 um  
   2,00 GeV   3,890E+00  1,597E-03    1,32 mm    48,94 um     8,32 um  
   2,25 GeV   3,562E+00  1,436E-03    1,61 mm    63,86 um     9,98 um  
   2,50 GeV   3,288E+00  1,305E-03    1,92 mm    77,90 um    11,77 um  
   2,75 GeV   3,060E+00  1,198E-03    2,26 mm    91,58 um    13,68 um  
   3,00 GeV   2,867E+00  1,107E-03    2,63 mm   105,10 um    15,72 um  
   3,25 GeV   2,700E+00  1,029E-03    3,02 mm   118,58 um    17,88 um  
   3,50 GeV   2,556E+00  9,625E-04    3,43 mm   132,07 um    20,15 um  
   3,75 GeV   2,429E+00  9,041E-04    3,86 mm   145,61 um    22,53 um  
   4,00 GeV   2,317E+00  8,526E-04    4,31 mm   159,22 um    25,02 um  
   4,50 GeV   2,128E+00  7,661E-04    5,28 mm   210,36 um    30,32 um  
   5,00 GeV   1,974E+00  6,961E-04    6,33 mm   257,75 um    36,01 um  
