 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Sodium in Silicon.txt

 Ion = Sodium [11] , Mass = 22,99 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55,00 MeV   8,509E+00  7,479E-03   26,14 um     8639 A      6326 A   
  60,00 MeV   8,250E+00  6,936E-03   28,71 um     9409 A      6555 A   
  65,00 MeV   8,006E+00  6,470E-03   31,35 um     1,02 um     6788 A   
  70,00 MeV   7,773E+00  6,066E-03   34,08 um     1,09 um     7026 A   
  80,00 MeV   7,341E+00  5,399E-03   39,78 um     1,36 um     7519 A   
  90,00 MeV   6,949E+00  4,871E-03   45,81 um     1,61 um     8036 A   
 100,00 MeV   6,594E+00  4,442E-03   52,17 um     1,85 um     8577 A   
 110,00 MeV   6,271E+00  4,085E-03   58,87 um     2,09 um     9144 A   
 120,00 MeV   5,978E+00  3,785E-03   65,90 um     2,32 um     9738 A   
 130,00 MeV   5,712E+00  3,527E-03   73,27 um     2,55 um     1,04 um  
 140,00 MeV   5,468E+00  3,304E-03   80,97 um     2,78 um     1,10 um  
 150,00 MeV   5,244E+00  3,109E-03   89,01 um     3,01 um     1,17 um  
 160,00 MeV   5,039E+00  2,937E-03   97,39 um     3,24 um     1,24 um  
 170,00 MeV   4,851E+00  2,784E-03  106,10 um     3,47 um     1,31 um  
 180,00 MeV   4,676E+00  2,646E-03  115,14 um     3,71 um     1,39 um  
 200,00 MeV   4,365E+00  2,411E-03  134,20 um     4,60 um     1,55 um  
 225,00 MeV   4,035E+00  2,171E-03  159,86 um     5,87 um     1,76 um  
 250,00 MeV   3,757E+00  1,977E-03  187,51 um     7,07 um     1,99 um  
 275,00 MeV   3,518E+00  1,816E-03  217,13 um     8,24 um     2,23 um  
 300,00 MeV   3,312E+00  1,681E-03  248,68 um     9,38 um     2,49 um  
 325,00 MeV   3,132E+00  1,565E-03  282,11 um    10,52 um     2,77 um  
 350,00 MeV   2,973E+00  1,465E-03  317,39 um    11,67 um     3,06 um  
 375,00 MeV   2,832E+00  1,377E-03  354,49 um    12,81 um     3,36 um  
 400,00 MeV   2,706E+00  1,300E-03  393,39 um    13,96 um     3,67 um  
 450,00 MeV   2,488E+00  1,170E-03  476,40 um    18,28 um     4,34 um  
 500,00 MeV   2,307E+00  1,064E-03  566,31 um    22,31 um     5,07 um  
 550,00 MeV   2,152E+00  9,770E-04  662,96 um    26,20 um     5,84 um  
 600,00 MeV   2,019E+00  9,035E-04  766,27 um    30,04 um     6,65 um  
 650,00 MeV   1,903E+00  8,407E-04  876,15 um    33,87 um     7,52 um  
 700,00 MeV   1,799E+00  7,864E-04  992,57 um    37,71 um     8,43 um  
 800,00 MeV   1,620E+00  6,972E-04    1,24 mm    52,02 um    10,39 um  
 900,00 MeV   1,477E+00  6,269E-04    1,52 mm    65,35 um    12,53 um  
   1,00 GeV   1,360E+00  5,700E-04    1,83 mm    78,32 um    14,86 um  
   1,10 GeV   1,263E+00  5,229E-04    2,16 mm    91,18 um    17,36 um  
   1,20 GeV   1,180E+00  4,832E-04    2,51 mm   104,06 um    20,02 um  
   1,30 GeV   1,109E+00  4,494E-04    2,89 mm   117,02 um    22,86 um  
   1,40 GeV   1,047E+00  4,202E-04    3,29 mm   130,09 um    25,86 um  
   1,50 GeV   9,933E-01  3,947E-04    3,71 mm   143,29 um    29,01 um  
   1,60 GeV   9,454E-01  3,722E-04    4,15 mm   156,63 um    32,31 um  
   1,70 GeV   9,027E-01  3,523E-04    4,62 mm   170,11 um    35,77 um  
   1,80 GeV   8,644E-01  3,344E-04    5,11 mm   183,73 um    39,37 um  
   2,00 GeV   7,985E-01  3,038E-04    6,14 mm   235,43 um    46,99 um  
   2,25 GeV   7,316E-01  2,729E-04    7,55 mm   308,87 um    57,29 um  
   2,50 GeV   6,773E-01  2,479E-04    9,08 mm   377,56 um    68,37 um  
   2,75 GeV   6,323E-01  2,273E-04   10,73 mm   443,99 um    80,21 um  
   3,00 GeV   5,943E-01  2,099E-04   12,48 mm   509,26 um    92,76 um  
   3,25 GeV   5,619E-01  1,951E-04   14,35 mm   573,92 um   105,98 um  
   3,50 GeV   5,339E-01  1,823E-04   16,31 mm   638,26 um   119,84 um  
   3,75 GeV   5,095E-01  1,712E-04   18,38 mm   702,45 um   134,30 um  
   4,00 GeV   4,880E-01  1,614E-04   20,54 mm   766,57 um   149,33 um  
