 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Sulfur in Silicon.txt

 Ion = Sulfur [16] , Mass = 31,972 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55,00 MeV   1,613E+01  2,030E-02   16,55 um     5444 A      4998 A   
  60,00 MeV   1,595E+01  1,884E-02   17,89 um     5788 A      5117 A   
  65,00 MeV   1,577E+01  1,759E-02   19,25 um     6119 A      5234 A   
  70,00 MeV   1,554E+01  1,651E-02   20,62 um     6442 A      5350 A   
  80,00 MeV   1,493E+01  1,472E-02   23,45 um     7617 A      5580 A   
  90,00 MeV   1,443E+01  1,329E-02   26,38 um     8707 A      5812 A   
 100,00 MeV   1,395E+01  1,213E-02   29,41 um     9739 A      6046 A   
 110,00 MeV   1,348E+01  1,117E-02   32,55 um     1,07 um     6283 A   
 120,00 MeV   1,304E+01  1,036E-02   35,80 um     1,17 um     6526 A   
 130,00 MeV   1,262E+01  9,659E-03   39,15 um     1,27 um     6774 A   
 140,00 MeV   1,222E+01  9,055E-03   42,62 um     1,36 um     7028 A   
 150,00 MeV   1,185E+01  8,525E-03   46,20 um     1,46 um     7288 A   
 160,00 MeV   1,149E+01  8,057E-03   49,89 um     1,55 um     7554 A   
 170,00 MeV   1,116E+01  7,641E-03   53,69 um     1,64 um     7828 A   
 180,00 MeV   1,084E+01  7,268E-03   57,61 um     1,74 um     8109 A   
 200,00 MeV   1,026E+01  6,626E-03   65,77 um     2,09 um     8692 A   
 225,00 MeV   9,621E+00  5,974E-03   76,61 um     2,60 um     9463 A   
 250,00 MeV   9,060E+00  5,444E-03   88,14 um     3,08 um     1,03 um  
 275,00 MeV   8,565E+00  5,005E-03  100,36 um     3,53 um     1,11 um  
 300,00 MeV   8,127E+00  4,635E-03  113,26 um     3,98 um     1,21 um  
 325,00 MeV   7,736E+00  4,318E-03  126,84 um     4,43 um     1,30 um  
 350,00 MeV   7,384E+00  4,044E-03  141,09 um     4,87 um     1,40 um  
 375,00 MeV   7,067E+00  3,804E-03  155,99 um     5,32 um     1,51 um  
 400,00 MeV   6,780E+00  3,592E-03  171,54 um     5,76 um     1,61 um  
 450,00 MeV   6,278E+00  3,235E-03  204,56 um     7,43 um     1,85 um  
 500,00 MeV   5,854E+00  2,945E-03  240,08 um     8,98 um     2,09 um  
 550,00 MeV   5,491E+00  2,705E-03  278,07 um    10,48 um     2,35 um  
 600,00 MeV   5,175E+00  2,503E-03  318,47 um    11,95 um     2,63 um  
 650,00 MeV   4,899E+00  2,331E-03  361,24 um    13,41 um     2,92 um  
 700,00 MeV   4,654E+00  2,181E-03  406,35 um    14,87 um     3,23 um  
 800,00 MeV   4,239E+00  1,935E-03  503,34 um    20,26 um     3,89 um  
 900,00 MeV   3,902E+00  1,741E-03  609,26 um    25,23 um     4,60 um  
   1,00 GeV   3,623E+00  1,584E-03  723,82 um    30,02 um     5,36 um  
   1,10 GeV   3,386E+00  1,454E-03  846,81 um    34,73 um     6,17 um  
   1,20 GeV   3,183E+00  1,344E-03  978,02 um    39,41 um     7,03 um  
   1,30 GeV   3,001E+00  1,251E-03    1,12 mm    44,10 um     7,93 um  
   1,40 GeV   2,839E+00  1,170E-03    1,26 mm    48,83 um     8,89 um  
   1,50 GeV   2,695E+00  1,099E-03    1,42 mm    53,61 um     9,89 um  
   1,60 GeV   2,568E+00  1,037E-03    1,58 mm    58,45 um    10,93 um  
   1,70 GeV   2,454E+00  9,818E-04    1,76 mm    63,33 um    12,02 um  
   1,80 GeV   2,351E+00  9,324E-04    1,94 mm    68,27 um    13,16 um  
   2,00 GeV   2,173E+00  8,476E-04    2,32 mm    87,10 um    15,56 um  
   2,25 GeV   1,991E+00  7,618E-04    2,83 mm   113,93 um    18,80 um  
   2,50 GeV   1,842E+00  6,924E-04    3,40 mm   139,09 um    22,29 um  
   2,75 GeV   1,717E+00  6,350E-04    4,00 mm   163,48 um    26,01 um  
   3,00 GeV   1,612E+00  5,867E-04    4,65 mm   187,51 um    29,97 um  
   3,25 GeV   1,522E+00  5,455E-04    5,34 mm   211,38 um    34,15 um  
   3,50 GeV   1,443E+00  5,100E-04    6,06 mm   235,20 um    38,53 um  
   3,75 GeV   1,375E+00  4,789E-04    6,83 mm   259,03 um    43,12 um  
   4,00 GeV   1,314E+00  4,516E-04    7,63 mm   282,92 um    47,91 um  
   4,50 GeV   1,211E+00  4,056E-04    9,34 mm   372,33 um    58,03 um  
   5,00 GeV   1,128E+00  3,684E-04   11,18 mm   454,84 um    68,84 um  
   5,50 GeV   1,059E+00  3,377E-04   13,15 mm   533,79 um    80,28 um  
   6,00 GeV   1,001E+00  3,119E-04   15,24 mm   610,66 um    92,32 um  
   6,50 GeV   9,517E-01  2,898E-04   17,45 mm   686,17 um   104,90 um  
   7,00 GeV   9,091E-01  2,708E-04   19,77 mm   760,72 um   117,99 um  
   8,00 GeV   8,392E-01  2,396E-04   24,70 mm     1,03 mm   145,55 um  
   9,00 GeV   7,844E-01  2,151E-04   30,01 mm     1,28 mm   174,73 um  
  10,00 GeV   7,404E-01  1,953E-04   35,66 mm     1,51 mm   205,30 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  1,6117E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
