 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Yttrium in Silicon.txt

 Ion = Yttrium [39] , Mass = 88,906 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,251E+01  2,368E-01   12,02 um     4986 A      6079 A   
  65,00 MeV   3,347E+01  2,219E-01   12,67 um     5096 A      6175 A   
  70,00 MeV   3,438E+01  2,089E-01   13,30 um     5198 A      6264 A   
  80,00 MeV   3,610E+01  1,873E-01   14,51 um     5515 A      6423 A   
  90,00 MeV   3,766E+01  1,700E-01   15,67 um     5789 A      6563 A   
 100,00 MeV   3,907E+01  1,558E-01   16,79 um     6030 A      6687 A   
 110,00 MeV   4,034E+01  1,440E-01   17,87 um     6245 A      6800 A   
 120,00 MeV   4,148E+01  1,339E-01   18,92 um     6441 A      6903 A   
 130,00 MeV   4,250E+01  1,253E-01   19,94 um     6622 A      6998 A   
 140,00 MeV   4,342E+01  1,177E-01   20,94 um     6789 A      7086 A   
 150,00 MeV   4,423E+01  1,111E-01   21,92 um     6946 A      7168 A   
 160,00 MeV   4,494E+01  1,053E-01   22,88 um     7093 A      7245 A   
 170,00 MeV   4,558E+01  1,000E-01   23,83 um     7234 A      7319 A   
 180,00 MeV   4,615E+01  9,533E-02   24,77 um     7367 A      7388 A   
 200,00 MeV   4,688E+01  8,721E-02   26,62 um     7840 A      7518 A   
 225,00 MeV   4,715E+01  7,892E-02   28,90 um     8506 A      7668 A   
 250,00 MeV   4,739E+01  7,215E-02   31,18 um     9115 A      7807 A   
 275,00 MeV   4,742E+01  6,652E-02   33,44 um     9683 A      7938 A   
 300,00 MeV   4,729E+01  6,176E-02   35,71 um     1,02 um     8063 A   
 325,00 MeV   4,703E+01  5,766E-02   37,99 um     1,07 um     8183 A   
 350,00 MeV   4,668E+01  5,411E-02   40,29 um     1,12 um     8300 A   
 375,00 MeV   4,626E+01  5,100E-02   42,60 um     1,17 um     8414 A   
 400,00 MeV   4,578E+01  4,824E-02   44,94 um     1,22 um     8525 A   
