 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Sulfur in  H- C- O.txt

 Ion = Sulfur [16] , Mass = 31,972 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   7,00 MeV   1,871E+01  1,348E-01    4,84 um     2219 A      2843 A   
   8,00 MeV   1,993E+01  1,210E-01    5,21 um     2296 A      2906 A   
   9,00 MeV   2,095E+01  1,100E-01    5,56 um     2363 A      2959 A   
  10,00 MeV   2,180E+01  1,009E-01    5,89 um     2421 A      3005 A   
  11,00 MeV   2,252E+01  9,331E-02    6,21 um     2474 A      3046 A   
  12,00 MeV   2,312E+01  8,686E-02    6,53 um     2522 A      3083 A   
  13,00 MeV   2,363E+01  8,131E-02    6,83 um     2567 A      3117 A   
  14,00 MeV   2,404E+01  7,648E-02    7,13 um     2609 A      3148 A   
  15,00 MeV   2,439E+01  7,222E-02    7,42 um     2649 A      3177 A   
  16,00 MeV   2,467E+01  6,845E-02    7,71 um     2687 A      3204 A   
  17,00 MeV   2,489E+01  6,507E-02    8,00 um     2724 A      3230 A   
  18,00 MeV   2,506E+01  6,204E-02    8,29 um     2759 A      3254 A   
  20,00 MeV   2,528E+01  5,680E-02    8,85 um     2884 A      3299 A   
  22,50 MeV   2,537E+01  5,145E-02    9,56 um     3062 A      3352 A   
  25,00 MeV   2,532E+01  4,708E-02   10,26 um     3230 A      3400 A   
  27,50 MeV   2,517E+01  4,343E-02   10,97 um     3390 A      3446 A   
  30,00 MeV   2,496E+01  4,034E-02   11,68 um     3545 A      3489 A   
  32,50 MeV   2,470E+01  3,769E-02   12,40 um     3696 A      3531 A   
