 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Silicon in  H- C- O.txt

 Ion = Silicon [14] , Mass = 27,977 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   7,00 MeV   1,782E+01  9,466E-02    4,93 um     2160 A      2759 A   
   8,00 MeV   1,870E+01  8,488E-02    5,32 um     2245 A      2816 A   
   9,00 MeV   1,941E+01  7,706E-02    5,69 um     2319 A      2865 A   
  10,00 MeV   1,998E+01  7,065E-02    6,05 um     2386 A      2909 A   
  11,00 MeV   2,045E+01  6,529E-02    6,41 um     2447 A      2948 A   
  12,00 MeV   2,082E+01  6,074E-02    6,75 um     2504 A      2984 A   
  13,00 MeV   2,111E+01  5,683E-02    7,09 um     2558 A      3018 A   
  14,00 MeV   2,133E+01  5,342E-02    7,43 um     2609 A      3049 A   
  15,00 MeV   2,149E+01  5,042E-02    7,76 um     2658 A      3078 A   
  16,00 MeV   2,160E+01  4,776E-02    8,09 um     2705 A      3106 A   
  17,00 MeV   2,167E+01  4,539E-02    8,42 um     2751 A      3132 A   
  18,00 MeV   2,170E+01  4,326E-02    8,75 um     2796 A      3158 A   
  20,00 MeV   2,167E+01  3,958E-02    9,41 um     2957 A      3206 A   
  22,50 MeV   2,151E+01  3,583E-02   10,24 um     3192 A      3263 A   
  25,00 MeV   2,126E+01  3,276E-02   11,07 um     3413 A      3316 A   
  27,50 MeV   2,096E+01  3,021E-02   11,92 um     3627 A      3368 A   
  30,00 MeV   2,062E+01  2,804E-02   12,78 um     3834 A      3418 A   
  32,50 MeV   2,026E+01  2,619E-02   13,65 um     4037 A      3468 A   
  35,00 MeV   1,990E+01  2,458E-02   14,54 um     4237 A      3517 A   
  37,50 MeV   1,954E+01  2,316E-02   15,45 um     4435 A      3565 A   
  40,00 MeV   1,918E+01  2,191E-02   16,37 um     4631 A      3614 A   
  45,00 MeV   1,848E+01  1,980E-02   18,27 um     5367 A      3711 A   
  50,00 MeV   1,782E+01  1,808E-02   20,24 um     6060 A      3809 A   
  55,00 MeV   1,720E+01  1,665E-02   22,28 um     6726 A      3909 A   
  60,00 MeV   1,679E+01  1,544E-02   24,39 um     7366 A      4011 A   
  65,00 MeV   1,634E+01  1,440E-02   26,55 um     7985 A      4115 A   
  70,00 MeV   1,583E+01  1,350E-02   28,77 um     8594 A      4221 A   
  80,00 MeV   1,492E+01  1,202E-02   33,43 um     1,08 um     4442 A   
  90,00 MeV   1,413E+01  1,084E-02   38,35 um     1,29 um     4676 A   
 100,00 MeV   1,344E+01  9,885E-03   43,54 um     1,49 um     4923 A   
 110,00 MeV   1,283E+01  9,092E-03   48,99 um     1,68 um     5183 A   
 120,00 MeV   1,228E+01  8,423E-03   54,69 um     1,86 um     5456 A   
 130,00 MeV   1,179E+01  7,850E-03   60,63 um     2,04 um     5742 A   
 140,00 MeV   1,134E+01  7,354E-03   66,82 um     2,23 um     6040 A   
 150,00 MeV   1,093E+01  6,919E-03   73,25 um     2,41 um     6351 A   
 160,00 MeV   1,055E+01  6,536E-03   79,91 um     2,59 um     6674 A   
 170,00 MeV   1,021E+01  6,195E-03   86,80 um     2,77 um     7009 A   
 180,00 MeV   9,882E+00  5,890E-03   93,93 um     2,95 um     7356 A   
