 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> settembre 23, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\Heptane.txt

 Ion = Hydrogen [1] , Mass = 1,008 amu

 Target Density =  6,8576E-01 g/cm3 = 9,4799E+22 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    030,43    083,90   
      H      1    069,57    016,10   
 ====================================
 Bragg Correction = -1,17%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   5,50 MeV   8,214E-02  5,302E-05  548,66 um    23,19 um    13,23 um  
   6,00 MeV   7,662E-02  4,903E-05  640,44 um    26,76 um    15,36 um  
   6,50 MeV   7,185E-02  4,561E-05  738,58 um    30,34 um    17,63 um  
   7,00 MeV   6,768E-02  4,267E-05  842,99 um    33,95 um    20,04 um  
   8,00 MeV   6,076E-02  3,782E-05    1,07 mm    47,12 um    25,26 um  
   9,00 MeV   5,522E-02  3,400E-05    1,32 mm    59,44 um    31,01 um  
  10,00 MeV   5,067E-02  3,091E-05    1,60 mm    71,50 um    37,27 um  
  11,00 MeV   4,688E-02  2,835E-05    1,90 mm    83,54 um    44,03 um  
  12,00 MeV   4,366E-02  2,620E-05    2,22 mm    95,67 um    51,28 um  
  13,00 MeV   4,089E-02  2,437E-05    2,56 mm   107,94 um    59,02 um  
  14,00 MeV   3,848E-02  2,278E-05    2,93 mm   120,41 um    67,24 um  
  15,00 MeV   3,636E-02  2,140E-05    3,32 mm   133,07 um    75,93 um  
  16,00 MeV   3,448E-02  2,018E-05    3,73 mm   145,95 um    85,08 um  
  17,00 MeV   3,281E-02  1,909E-05    4,16 mm   159,05 um    94,69 um  
  18,00 MeV   3,130E-02  1,813E-05    4,62 mm   172,37 um   104,75 um  
  20,00 MeV   2,871E-02  1,647E-05    5,59 mm   222,01 um   126,22 um  
  22,50 MeV   2,606E-02  1,479E-05    6,92 mm   293,04 um   155,51 um  
  25,00 MeV   2,390E-02  1,343E-05    8,38 mm   360,46 um   187,45 um  
  27,50 MeV   2,210E-02  1,231E-05    9,96 mm   426,65 um   221,98 um  
  30,00 MeV   2,058E-02  1,137E-05   11,67 mm   492,62 um   259,04 um  
  32,50 MeV   1,928E-02  1,057E-05   13,50 mm   558,93 um   298,57 um  
  35,00 MeV   1,815E-02  9,876E-06   15,45 mm   625,85 um   340,53 um  
  37,50 MeV   1,716E-02  9,271E-06   17,51 mm   693,55 um   384,85 um  
  40,00 MeV   1,629E-02  8,739E-06   19,69 mm   762,13 um   431,51 um  
  45,00 MeV   1,481E-02  7,844E-06   24,38 mm     1,02 mm   531,64 um  
  50,00 MeV   1,361E-02  7,121E-06   29,51 mm     1,26 mm   640,60 um  
  55,00 MeV   1,261E-02  6,525E-06   35,07 mm     1,49 mm   758,06 um  
  60,00 MeV   1,177E-02  6,023E-06   41,05 mm     1,72 mm   883,75 um  
  65,00 MeV   1,105E-02  5,596E-06   47,44 mm     1,95 mm     1,02 mm  
  70,00 MeV   1,043E-02  5,227E-06   54,22 mm     2,18 mm     1,16 mm  
  80,00 MeV   9,400E-03  4,622E-06   68,94 mm     3,03 mm     1,46 mm  
  90,00 MeV   8,590E-03  4,147E-06   85,15 mm     3,82 mm     1,80 mm  
 100,00 MeV   7,934E-03  3,763E-06  102,80 mm     4,58 mm     2,16 mm  
 110,00 MeV   7,391E-03  3,446E-06  121,83 mm     5,33 mm     2,54 mm  
 120,00 MeV   6,934E-03  3,180E-06  142,18 mm     6,08 mm     2,95 mm  
 130,00 MeV   6,545E-03  2,953E-06  163,80 mm     6,83 mm     3,38 mm  
