 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Molybdenum in Silicon.txt

 Ion = Molybdenum [42] , Mass = 97,905 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,380E+01  2,934E-01   11,88 um     5133 A      6348 A   
  65,00 MeV   3,482E+01  2,751E-01   12,50 um     5236 A      6445 A   
  70,00 MeV   3,581E+01  2,591E-01   13,11 um     5331 A      6534 A   
  80,00 MeV   3,766E+01  2,324E-01   14,27 um     5621 A      6694 A   
  90,00 MeV   3,936E+01  2,111E-01   15,38 um     5872 A      6834 A   
 100,00 MeV   4,092E+01  1,936E-01   16,45 um     6093 A      6958 A   
 110,00 MeV   4,235E+01  1,790E-01   17,48 um     6291 A      7069 A   
 120,00 MeV   4,365E+01  1,665E-01   18,47 um     6470 A      7171 A   
 130,00 MeV   4,483E+01  1,558E-01   19,44 um     6635 A      7264 A   
 140,00 MeV   4,591E+01  1,465E-01   20,39 um     6787 A      7350 A   
 150,00 MeV   4,689E+01  1,383E-01   21,31 um     6929 A      7430 A   
 160,00 MeV   4,777E+01  1,311E-01   22,22 um     7062 A      7505 A   
 170,00 MeV   4,856E+01  1,246E-01   23,11 um     7189 A      7576 A   
 180,00 MeV   4,928E+01  1,187E-01   23,99 um     7308 A      7643 A   
 200,00 MeV   5,052E+01  1,087E-01   25,71 um     7727 A      7767 A   
 225,00 MeV   5,139E+01  9,839E-02   27,82 um     8307 A      7908 A   
 250,00 MeV   5,174E+01  8,999E-02   29,90 um     8836 A      8038 A   
 275,00 MeV   5,207E+01  8,300E-02   31,97 um     9328 A      8159 A   
 300,00 MeV   5,220E+01  7,707E-02   34,04 um     9791 A      8274 A   
 325,00 MeV   5,218E+01  7,199E-02   36,10 um     1,02 um     8383 A   
 350,00 MeV   5,203E+01  6,757E-02   38,16 um     1,07 um     8488 A   
 375,00 MeV   5,178E+01  6,369E-02   40,23 um     1,11 um     8589 A   
 400,00 MeV   5,146E+01  6,026E-02   42,32 um     1,15 um     8688 A   
 450,00 MeV   5,065E+01  5,446E-02   46,53 um     1,29 um     8879 A   
 500,00 MeV   4,969E+01  4,973E-02   50,82 um     1,43 um     9065 A   
 550,00 MeV   4,866E+01  4,580E-02   55,20 um     1,56 um     9247 A   
 600,00 MeV   4,758E+01  4,248E-02   59,67 um     1,69 um     9428 A   
 650,00 MeV   4,650E+01  3,963E-02   64,24 um     1,81 um     9609 A   
 700,00 MeV   4,543E+01  3,716E-02   68,93 um     1,93 um     9790 A   
 800,00 MeV   4,336E+01  3,309E-02   78,63 um     2,37 um     1,02 um  
 900,00 MeV   4,142E+01  2,986E-02   88,79 um     2,77 um     1,05 um  
   1,00 GeV   3,964E+01  2,723E-02   99,42 um     3,16 um     1,09 um  
   1,10 GeV   3,801E+01  2,505E-02  110,51 um     3,53 um     1,13 um  
   1,20 GeV   3,651E+01  2,321E-02  122,07 um     3,89 um     1,17 um  
   1,30 GeV   3,513E+01  2,163E-02  134,10 um     4,25 um     1,22 um  
   1,40 GeV   3,387E+01  2,027E-02  146,58 um     4,60 um     1,26 um  
   1,50 GeV   3,271E+01  1,907E-02  159,52 um     4,96 um     1,31 um  
   1,60 GeV   3,163E+01  1,802E-02  172,91 um     5,31 um     1,36 um  
   1,70 GeV   3,063E+01  1,708E-02  186,75 um     5,66 um     1,41 um  
   1,80 GeV   2,970E+01  1,624E-02  201,03 um     6,01 um     1,46 um  
   2,00 GeV   2,802E+01  1,479E-02  230,89 um     7,35 um     1,57 um  
   2,25 GeV   2,618E+01  1,333E-02  270,65 um     9,26 um     1,72 um  
   2,50 GeV   2,459E+01  1,214E-02  313,09 um    11,04 um     1,87 um  
   2,75 GeV   2,318E+01  1,115E-02  358,20 um    12,76 um     2,04 um  
   3,00 GeV   2,194E+01  1,032E-02  405,95 um    14,44 um     2,22 um  
   3,25 GeV   2,086E+01  9,610E-03  456,29 um    16,11 um     2,41 um  
   3,50 GeV   1,990E+01  8,996E-03  509,14 um    17,76 um     2,60 um  
   3,75 GeV   1,903E+01  8,458E-03  564,47 um    19,41 um     2,81 um  
   4,00 GeV   1,825E+01  7,984E-03  622,26 um    21,07 um     3,03 um  
   4,50 GeV   1,688E+01  7,186E-03  744,99 um    27,31 um     3,48 um  
   5,00 GeV   1,573E+01  6,539E-03  877,15 um    33,11 um     3,97 um  
   5,50 GeV   1,476E+01  6,003E-03    1,02 mm    38,69 um     4,49 um  
   6,00 GeV   1,391E+01  5,552E-03    1,17 mm    44,16 um     5,04 um  
   6,50 GeV   1,318E+01  5,167E-03    1,33 mm    49,57 um     5,62 um  
   7,00 GeV   1,253E+01  4,833E-03    1,50 mm    54,96 um     6,23 um  
   8,00 GeV   1,144E+01  4,286E-03    1,86 mm    74,94 um     7,53 um  
   9,00 GeV   1,056E+01  3,854E-03    2,25 mm    93,24 um     8,92 um  
  10,00 GeV   9,841E+00  3,504E-03    2,67 mm   110,78 um    10,41 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  5,1023E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
