 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Gallium in Silicon.txt

 Ion = Gallium [31] , Mass = 68,93 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,026E+01  1,258E-01   12,63 um     4888 A      5787 A   
  65,00 MeV   3,092E+01  1,177E-01   13,33 um     5008 A      5869 A   
  70,00 MeV   3,152E+01  1,107E-01   14,02 um     5121 A      5947 A   
  80,00 MeV   3,258E+01  9,907E-02   15,36 um     5493 A      6088 A   
  90,00 MeV   3,345E+01  8,979E-02   16,66 um     5820 A      6215 A   
 100,00 MeV   3,417E+01  8,219E-02   17,92 um     6115 A      6330 A   
 110,00 MeV   3,476E+01  7,586E-02   19,17 um     6386 A      6437 A   
 120,00 MeV   3,523E+01  7,049E-02   20,40 um     6637 A      6537 A   
 130,00 MeV   3,560E+01  6,587E-02   21,61 um     6873 A      6631 A   
 140,00 MeV   3,589E+01  6,186E-02   22,81 um     7097 A      6720 A   
 150,00 MeV   3,606E+01  5,834E-02   24,01 um     7311 A      6805 A   
 160,00 MeV   3,598E+01  5,522E-02   25,20 um     7518 A      6887 A   
 170,00 MeV   3,583E+01  5,244E-02   26,40 um     7721 A      6966 A   
 180,00 MeV   3,576E+01  4,995E-02   27,60 um     7919 A      7044 A   
 200,00 MeV   3,552E+01  4,564E-02   30,02 um     8647 A      7193 A   
 225,00 MeV   3,506E+01  4,126E-02   33,06 um     9688 A      7372 A   
 250,00 MeV   3,449E+01  3,768E-02   36,16 um     1,07 um     7546 A   
 275,00 MeV   3,386E+01  3,471E-02   39,31 um     1,16 um     7716 A   
 300,00 MeV   3,318E+01  3,220E-02   42,51 um     1,24 um     7884 A   
 325,00 MeV   3,249E+01  3,004E-02   45,79 um     1,33 um     8051 A   
 350,00 MeV   3,179E+01  2,817E-02   49,14 um     1,41 um     8218 A   
 375,00 MeV   3,110E+01  2,654E-02   52,56 um     1,50 um     8386 A   
 400,00 MeV   3,041E+01  2,509E-02   56,06 um     1,58 um     8556 A   
 450,00 MeV   2,910E+01  2,264E-02   63,30 um     1,88 um     8900 A   
 500,00 MeV   2,787E+01  2,065E-02   70,86 um     2,17 um     9254 A   
 550,00 MeV   2,673E+01  1,900E-02   78,75 um     2,44 um     9619 A   
 600,00 MeV   2,567E+01  1,761E-02   86,96 um     2,71 um     9997 A   
 650,00 MeV   2,470E+01  1,641E-02   95,51 um     2,97 um     1,04 um  
 700,00 MeV   2,381E+01  1,538E-02  104,39 um     3,23 um     1,08 um  
 800,00 MeV   2,222E+01  1,368E-02  123,12 um     4,18 um     1,17 um  
 900,00 MeV   2,086E+01  1,233E-02  143,12 um     5,05 um     1,26 um  
   1,00 GeV   1,969E+01  1,123E-02  164,37 um     5,88 um     1,35 um  
   1,10 GeV   1,866E+01  1,032E-02  186,85 um     6,69 um     1,46 um  
   1,20 GeV   1,775E+01  9,557E-03  210,52 um     7,49 um     1,57 um  
   1,30 GeV   1,694E+01  8,902E-03  235,35 um     8,27 um     1,68 um  
   1,40 GeV   1,621E+01  8,335E-03  261,34 um     9,06 um     1,80 um  
   1,50 GeV   1,555E+01  7,839E-03  288,46 um     9,84 um     1,93 um  
   1,60 GeV   1,495E+01  7,402E-03  316,72 um    10,63 um     2,06 um  
   1,70 GeV   1,439E+01  7,013E-03  346,09 um    11,42 um     2,19 um  
   1,80 GeV   1,387E+01  6,665E-03  376,58 um    12,21 um     2,33 um  
   2,00 GeV   1,293E+01  6,067E-03  440,92 um    15,24 um     2,62 um  
   2,25 GeV   1,194E+01  5,461E-03  527,60 um    19,57 um     3,02 um  
   2,50 GeV   1,111E+01  4,969E-03  621,11 um    23,63 um     3,44 um  
   2,75 GeV   1,040E+01  4,563E-03  721,28 um    27,57 um     3,90 um  
   3,00 GeV   9,794E+00  4,220E-03  827,96 um    31,44 um     4,38 um  
   3,25 GeV   9,262E+00  3,928E-03  941,04 um    35,29 um     4,88 um  
   3,50 GeV   8,793E+00  3,675E-03    1,06 mm    39,13 um     5,41 um  
   3,75 GeV   8,376E+00  3,453E-03    1,19 mm    42,99 um     5,97 um  
   4,00 GeV   8,004E+00  3,259E-03    1,32 mm    46,86 um     6,55 um  
   4,50 GeV   7,367E+00  2,930E-03    1,60 mm    61,43 um     7,77 um  
   5,00 GeV   6,842E+00  2,665E-03    1,90 mm    74,97 um     9,09 um  
   5,50 GeV   6,400E+00  2,445E-03    2,23 mm    88,02 um    10,49 um  
