 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> luglio 07, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\mylar_5.txt

 Ion = Boron [5] , Mass = 11,009 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -6,57%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6,50 MeV   5,882E+00  6,692E-03    9,12 um     2929 A      2913 A   
   7,00 MeV   5,796E+00  6,279E-03    9,73 um     3066 A      2970 A   
   8,00 MeV   5,610E+00  5,597E-03   10,98 um     3562 A      3082 A   
   9,00 MeV   5,418E+00  5,055E-03   12,28 um     4026 A      3193 A   
  10,00 MeV   5,228E+00  4,614E-03   13,62 um     4469 A      3305 A   
  11,00 MeV   5,043E+00  4,248E-03   15,02 um     4902 A      3419 A   
  12,00 MeV   4,866E+00  3,938E-03   16,46 um     5327 A      3534 A   
  13,00 MeV   4,698E+00  3,673E-03   17,96 um     5749 A      3652 A   
  14,00 MeV   4,538E+00  3,443E-03   19,51 um     6169 A      3773 A   
  15,00 MeV   4,388E+00  3,242E-03   21,11 um     6589 A      3898 A   
  16,00 MeV   4,246E+00  3,064E-03   22,77 um     7011 A      4026 A   
  17,00 MeV   4,112E+00  2,906E-03   24,48 um     7434 A      4158 A   
  18,00 MeV   3,985E+00  2,764E-03   26,24 um     7860 A      4293 A   
  20,00 MeV   3,753E+00  2,520E-03   29,94 um     9475 A      4577 A   
  22,50 MeV   3,509E+00  2,272E-03   34,87 um     1,18 um     4955 A   
  25,00 MeV   3,320E+00  2,070E-03   40,11 um     1,40 um     5357 A   
  27,50 MeV   3,122E+00  1,903E-03   45,67 um     1,61 um     5785 A   
  30,00 MeV   2,944E+00  1,762E-03   51,57 um     1,81 um     6239 A   
  32,50 MeV   2,787E+00  1,642E-03   57,82 um     2,02 um     6720 A   
  35,00 MeV   2,646E+00  1,537E-03   64,40 um     2,23 um     7229 A   
  37,50 MeV   2,519E+00  1,446E-03   71,33 um     2,44 um     7764 A   
  40,00 MeV   2,404E+00  1,366E-03   78,60 um     2,65 um     8326 A   
  45,00 MeV   2,203E+00  1,230E-03   94,15 um     3,45 um     9531 A   
  50,00 MeV   2,035E+00  1,120E-03  111,05 um     4,21 um     1,08 um  
  55,00 MeV   1,891E+00  1,029E-03  129,29 um     4,94 um     1,23 um  
  60,00 MeV   1,768E+00  9,517E-04  148,86 um     5,68 um     1,38 um  
  65,00 MeV   1,659E+00  8,860E-04  169,75 um     6,41 um     1,54 um  
  70,00 MeV   1,564E+00  8,292E-04  191,96 um     7,15 um     1,71 um  
  80,00 MeV   1,405E+00  7,357E-04  240,24 um     9,91 um     2,09 um  
  90,00 MeV   1,276E+00  6,619E-04  293,69 um    12,48 um     2,50 um  
