 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> luglio 07, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\mylar_2.txt

 Ion = Helium [2] , Mass = 4,003 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -0,83%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6,00 MeV   7,445E-01  5,023E-04   37,34 um     1,41 um     6956 A   
   6,50 MeV   7,024E-01  4,681E-04   42,28 um     1,58 um     7663 A   
   7,00 MeV   6,651E-01  4,384E-04   47,52 um     1,75 um     8412 A   
   8,00 MeV   6,019E-01  3,895E-04   58,82 um     2,39 um     1,00 um  
   9,00 MeV   5,579E-01  3,509E-04   71,17 um     2,97 um     1,18 um  
  10,00 MeV   5,151E-01  3,196E-04   84,51 um     3,54 um     1,37 um  
  11,00 MeV   4,788E-01  2,936E-04   98,92 um     4,10 um     1,57 um  
  12,00 MeV   4,477E-01  2,717E-04  114,37 um     4,66 um     1,79 um  
  13,00 MeV   4,208E-01  2,530E-04  130,85 um     5,23 um     2,03 um  
  14,00 MeV   3,973E-01  2,368E-04  148,35 um     5,81 um     2,27 um  
  15,00 MeV   3,765E-01  2,226E-04  166,84 um     6,39 um     2,53 um  
  16,00 MeV   3,579E-01  2,102E-04  186,33 um     6,98 um     2,80 um  
  17,00 MeV   3,413E-01  1,991E-04  206,79 um     7,58 um     3,09 um  
  18,00 MeV   3,263E-01  1,891E-04  228,23 um     8,19 um     3,38 um  
  20,00 MeV   3,003E-01  1,721E-04  273,93 um    10,49 um     4,02 um  
  22,50 MeV   2,736E-01  1,548E-04  336,34 um    13,77 um     4,87 um  
  25,00 MeV   2,516E-01  1,408E-04  404,52 um    16,87 um     5,81 um  
  27,50 MeV   2,331E-01  1,293E-04  478,37 um    19,91 um     6,82 um  
  30,00 MeV   2,174E-01  1,195E-04  557,82 um    22,94 um     7,89 um  
  32,50 MeV   2,039E-01  1,112E-04  642,77 um    25,97 um     9,04 um  
  35,00 MeV   1,921E-01  1,040E-04  733,15 um    29,03 um    10,26 um  
  37,50 MeV   1,817E-01  9,772E-05  828,90 um    32,12 um    11,54 um  
  40,00 MeV   1,724E-01  9,218E-05  929,95 um    35,26 um    12,90 um  
  45,00 MeV   1,567E-01  8,287E-05    1,15 mm    46,98 um    15,80 um  
  50,00 MeV   1,439E-01  7,533E-05    1,39 mm    58,01 um    18,97 um  
  55,00 MeV   1,331E-01  6,909E-05    1,64 mm    68,77 um    22,38 um  
  60,00 MeV   1,240E-01  6,385E-05    1,92 mm    79,47 um    26,05 um  
  65,00 MeV   1,162E-01  5,937E-05    2,22 mm    90,19 um    29,96 um  
  70,00 MeV   1,094E-01  5,551E-05    2,54 mm   101,00 um    34,11 um  
  80,00 MeV   9,807E-02  4,916E-05    3,23 mm   141,03 um    43,11 um  
  90,00 MeV   8,908E-02  4,416E-05    3,99 mm   178,32 um    53,03 um  
 100,00 MeV   8,175E-02  4,012E-05    4,83 mm   214,71 um    63,85 um  
 110,00 MeV   7,564E-02  3,678E-05    5,74 mm   250,93 um    75,53 um  
 120,00 MeV   7,047E-02  3,397E-05    6,72 mm   287,33 um    88,06 um  
 130,00 MeV   6,604E-02  3,157E-05    7,77 mm   324,08 um   101,42 um  
 140,00 MeV   6,219E-02  2,950E-05    8,89 mm   361,27 um   115,59 um  
 150,00 MeV   5,882E-02  2,770E-05   10,07 mm   398,97 um   130,55 um  
 160,00 MeV   5,584E-02  2,611E-05   11,32 mm   437,20 um   146,30 um  
 170,00 MeV   5,318E-02  2,470E-05   12,63 mm   475,96 um   162,80 um  
 180,00 MeV   5,080E-02  2,344E-05   14,01 mm   515,26 um   180,06 um  
 200,00 MeV   4,670E-02  2,128E-05   16,95 mm   663,94 um   216,79 um  
 225,00 MeV   4,253E-02  1,910E-05   20,96 mm   876,05 um   266,70 um  
 250,00 MeV   3,914E-02  1,734E-05   25,35 mm     1,08 mm   320,88 um  
 275,00 MeV   3,634E-02  1,589E-05   30,09 mm     1,27 mm   379,16 um  
 300,00 MeV   3,397E-02  1,467E-05   35,18 mm     1,46 mm   441,39 um  
 325,00 MeV   3,194E-02  1,363E-05   40,62 mm     1,66 mm   507,41 um  
 350,00 MeV   3,019E-02  1,273E-05   46,38 mm     1,85 mm   577,10 um  
 375,00 MeV   2,866E-02  1,194E-05   52,46 mm     2,04 mm   650,32 um  
 400,00 MeV   2,730E-02  1,125E-05   58,85 mm     2,24 mm   726,95 um  
 450,00 MeV   2,503E-02  1,010E-05   72,54 mm     2,97 mm   890,06 um  
 500,00 MeV   2,319E-02  9,161E-06   87,40 mm     3,64 mm     1,07 mm  
 550,00 MeV   2,166E-02  8,389E-06  103,36 mm     4,29 mm     1,25 mm  
 600,00 MeV   2,038E-02  7,741E-06  120,39 mm     4,93 mm     1,45 mm  
 650,00 MeV   1,929E-02  7,189E-06  138,44 mm     5,56 mm     1,66 mm  
 700,00 MeV   1,835E-02  6,713E-06  157,46 mm     6,19 mm     1,88 mm  
 800,00 MeV   1,681E-02  5,933E-06  198,22 mm     8,47 mm     2,34 mm  
 900,00 MeV   1,560E-02  5,320E-06  242,42 mm    10,55 mm     2,83 mm  
   1,00 GeV   1,462E-02  4,825E-06  289,81 mm    12,52 mm     3,35 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,3970E+01                 eV / Angstrom 
  1,3970E+02                keV / micron   
  1,3970E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  1,4505E+01                 eV / (1E15 atoms/cm2)
  1,2487E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
