 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Iron in Silicon.txt

 Ion = Iron [26] , Mass = 55,935 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   2,785E+01  7,608E-02   13,34 um     5086 A      5948 A   
  65,00 MeV   2,816E+01  7,115E-02   14,11 um     5219 A      6022 A   
  70,00 MeV   2,843E+01  6,686E-02   14,87 um     5344 A      6091 A   
  80,00 MeV   2,883E+01  5,976E-02   16,37 um     5779 A      6221 A   
  90,00 MeV   2,909E+01  5,410E-02   17,85 um     6173 A      6341 A   
 100,00 MeV   2,925E+01  4,948E-02   19,32 um     6538 A      6453 A   
 110,00 MeV   2,931E+01  4,563E-02   20,79 um     6880 A      6560 A   
 120,00 MeV   2,931E+01  4,237E-02   22,26 um     7205 A      6662 A   
 130,00 MeV   2,905E+01  3,957E-02   23,73 um     7519 A      6760 A   
 140,00 MeV   2,874E+01  3,714E-02   25,22 um     7825 A      6856 A   
 150,00 MeV   2,849E+01  3,501E-02   26,72 um     8125 A      6951 A   
 160,00 MeV   2,822E+01  3,312E-02   28,24 um     8420 A      7043 A   
 170,00 MeV   2,794E+01  3,144E-02   29,77 um     8709 A      7135 A   
 180,00 MeV   2,764E+01  2,993E-02   31,32 um     8995 A      7226 A   
 200,00 MeV   2,701E+01  2,733E-02   34,47 um     1,01 um     7406 A   
 225,00 MeV   2,620E+01  2,468E-02   38,52 um     1,16 um     7630 A   
 250,00 MeV   2,540E+01  2,253E-02   42,69 um     1,30 um     7856 A   
 275,00 MeV   2,461E+01  2,074E-02   46,99 um     1,44 um     8084 A   
 300,00 MeV   2,385E+01  1,923E-02   51,44 um     1,58 um     8316 A   
 325,00 MeV   2,312E+01  1,793E-02   56,02 um     1,71 um     8553 A   
 350,00 MeV   2,242E+01  1,681E-02   60,75 um     1,84 um     8795 A   
 375,00 MeV   2,176E+01  1,583E-02   65,62 um     1,96 um     9044 A   
 400,00 MeV   2,114E+01  1,496E-02   70,64 um     2,09 um     9299 A   
 450,00 MeV   1,998E+01  1,349E-02   81,12 um     2,57 um     9830 A   
 500,00 MeV   1,895E+01  1,230E-02   92,18 um     3,01 um     1,04 um  
 550,00 MeV   1,803E+01  1,131E-02  103,83 um     3,44 um     1,10 um  
 600,00 MeV   1,720E+01  1,048E-02  116,05 um     3,85 um     1,16 um  
 650,00 MeV   1,645E+01  9,761E-03  128,85 um     4,26 um     1,23 um  
 700,00 MeV   1,578E+01  9,143E-03  142,22 um     4,66 um     1,29 um  
 800,00 MeV   1,460E+01  8,124E-03  170,59 um     6,16 um     1,44 um  
 900,00 MeV   1,361E+01  7,318E-03  201,15 um     7,53 um     1,60 um  
   1,00 GeV   1,277E+01  6,665E-03  233,82 um     8,84 um     1,76 um  
   1,10 GeV   1,204E+01  6,123E-03  268,57 um    10,13 um     1,94 um  
   1,20 GeV   1,139E+01  5,667E-03  305,35 um    11,39 um     2,13 um  
   1,30 GeV   1,082E+01  5,277E-03  344,14 um    12,65 um     2,33 um  
   1,40 GeV   1,031E+01  4,939E-03  384,91 um    13,91 um     2,54 um  
   1,50 GeV   9,850E+00  4,644E-03  427,65 um    15,18 um     2,76 um  
   1,60 GeV   9,430E+00  4,384E-03  472,34 um    16,45 um     2,98 um  
   1,70 GeV   9,045E+00  4,152E-03  518,98 um    17,73 um     3,22 um  
   1,80 GeV   8,692E+00  3,945E-03  567,55 um    19,03 um     3,47 um  
   2,00 GeV   8,073E+00  3,590E-03  670,41 um    23,97 um     3,98 um  
   2,25 GeV   7,428E+00  3,230E-03  809,49 um    31,03 um     4,68 um  
   2,50 GeV   6,892E+00  2,938E-03  960,02 um    37,66 um     5,43 um  
   2,75 GeV   6,438E+00  2,697E-03    1,12 mm    44,08 um     6,23 um  
   3,00 GeV   6,050E+00  2,493E-03    1,29 mm    50,41 um     7,07 um  
   3,25 GeV   5,713E+00  2,320E-03    1,48 mm    56,71 um     7,97 um  
   3,50 GeV   5,418E+00  2,170E-03    1,67 mm    63,00 um     8,90 um  
   3,75 GeV   5,158E+00  2,039E-03    1,87 mm    69,31 um     9,89 um  
   4,00 GeV   4,922E+00  1,923E-03    2,09 mm    75,64 um    10,91 um  
   4,50 GeV   4,511E+00  1,729E-03    2,55 mm    99,58 um    13,09 um  
   5,00 GeV   4,176E+00  1,572E-03    3,04 mm   121,90 um    15,43 um  
   5,50 GeV   3,897E+00  1,442E-03    3,58 mm   143,47 um    17,93 um  
   6,00 GeV   3,660E+00  1,332E-03    4,15 mm   164,66 um    20,59 um  
   6,50 GeV   3,457E+00  1,239E-03    4,75 mm   185,68 um    23,39 um  
   7,00 GeV   3,282E+00  1,158E-03    5,39 mm   206,61 um    26,32 um  
   8,00 GeV   2,992E+00  1,026E-03    6,77 mm   283,92 um    32,58 um  
   9,00 GeV   2,763E+00  9,215E-04    8,27 mm   354,47 um    39,33 um  
  10,00 GeV   2,577E+00  8,372E-04    9,88 mm   421,83 um    46,53 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  8,6864E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
