 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Iron in  H- C- O.txt

 Ion = Iron [26] , Mass = 55,935 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55,00 MeV   4,118E+01  9,572E-02   14,85 um     4552 A      4829 A   
  60,00 MeV   4,117E+01  8,897E-02   15,71 um     4723 A      4873 A   
  65,00 MeV   4,107E+01  8,317E-02   16,58 um     4888 A      4915 A   
  70,00 MeV   4,092E+01  7,812E-02   17,45 um     5048 A      4955 A   
  80,00 MeV   4,049E+01  6,977E-02   19,21 um     5638 A      5032 A   
  90,00 MeV   3,996E+01  6,312E-02   20,99 um     6183 A      5104 A   
 100,00 MeV   3,938E+01  5,770E-02   22,79 um     6697 A      5174 A   
 110,00 MeV   3,877E+01  5,319E-02   24,62 um     7189 A      5242 A   
 120,00 MeV   3,853E+01  4,937E-02   26,47 um     7658 A      5309 A   
 130,00 MeV   3,811E+01  4,609E-02   28,33 um     8108 A      5374 A   
 140,00 MeV   3,749E+01  4,324E-02   30,22 um     8546 A      5439 A   
 150,00 MeV   3,688E+01  4,075E-02   32,15 um     8975 A      5504 A   
 160,00 MeV   3,629E+01  3,854E-02   34,10 um     9398 A      5568 A   
 170,00 MeV   3,572E+01  3,658E-02   36,09 um     9816 A      5633 A   
 180,00 MeV   3,517E+01  3,481E-02   38,10 um     1,02 um     5698 A   
 200,00 MeV   3,412E+01  3,177E-02   42,23 um     1,18 um     5830 A   
 225,00 MeV   3,288E+01  2,869E-02   47,57 um     1,40 um     5997 A   
 250,00 MeV   3,173E+01  2,617E-02   53,11 um     1,61 um     6170 A   
 275,00 MeV   3,066E+01  2,408E-02   58,84 um     1,80 um     6348 A   
 300,00 MeV   2,965E+01  2,232E-02   64,78 um     1,99 um     6531 A   
 325,00 MeV   2,871E+01  2,081E-02   70,91 um     2,17 um     6721 A   
 350,00 MeV   2,783E+01  1,950E-02   77,23 um     2,35 um     6918 A   
 375,00 MeV   2,699E+01  1,836E-02   83,76 um     2,52 um     7121 A   
 400,00 MeV   2,621E+01  1,735E-02   90,48 um     2,70 um     7330 A   
