 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Neon in  H- C- O.txt

 Ion = Neon [10] , Mass = 19,992 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6,50 MeV   1,310E+01  4,086E-02    5,80 um     2385 A      3019 A   
   7,00 MeV   1,331E+01  3,842E-02    6,07 um     2424 A      3052 A   
   8,00 MeV   1,363E+01  3,436E-02    6,59 um     2552 A      3112 A   
   9,00 MeV   1,384E+01  3,113E-02    7,11 um     2668 A      3167 A   
  10,00 MeV   1,397E+01  2,849E-02    7,63 um     2777 A      3216 A   
  11,00 MeV   1,404E+01  2,629E-02    8,14 um     2879 A      3262 A   
  12,00 MeV   1,405E+01  2,442E-02    8,65 um     2977 A      3306 A   
  13,00 MeV   1,402E+01  2,282E-02    9,15 um     3072 A      3347 A   
  14,00 MeV   1,396E+01  2,142E-02    9,66 um     3164 A      3387 A   
  15,00 MeV   1,387E+01  2,020E-02   10,18 um     3255 A      3425 A   
  16,00 MeV   1,377E+01  1,912E-02   10,70 um     3344 A      3462 A   
  17,00 MeV   1,365E+01  1,815E-02   11,22 um     3432 A      3499 A   
  18,00 MeV   1,352E+01  1,729E-02   11,74 um     3519 A      3535 A   
  20,00 MeV   1,324E+01  1,579E-02   12,81 um     3843 A      3605 A   
  22,50 MeV   1,288E+01  1,427E-02   14,18 um     4318 A      3691 A   
  25,00 MeV   1,252E+01  1,303E-02   15,59 um     4768 A      3776 A   
  27,50 MeV   1,216E+01  1,200E-02   17,04 um     5203 A      3861 A   
  30,00 MeV   1,182E+01  1,113E-02   18,53 um     5627 A      3947 A   
  32,50 MeV   1,149E+01  1,038E-02   20,06 um     6043 A      4034 A   
  35,00 MeV   1,118E+01  9,737E-03   21,64 um     6454 A      4122 A   
  37,50 MeV   1,088E+01  9,170E-03   23,26 um     6861 A      4212 A   
  40,00 MeV   1,060E+01  8,669E-03   24,93 um     7266 A      4303 A   
  45,00 MeV   1,022E+01  7,822E-03   28,36 um     8763 A      4491 A   
  50,00 MeV   9,753E+00  7,134E-03   31,95 um     1,01 um     4686 A   
  55,00 MeV   9,323E+00  6,562E-03   35,70 um     1,15 um     4889 A   
  60,00 MeV   8,935E+00  6,080E-03   39,62 um     1,28 um     5101 A   
  65,00 MeV   8,583E+00  5,667E-03   43,70 um     1,40 um     5322 A   
  70,00 MeV   8,260E+00  5,309E-03   47,95 um     1,53 um     5553 A   
  80,00 MeV   7,691E+00  4,720E-03   56,93 um     1,99 um     6042 A   
  90,00 MeV   7,201E+00  4,253E-03   66,55 um     2,41 um     6569 A   
 100,00 MeV   6,773E+00  3,875E-03   76,79 um     2,82 um     7133 A   
 110,00 MeV   6,395E+00  3,561E-03   87,67 um     3,21 um     7733 A   
