 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Strontium in Silicon.txt

 Ion = Strontium [38] , Mass = 87,91 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,301E+01  2,239E-01   11,99 um     4980 A      6083 A   
  65,00 MeV   3,393E+01  2,098E-01   12,63 um     5087 A      6173 A   
  70,00 MeV   3,481E+01  1,975E-01   13,25 um     5185 A      6257 A   
  80,00 MeV   3,643E+01  1,770E-01   14,45 um     5495 A      6406 A   
  90,00 MeV   3,789E+01  1,606E-01   15,61 um     5763 A      6539 A   
 100,00 MeV   3,920E+01  1,472E-01   16,72 um     6001 A      6657 A   
 110,00 MeV   4,036E+01  1,360E-01   17,80 um     6216 A      6764 A   
 120,00 MeV   4,140E+01  1,265E-01   18,85 um     6412 A      6862 A   
 130,00 MeV   4,232E+01  1,183E-01   19,87 um     6593 A      6953 A   
 140,00 MeV   4,312E+01  1,112E-01   20,88 um     6762 A      7037 A   
 150,00 MeV   4,383E+01  1,050E-01   21,86 um     6921 A      7117 A   
 160,00 MeV   4,446E+01  9,942E-02   22,84 um     7071 A      7191 A   
 170,00 MeV   4,500E+01  9,446E-02   23,80 um     7214 A      7262 A   
 180,00 MeV   4,549E+01  9,002E-02   24,75 um     7351 A      7330 A   
 200,00 MeV   4,601E+01  8,234E-02   26,63 um     7840 A      7457 A   
 225,00 MeV   4,612E+01  7,451E-02   28,96 um     8530 A      7604 A   
 250,00 MeV   4,621E+01  6,812E-02   31,29 um     9165 A      7742 A   
 275,00 MeV   4,612E+01  6,279E-02   33,62 um     9759 A      7873 A   
 300,00 MeV   4,588E+01  5,829E-02   35,95 um     1,03 um     7998 A   
 325,00 MeV   4,554E+01  5,442E-02   38,31 um     1,09 um     8119 A   
 350,00 MeV   4,511E+01  5,107E-02   40,68 um     1,14 um     8237 A   
 375,00 MeV   4,463E+01  4,812E-02   43,08 um     1,19 um     8352 A   
 400,00 MeV   4,410E+01  4,552E-02   45,50 um     1,24 um     8466 A   
 450,00 MeV   4,297E+01  4,112E-02   50,45 um     1,43 um     8689 A   
 500,00 MeV   4,180E+01  3,754E-02   55,52 um     1,60 um     8911 A   
 550,00 MeV   4,062E+01  3,456E-02   60,75 um     1,76 um     9133 A   
 600,00 MeV   3,946E+01  3,204E-02   66,12 um     1,92 um     9356 A   
 650,00 MeV   3,834E+01  2,989E-02   71,66 um     2,08 um     9583 A   
 700,00 MeV   3,727E+01  2,802E-02   77,35 um     2,23 um     9812 A   
 800,00 MeV   3,528E+01  2,493E-02   89,23 um     2,80 um     1,03 um  
 900,00 MeV   3,348E+01  2,249E-02  101,76 um     3,31 um     1,08 um  
   1,00 GeV   3,188E+01  2,050E-02  114,94 um     3,80 um     1,13 um  
   1,10 GeV   3,043E+01  1,886E-02  128,77 um     4,28 um     1,18 um  
   1,20 GeV   2,913E+01  1,747E-02  143,23 um     4,75 um     1,24 um  
   1,30 GeV   2,795E+01  1,628E-02  158,32 um     5,21 um     1,30 um  
   1,40 GeV   2,688E+01  1,525E-02  174,03 um     5,66 um     1,36 um  
   1,50 GeV   2,590E+01  1,434E-02  190,36 um     6,12 um     1,43 um  
   1,60 GeV   2,499E+01  1,355E-02  207,28 um     6,57 um     1,49 um  
   1,70 GeV   2,416E+01  1,284E-02  224,81 um     7,03 um     1,56 um  
   1,80 GeV   2,338E+01  1,221E-02  242,94 um     7,49 um     1,63 um  
   2,00 GeV   2,196E+01  1,112E-02  280,96 um     9,22 um     1,78 um  
   2,25 GeV   2,041E+01  1,001E-02  331,83 um    11,70 um     1,99 um  
   2,50 GeV   1,904E+01  9,116E-03  386,47 um    14,03 um     2,21 um  
   2,75 GeV   1,786E+01  8,374E-03  444,87 um    16,29 um     2,44 um  
   3,00 GeV   1,688E+01  7,748E-03  506,89 um    18,51 um     2,69 um  
   3,25 GeV   1,602E+01  7,214E-03  572,38 um    20,70 um     2,95 um  
   3,50 GeV   1,525E+01  6,751E-03  641,29 um    22,89 um     3,22 um  
   3,75 GeV   1,456E+01  6,347E-03  713,57 um    25,08 um     3,51 um  
   4,00 GeV   1,394E+01  5,991E-03  789,16 um    27,27 um     3,81 um  
   4,50 GeV   1,287E+01  5,390E-03  950,02 um    35,53 um     4,44 um  
   5,00 GeV   1,197E+01  4,904E-03    1,12 mm    43,20 um     5,12 um  
   5,50 GeV   1,121E+01  4,501E-03    1,31 mm    50,59 um     5,84 um  
   6,00 GeV   1,056E+01  4,162E-03    1,51 mm    57,84 um     6,61 um  
   6,50 GeV   9,994E+00  3,872E-03    1,72 mm    65,02 um     7,41 um  
   7,00 GeV   9,497E+00  3,622E-03    1,94 mm    72,17 um     8,26 um  
   8,00 GeV   8,668E+00  3,211E-03    2,41 mm    98,63 um    10,06 um  
   9,00 GeV   8,002E+00  2,887E-03    2,93 mm   122,85 um    11,99 um  
  10,00 GeV   7,445E+00  2,624E-03    3,49 mm   146,07 um    14,06 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  5,6549E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
