 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Niobium in Silicon.txt

 Ion = Niobium [41] , Mass = 92,91 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  60,00 MeV   3,300E+01  2,689E-01   12,53 um     5422 A      6788 A   
  65,00 MeV   3,394E+01  2,520E-01   13,17 um     5526 A      6888 A   
  70,00 MeV   3,482E+01  2,373E-01   13,79 um     5621 A      6980 A   
  80,00 MeV   3,642E+01  2,128E-01   14,99 um     5916 A      7145 A   
  90,00 MeV   3,784E+01  1,932E-01   16,14 um     6173 A      7290 A   
 100,00 MeV   3,911E+01  1,772E-01   17,26 um     6402 A      7419 A   
 110,00 MeV   4,025E+01  1,638E-01   18,34 um     6610 A      7535 A   
 120,00 MeV   4,127E+01  1,524E-01   19,39 um     6800 A      7642 A   
 130,00 MeV   4,219E+01  1,425E-01   20,42 um     6975 A      7741 A   
 140,00 MeV   4,302E+01  1,340E-01   21,42 um     7139 A      7832 A   
 150,00 MeV   4,376E+01  1,265E-01   22,41 um     7294 A      7918 A   
 160,00 MeV   4,443E+01  1,198E-01   23,39 um     7439 A      7998 A   
 170,00 MeV   4,503E+01  1,139E-01   24,35 um     7578 A      8074 A   
 180,00 MeV   4,557E+01  1,085E-01   25,29 um     7711 A      8147 A   
 200,00 MeV   4,647E+01  9,933E-02   27,16 um     8176 A      8282 A   
 225,00 MeV   4,678E+01  8,991E-02   29,46 um     8829 A      8437 A   
 250,00 MeV   4,715E+01  8,222E-02   31,75 um     9428 A      8582 A   
 275,00 MeV   4,734E+01  7,582E-02   34,03 um     9984 A      8717 A   
 300,00 MeV   4,739E+01  7,040E-02   36,30 um     1,05 um     8846 A   
 325,00 MeV   4,732E+01  6,574E-02   38,57 um     1,10 um     8968 A   
 350,00 MeV   4,717E+01  6,170E-02   40,84 um     1,15 um     9087 A   
 375,00 MeV   4,694E+01  5,816E-02   43,13 um     1,19 um     9202 A   
 400,00 MeV   4,666E+01  5,502E-02   45,43 um     1,24 um     9314 A   
 450,00 MeV   4,596E+01  4,971E-02   50,07 um     1,41 um     9532 A   
 500,00 MeV   4,515E+01  4,539E-02   54,80 um     1,56 um     9744 A   
 550,00 MeV   4,428E+01  4,180E-02   59,61 um     1,70 um     9953 A   
 600,00 MeV   4,337E+01  3,876E-02   64,52 um     1,84 um     1,02 um  
 650,00 MeV   4,245E+01  3,616E-02   69,54 um     1,98 um     1,04 um  
 700,00 MeV   4,154E+01  3,391E-02   74,66 um     2,11 um     1,06 um  
 800,00 MeV   3,977E+01  3,018E-02   85,25 um     2,59 um     1,10 um  
 900,00 MeV   3,809E+01  2,723E-02   96,32 um     3,03 um     1,14 um  
   1,00 GeV   3,653E+01  2,483E-02  107,86 um     3,44 um     1,19 um  
   1,10 GeV   3,507E+01  2,284E-02  119,89 um     3,84 um     1,23 um  
   1,20 GeV   3,371E+01  2,116E-02  132,42 um     4,23 um     1,28 um  
   1,30 GeV   3,246E+01  1,972E-02  145,44 um     4,62 um     1,33 um  
   1,40 GeV   3,129E+01  1,848E-02  158,95 um     5,00 um     1,38 um  
   1,50 GeV   3,021E+01  1,739E-02  172,95 um     5,38 um     1,43 um  
   1,60 GeV   2,920E+01  1,642E-02  187,45 um     5,76 um     1,48 um  
   1,70 GeV   2,826E+01  1,557E-02  202,45 um     6,14 um     1,54 um  
   1,80 GeV   2,738E+01  1,480E-02  217,93 um     6,52 um     1,60 um  
   2,00 GeV   2,578E+01  1,348E-02  250,36 um     7,98 um     1,72 um  
   2,25 GeV   2,404E+01  1,214E-02  293,62 um    10,06 um     1,89 um  
   2,50 GeV   2,255E+01  1,106E-02  339,88 um    12,01 um     2,06 um  
   2,75 GeV   2,127E+01  1,016E-02  389,05 um    13,88 um     2,25 um  
   3,00 GeV   2,013E+01  9,402E-03  441,10 um    15,72 um     2,45 um  
   3,25 GeV   1,913E+01  8,755E-03  495,97 um    17,54 um     2,66 um  
   3,50 GeV   1,823E+01  8,194E-03  553,63 um    19,35 um     2,88 um  
   3,75 GeV   1,743E+01  7,704E-03  614,04 um    21,16 um     3,11 um  
   4,00 GeV   1,670E+01  7,272E-03  677,17 um    22,97 um     3,35 um  
   4,50 GeV   1,544E+01  6,545E-03  811,34 um    29,81 um     3,86 um  
   5,00 GeV   1,438E+01  5,955E-03  955,94 um    36,16 um     4,41 um  
   5,50 GeV   1,348E+01  5,466E-03    1,11 mm    42,29 um     4,99 um  
   6,00 GeV   1,270E+01  5,055E-03    1,28 mm    48,29 um     5,61 um  
   6,50 GeV   1,203E+01  4,704E-03    1,45 mm    54,23 um     6,26 um  
   7,00 GeV   1,143E+01  4,401E-03    1,63 mm    60,15 um     6,94 um  
   8,00 GeV   1,044E+01  3,902E-03    2,03 mm    82,07 um     8,40 um  
   9,00 GeV   9,638E+00  3,508E-03    2,46 mm   102,15 um     9,97 um  
  10,00 GeV   8,979E+00  3,190E-03    2,92 mm   121,38 um    11,64 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  5,2609E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
