#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.0214e-03      1.4107e-04      7.9580e-01      6.9600e+00
   1.1235e-03      1.5245e-04      8.3460e-01      6.9670e+00
   1.2257e-03      1.6383e-04      8.7180e-01      6.9630e+00
   1.3278e-03      1.7544e-04      9.0740e-01      6.9530e+00
   1.4300e-03      1.8682e-04      9.4160e-01      6.9360e+00
   1.5321e-03      1.9820e-04      9.7470e-01      6.9140e+00
   1.6342e-03      2.0958e-04      1.0070e+00      6.8890e+00
   1.7364e-03      2.2097e-04      1.0380e+00      6.8600e+00
   1.8385e-03      2.3258e-04      1.0680e+00      6.8290e+00
   2.0428e-03      2.5534e-04      1.1690e+00      6.7610e+00
   2.2981e-03      2.8379e-04      1.4230e+00      6.6690e+00
   2.5535e-03      3.1201e-04      1.5800e+00      6.5730e+00
   2.8088e-03      3.3998e-04      1.6780e+00      6.4750e+00
   3.0642e-03      3.6820e-04      1.7440e+00      6.3760e+00
   3.3195e-03      3.9665e-04      1.7920e+00      6.2790e+00
   3.5749e-03      4.2533e-04      1.8340e+00      6.1830e+00
   3.8302e-03      4.5426e-04      1.8740e+00      6.0890e+00
   4.0856e-03      4.8342e-04      1.9160e+00      5.9960e+00
   4.5963e-03      5.4245e-04      2.0070e+00      5.8190e+00
   5.1070e-03      6.0220e-04      2.1090e+00      5.6520e+00
   5.6177e-03      6.6266e-04      2.2200e+00      5.4940e+00
   6.1284e-03      7.2359e-04      2.3370e+00      5.3450e+00
   6.6391e-03      7.8476e-04      2.4560e+00      5.2050e+00
   7.1498e-03      8.4616e-04      2.5760e+00      5.0730e+00
   8.1712e-03      9.6969e-04      2.8140e+00      4.8300e+00
   9.1926e-03      1.0934e-03      3.0430e+00      4.6130e+00
   1.0214e-02      1.2174e-03      3.2610e+00      4.4170e+00
   1.1235e-02      1.3412e-03      3.4680e+00      4.2400e+00
   1.2257e-02      1.4650e-03      3.6650e+00      4.0790e+00
   1.3278e-02      1.5882e-03      3.8530e+00      3.9310e+00
   1.4300e-02      1.7111e-03      4.0330e+00      3.7960e+00
   1.5321e-02      1.8334e-03      4.2060e+00      3.6710e+00
   1.6342e-02      1.9553e-03      4.3740e+00      3.5560e+00
   1.7364e-02      2.0766e-03      4.5360e+00      3.4490e+00
   1.8385e-02      2.1971e-03      4.6950e+00      3.3490e+00
   2.0428e-02      2.4420e-03      5.0030e+00      3.1680e+00
   2.2981e-02      2.7265e-03      5.3750e+00      2.9720e+00
   2.5535e-02      3.0110e-03      5.7400e+00      2.8020e+00
   2.8088e-02      3.2955e-03      6.1010e+00      2.6540e+00
   3.0642e-02      3.5800e-03      6.4600e+00      2.5230e+00
   3.3195e-02      3.8408e-03      6.8190e+00      2.4060e+00
   3.5749e-02      4.1016e-03      7.1790e+00      2.3000e+00
   3.8302e-02      4.3624e-03      7.5380e+00      2.2050e+00
   4.0856e-02      4.6232e-03      7.8990e+00      2.1190e+00
   4.5963e-02      5.0974e-03      8.6180e+00      1.9680e+00
   5.1070e-02      5.5478e-03      9.3350e+00      1.8390e+00
   5.6177e-02      5.9746e-03      1.0040e+01      1.7290e+00
   6.1284e-02      6.4013e-03      1.0740e+01      1.6320e+00
   6.6391e-02      6.7807e-03      1.1420e+01      1.5470e+00
   7.1498e-02      7.1600e-03      1.2080e+01      1.4720e+00
   8.1712e-02      7.8713e-03      1.3340e+01      1.3430e+00
   9.1926e-02      8.5351e-03      1.4510e+01      1.2380e+00
   1.0214e-01      9.1516e-03      1.5590e+01      1.1490e+00
   1.1235e-01      9.7443e-03      1.6580e+01      1.0740e+00
   1.2257e-01      1.0290e-02      1.7490e+01      1.0090e+00
   1.3278e-01      1.0835e-02      1.8320e+01      9.5220e-01
   1.4300e-01      1.1356e-02      1.9090e+01      9.0210e-01
   1.5321e-01      1.1854e-02      1.9790e+01      8.5760e-01
   1.6342e-01      1.2329e-02      2.0440e+01      8.1770e-01
   1.7364e-01      1.2803e-02      2.1040e+01      7.8170e-01
   1.8385e-01      1.3253e-02      2.1600e+01      7.4910e-01
   2.0428e-01      1.4154e-02      2.2620e+01      6.9210e-01
   2.2981e-01      1.5221e-02      2.3730e+01      6.3310e-01
   2.5535e-01      1.6240e-02      2.4710e+01      5.8420e-01
   2.8088e-01      1.7213e-02      2.5590e+01      5.4290e-01
   3.0642e-01      1.8185e-02      2.6400e+01      5.0760e-01
   3.3195e-01      1.9109e-02      2.7150e+01      4.7700e-01
   3.5749e-01      2.0010e-02      2.7870e+01      4.5020e-01
   3.8302e-01      2.0911e-02      2.8550e+01      4.2650e-01
   4.0856e-01      2.1788e-02      2.9200e+01      4.0540e-01
   4.5963e-01      2.3472e-02      3.0440e+01      3.6930e-01
   5.1070e-01      2.5084e-02      3.1610e+01      3.3960e-01
   5.6177e-01      2.6649e-02      3.2730e+01      3.1470e-01
   6.1284e-01      2.8166e-02      3.3800e+01      2.9340e-01
   6.6391e-01      2.9636e-02      3.4820e+01      2.7510e-01
   7.1498e-01      3.1082e-02      3.5810e+01      2.5910e-01
   8.1712e-01      3.3832e-02      3.7660e+01      2.3240e-01
   9.1926e-01      3.6464e-02      3.9360e+01      2.1110e-01
   1.0214e+00      3.9001e-02      4.0920e+01      1.9360e-01
   1.1235e+00      4.1443e-02      4.2350e+01      1.7900e-01
   1.2257e+00      4.3790e-02      4.3650e+01      1.6650e-01
   1.3278e+00      4.6090e-02      4.4830e+01      1.5580e-01
   1.4300e+00      4.8342e-02      4.5910e+01      1.4650e-01
   1.5321e+00      5.0523e-02      4.6890e+01      1.3830e-01
   1.6342e+00      5.2681e-02      4.7770e+01      1.3110e-01
   1.7364e+00      5.4791e-02      4.8560e+01      1.2460e-01
   1.8385e+00      5.6877e-02      4.9280e+01      1.1870e-01
   2.0428e+00      6.0955e-02      5.0520e+01      1.0870e-01
   2.2981e+00      6.5958e-02      5.1390e+01      9.8390e-02
   2.5535e+00      7.0889e-02      5.1740e+01      8.9990e-02
   2.8088e+00      7.5797e-02      5.2070e+01      8.3000e-02
   3.0642e+00      8.0704e-02      5.2200e+01      7.7070e-02
   3.3195e+00      8.5588e-02      5.2180e+01      7.1990e-02
   3.5749e+00      9.0472e-02      5.2030e+01      6.7570e-02
   3.8302e+00      9.5380e-02      5.1780e+01      6.3690e-02
   4.0856e+00      1.0034e-01      5.1460e+01      6.0260e-02
   4.5963e+00      1.1032e-01      5.0650e+01      5.4460e-02
   5.1070e+00      1.2049e-01      4.9690e+01      4.9730e-02
   5.6177e+00      1.3087e-01      4.8660e+01      4.5800e-02
   6.1284e+00      1.4147e-01      4.7580e+01      4.2480e-02
   6.6391e+00      1.5230e-01      4.6500e+01      3.9630e-02
   7.1498e+00      1.6342e-01      4.5430e+01      3.7160e-02
   8.1712e+00      1.8642e-01      4.3360e+01      3.3090e-02
