#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.5891e-03      2.7711e-04      5.7970e-01      4.7740e+00
   1.7480e-03      3.0379e-04      6.0800e-01      4.6990e+00
   1.9069e-03      3.3074e-04      6.3510e-01      4.6240e+00
   2.0658e-03      3.5796e-04      6.8420e-01      4.5510e+00
   2.2247e-03      3.8529e-04      7.4970e-01      4.4780e+00
   2.3836e-03      4.1276e-04      8.0040e-01      4.4080e+00
   2.5425e-03      4.4039e-04      8.4160e-01      4.3390e+00
   2.7014e-03      4.6824e-04      8.7650e-01      4.2720e+00
   2.8603e-03      4.9631e-04      9.0660e-01      4.2070e+00
   3.1781e-03      5.5319e-04      9.5720e-01      4.0820e+00
   3.5754e-03      6.2572e-04      1.0090e+00      3.9370e+00
   3.9727e-03      6.9983e-04      1.0530e+00      3.8030e+00
   4.3699e-03      7.7546e-04      1.0940e+00      3.6780e+00
   4.7672e-03      8.5255e-04      1.1330e+00      3.5630e+00
   5.1645e-03      9.3099e-04      1.1710e+00      3.4550e+00
   5.5617e-03      1.0107e-03      1.2100e+00      3.3550e+00
   5.9590e-03      1.0916e-03      1.2490e+00      3.2610e+00
   6.3563e-03      1.1735e-03      1.2880e+00      3.1740e+00
   7.1508e-03      1.3402e-03      1.3660e+00      3.0140e+00
   7.9453e-03      1.5101e-03      1.4450e+00      2.8720e+00
   8.7399e-03      1.6826e-03      1.5220e+00      2.7450e+00
   9.5344e-03      1.8572e-03      1.5990e+00      2.6310e+00
   1.0329e-02      2.0261e-03      1.6750e+00      2.5270e+00
   1.1123e-02      2.2048e-03      1.7510e+00      2.4330e+00
   1.2713e-02      2.5624e-03      1.9000e+00      2.2660e+00
   1.4302e-02      2.9199e-03      2.0490e+00      2.1250e+00
   1.5891e-02      3.2775e-03      2.1990e+00      2.0020e+00
   1.7480e-02      3.6350e-03      2.3520e+00      1.8950e+00
   1.9069e-02      3.9925e-03      2.5070e+00      1.8010e+00
   2.0658e-02      4.3501e-03      2.6660e+00      1.7170e+00
   2.2247e-02      4.6877e-03      2.8280e+00      1.6410e+00
   2.3836e-02      5.0254e-03      2.9930e+00      1.5730e+00
   2.5425e-02      5.3432e-03      3.1600e+00      1.5110e+00
   2.7014e-02      5.6809e-03      3.3290e+00      1.4540e+00
   2.8603e-02      5.9789e-03      3.5010e+00      1.4020e+00
   3.1781e-02      6.5946e-03      3.8480e+00      1.3100e+00
   3.5754e-02      7.3097e-03      4.2900e+00      1.2130e+00
   3.9727e-02      7.9851e-03      4.7370e+00      1.1300e+00
   4.3699e-02      8.6207e-03      5.1880e+00      1.0600e+00
   4.7672e-02      9.2166e-03      5.6400e+00      9.9860e-01
   5.1645e-02      9.7926e-03      6.0930e+00      9.4490e-01
   5.5617e-02      1.0329e-02      6.5460e+00      8.9730e-01
   5.9590e-02      1.0826e-02      6.9970e+00      8.5480e-01
   6.3563e-02      1.1322e-02      7.4460e+00      8.1660e-01
   7.1508e-02      1.2216e-02      8.3350e+00      7.5070e-01
   7.9453e-02      1.3030e-02      9.2100e+00      6.9560e-01
   8.7399e-02      1.3805e-02      1.0070e+01      6.4890e-01
   9.5344e-02      1.4500e-02      1.0900e+01      6.0870e-01
   1.0329e-01      1.5156e-02      1.1720e+01      5.7360e-01
   1.1123e-01      1.5771e-02      1.2510e+01      5.4280e-01
   1.2713e-01      1.6924e-02      1.4020e+01      4.9090e-01
   1.4302e-01      1.7956e-02      1.5440e+01      4.4890e-01
