#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.2671e-03      1.9618e-04      8.1880e-01      5.6080e+00
   1.3938e-03      2.1294e-04      8.5880e-01      5.5790e+00
   1.5205e-03      2.3000e-04      8.9700e-01      5.5450e+00
   1.6472e-03      2.4706e-04      9.3360e-01      5.5070e+00
   1.7739e-03      2.6412e-04      9.6880e-01      5.4670e+00
   1.9007e-03      2.8118e-04      1.0030e+00      5.4240e+00
   2.0274e-03      2.9853e-04      1.0510e+00      5.3800e+00
   2.1541e-03      3.1559e-04      1.1420e+00      5.3340e+00
   2.2808e-03      3.3265e-04      1.2190e+00      5.2890e+00
   2.5342e-03      3.6677e-04      1.3400e+00      5.1970e+00
   2.8510e-03      4.0971e-04      1.4480e+00      5.0820e+00
   3.1678e-03      4.5265e-04      1.5290e+00      4.9700e+00
   3.4845e-03      4.9618e-04      1.5960e+00      4.8620e+00
   3.8013e-03      5.4001e-04      1.6570e+00      4.7570e+00
   4.1181e-03      5.8442e-04      1.7160e+00      4.6560e+00
   4.4349e-03      6.2912e-04      1.7740e+00      4.5600e+00
   4.7516e-03      6.7412e-04      1.8320e+00      4.4670e+00
   5.0684e-03      7.1942e-04      1.8900e+00      4.3780e+00
   5.7020e-03      8.1118e-04      2.0070e+00      4.2120e+00
   6.3355e-03      9.0383e-04      2.1230e+00      4.0590e+00
   6.9691e-03      9.9736e-04      2.2370e+00      3.9190e+00
   7.6026e-03      1.0912e-03      2.3500e+00      3.7890e+00
   8.2362e-03      1.1859e-03      2.4610e+00      3.6690e+00
   8.8697e-03      1.2806e-03      2.5700e+00      3.5580e+00
   1.0137e-02      1.4709e-03      2.7820e+00      3.3570e+00
   1.1404e-02      1.6612e-03      2.9870e+00      3.1810e+00
   1.2671e-02      1.8509e-03      3.1870e+00      3.0260e+00
   1.3938e-02      2.0397e-03      3.3820e+00      2.8870e+00
   1.5205e-02      2.2274e-03      3.5740e+00      2.7630e+00
   1.6472e-02      2.4133e-03      3.7640e+00      2.6500e+00
   1.7739e-02      2.5974e-03      3.9510e+00      2.5480e+00
   1.9007e-02      2.7794e-03      4.1360e+00      2.4550e+00
   2.0274e-02      2.9706e-03      4.3190e+00      2.3690e+00
   2.1541e-02      3.1471e-03      4.5010e+00      2.2900e+00
   2.2808e-02      3.3236e-03      4.6820e+00      2.2170e+00
   2.5342e-02      3.6471e-03      5.0400e+00      2.0870e+00
   2.8510e-02      4.0589e-03      5.4820e+00      1.9460e+00
   3.1678e-02      4.4706e-03      5.9170e+00      1.8260e+00
   3.4845e-02      4.8530e-03      6.3450e+00      1.7220e+00
   3.8013e-02      5.2353e-03      6.7670e+00      1.6300e+00
   4.1181e-02      5.5883e-03      7.1800e+00      1.5490e+00
   4.4349e-02      5.9118e-03      7.5860e+00      1.4770e+00
   4.7516e-02      6.2648e-03      7.9830e+00      1.4120e+00
   5.0684e-02      6.5883e-03      8.3720e+00      1.3540e+00
   5.7020e-02      7.1765e-03      9.1210e+00      1.2520e+00
   6.3355e-02      7.7648e-03      9.8340e+00      1.1650e+00
   6.9691e-02      8.3236e-03      1.0510e+01      1.0920e+00
   7.6026e-02      8.8236e-03      1.1150e+01      1.0280e+00
   8.2362e-02      9.3236e-03      1.1760e+01      9.7190e-01
   8.8697e-02      9.8236e-03      1.2330e+01      9.2240e-01
   1.0137e-01      1.0706e-02      1.3380e+01      8.3860e-01
   1.1404e-01      1.1559e-02      1.4330e+01      7.7020e-01
   1.2671e-01      1.2382e-02      1.5180e+01      7.1310e-01
   1.3938e-01      1.3147e-02      1.5960e+01      6.6480e-01
   1.5205e-01      1.3882e-02      1.6670e+01      6.2320e-01
   1.6472e-01      1.4588e-02      1.7320e+01      5.8700e-01
   1.7739e-01      1.5294e-02      1.7920e+01      5.5520e-01
   1.9007e-01      1.5971e-02      1.8490e+01      5.2700e-01
   2.0274e-01      1.6618e-02      1.9010e+01      5.0170e-01
   2.1541e-01      1.7235e-02      1.9510e+01      4.7900e-01
   2.2808e-01      1.7883e-02      1.9990e+01      4.5850e-01
   2.5342e-01      1.9088e-02      2.0870e+01      4.2280e-01
   2.8510e-01      2.0530e-02      2.1870e+01      3.8580e-01
   3.1678e-01      2.1912e-02      2.2790e+01      3.5530e-01
   3.4845e-01      2.3265e-02      2.3650e+01      3.2970e-01
   3.8013e-01      2.4559e-02      2.4460e+01      3.0780e-01
   4.1181e-01      2.5794e-02      2.5220e+01      2.8880e-01
   4.4349e-01      2.7030e-02      2.5950e+01      2.7230e-01
   4.7516e-01      2.8206e-02      2.6640e+01      2.5760e-01
   5.0684e-01      2.9383e-02      2.7300e+01      2.4460e-01
   5.7020e-01      3.1618e-02      2.8550e+01      2.2250e-01
   6.3355e-01      3.3765e-02      2.9710e+01      2.0430e-01
   6.9691e-01      3.5853e-02      3.0780e+01      1.8900e-01
   7.6026e-01      3.7853e-02      3.1780e+01      1.7610e-01
   8.2362e-01      3.9795e-02      3.2710e+01      1.6490e-01
   8.8697e-01      4.1706e-02      3.3570e+01      1.5520e-01
   1.0137e+00      4.5383e-02      3.5120e+01      1.3900e-01
   1.1404e+00      4.8912e-02      3.6450e+01      1.2600e-01
   1.2671e+00      5.2295e-02      3.7600e+01      1.1550e-01
   1.3938e+00      5.5618e-02      3.8590e+01      1.0660e-01
   1.5205e+00      5.8854e-02      3.9430e+01      9.9130e-02
   1.6472e+00      6.2030e-02      4.0150e+01      9.2680e-02
   1.7739e+00      6.5148e-02      4.0760e+01      8.7080e-02
   1.9007e+00      6.8236e-02      4.1260e+01      8.2150e-02
   2.0274e+00      7.1295e-02      4.1700e+01      7.7790e-02
   2.1541e+00      7.4295e-02      4.2010e+01      7.3900e-02
   2.2808e+00      7.7295e-02      4.2110e+01      7.0400e-02
   2.5342e+00      8.3324e-02      4.2050e+01      6.4370e-02
   2.8510e+00      9.0854e-02      4.1990e+01      5.8220e-02
   3.1678e+00      9.8383e-02      4.1740e+01      5.3200e-02
   3.4845e+00      1.0600e-01      4.1340e+01      4.9030e-02
   3.8013e+00      1.1371e-01      4.0840e+01      4.5500e-02
   4.1181e+00      1.2150e-01      4.0280e+01      4.2470e-02
   4.4349e+00      1.2941e-01      3.9670e+01      3.9840e-02
   4.7516e+00      1.3747e-01      3.9030e+01      3.7530e-02
   5.0684e+00      1.4565e-01      3.8380e+01      3.5500e-02
   5.7020e+00      1.6244e-01      3.7060e+01      3.2050e-02
   6.3355e+00      1.7983e-01      3.5770e+01      2.9250e-02
   6.9691e+00      1.9783e-01      3.4530e+01      2.6920e-02
   7.6026e+00      2.1650e-01      3.3340e+01      2.4950e-02
   8.2362e+00      2.3580e-01      3.2230e+01      2.3270e-02
   8.8697e+00      2.5580e-01      3.1180e+01      2.1810e-02
   1.0137e+01      2.9771e-01      2.9290e+01      1.9400e-02
   1.1404e+01      3.4224e-01      2.7620e+01      1.7490e-02
   1.2671e+01      3.8936e-01      2.6160e+01      1.5950e-02
   1.3938e+01      4.3900e-01      2.4870e+01      1.4660e-02
   1.5205e+01      4.9115e-01      2.3720e+01      1.3580e-02
   1.6472e+01      5.4574e-01      2.2690e+01      1.2650e-02
   1.7739e+01      6.0274e-01      2.1770e+01      1.1850e-02
   1.9007e+01      6.6209e-01      2.0920e+01      1.1140e-02
   2.0274e+01      7.2380e-01      2.0150e+01      1.0520e-02
   2.1541e+01      7.8780e-01      1.9440e+01      9.9730e-03
   2.2808e+01      8.5407e-01      1.8790e+01      9.4790e-03
   2.5342e+01      9.9342e-01      1.7610e+01      8.6310e-03
   2.8510e+01      1.1803e+00      1.6320e+01      7.7720e-03
   3.1678e+01      1.3812e+00      1.5220e+01      7.0750e-03
   3.4845e+01      1.5960e+00      1.4290e+01      6.4970e-03
   3.8013e+01      1.8243e+00      1.3470e+01      6.0110e-03
   4.1181e+01      2.0658e+00      1.2760e+01      5.5950e-03
   4.4349e+01      2.3204e+00      1.2130e+01      5.2360e-03
   4.7516e+01      2.5878e+00      1.1570e+01      4.9220e-03
   5.0684e+01      2.8679e+00      1.1060e+01      4.6450e-03
   5.7020e+01      3.4706e+00      1.0190e+01      4.1780e-03
   6.3355e+01      4.1177e+00      9.4700e+00      3.8000e-03
   6.9691e+01      4.7942e+00      8.8620e+00      3.4880e-03
   7.6026e+01      5.5295e+00      8.3410e+00      3.2240e-03
   8.2362e+01      6.3236e+00      7.8910e+00      3.0000e-03
   8.8697e+01      7.1471e+00      7.4970e+00      2.8060e-03
   1.0137e+02      8.9119e+00      6.8330e+00      2.4860e-03
   1.1404e+02      1.0853e+01      6.2890e+00      2.2350e-03
   1.2671e+02      1.2941e+01      5.8460e+00      2.0310e-03
