#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.8597e-03      7.2353e-04      1.9590e+00      1.7730e+00
   3.1456e-03      7.8792e-04      2.0230e+00      1.7200e+00
   3.4316e-03      8.5297e-04      2.0610e+00      1.6700e+00
   3.7176e-03      9.1868e-04      2.0820e+00      1.6240e+00
   4.0035e-03      9.8506e-04      2.0930e+00      1.5810e+00
   4.2895e-03      1.0528e-03      2.1000e+00      1.5400e+00
   4.5755e-03      1.1218e-03      2.1050e+00      1.5010e+00
   4.8614e-03      1.1908e-03      2.1080e+00      1.4650e+00
   5.1474e-03      1.2612e-03      2.1120e+00      1.4310e+00
   5.7194e-03      1.4046e-03      2.1230e+00      1.3670e+00
   6.4343e-03      1.5871e-03      2.1440e+00      1.2970e+00
   7.1492e-03      1.7730e-03      2.1760e+00      1.2350e+00
   7.8641e-03      1.9608e-03      2.2190e+00      1.1790e+00
   8.5790e-03      2.1500e-03      2.2710e+00      1.1290e+00
   9.2939e-03      2.3392e-03      2.3320e+00      1.0840e+00
   1.0009e-02      2.5284e-03      2.4000e+00      1.0420e+00
   1.0724e-02      2.7156e-03      2.4740e+00      1.0050e+00
   1.1439e-02      2.9014e-03      2.5530e+00      9.7000e-01
   1.2869e-02      3.2672e-03      2.7230e+00      9.0850e-01
   1.4298e-02      3.6223e-03      2.9050e+00      8.5550e-01
   1.5728e-02      3.9668e-03      3.0930e+00      8.0910e-01
   1.7158e-02      4.3000e-03      3.2860e+00      7.6830e-01
   1.8588e-02      4.6220e-03      3.4800e+00      7.3190e-01
   2.0018e-02      4.9326e-03      3.6750e+00      6.9940e-01
   2.2877e-02      5.5240e-03      4.0610e+00      6.4330e-01
   2.5737e-02      6.0783e-03      4.4370e+00      5.9660e-01
