#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.0770e-03      2.8979e-04      6.7650e+00      1.2620e+01
   5.5847e-03      3.1477e-04      6.9230e+00      1.2410e+01
   6.0924e-03      3.3987e-04      7.0720e+00      1.2200e+01
   6.6001e-03      3.6497e-04      7.2160e+00      1.2000e+01
   7.1078e-03      3.9031e-04      7.3550e+00      1.1800e+01
   7.6155e-03      4.1576e-04      7.4900e+00      1.1600e+01
   8.1232e-03      4.4122e-04      7.6230e+00      1.1410e+01
   8.6309e-03      4.6679e-04      7.7520e+00      1.1230e+01
   9.1386e-03      4.9248e-04      7.8800e+00      1.1050e+01
   1.0154e-02      5.4422e-04      8.1280e+00      1.0710e+01
   1.1423e-02      6.0915e-04      8.4250e+00      1.0320e+01
   1.2692e-02      6.7456e-04      8.7070e+00      9.9580e+00
   1.3962e-02      7.4032e-04      8.9750e+00      9.6230e+00
   1.5231e-02      8.0643e-04      9.2260e+00      9.3130e+00
   1.6500e-02      8.7266e-04      9.4630e+00      9.0250e+00
   1.7769e-02      9.3924e-04      9.6850e+00      8.7580e+00
   1.9039e-02      1.0061e-03      9.8920e+00      8.5080e+00
   2.0308e-02      1.0730e-03      1.0080e+01      8.2740e+00
   2.2846e-02      1.2020e-03      1.0430e+01      7.8500e+00
   2.5385e-02      1.3435e-03      1.0730e+01      7.4740e+00
   2.7923e-02      1.4849e-03      1.0990e+01      7.1380e+00
   3.0462e-02      1.6145e-03      1.1220e+01      6.8350e+00
   3.3000e-02      1.7559e-03      1.1420e+01      6.5620e+00
   3.5539e-02      1.8973e-03      1.1600e+01      6.3130e+00
   4.0616e-02      2.1684e-03      1.1900e+01      5.8760e+00
   4.5693e-02      2.4512e-03      1.2160e+01      5.5040e+00
   5.0770e-02      2.7341e-03      1.2400e+01      5.1830e+00
   5.5847e-02      3.0169e-03      1.2650e+01      4.9030e+00
   6.0924e-02      3.2997e-03      1.2910e+01      4.6560e+00
   6.6001e-02      3.5826e-03      1.3180e+01      4.4360e+00
   7.1078e-02      3.8654e-03      1.3480e+01      4.2390e+00
   7.6155e-02      4.1482e-03      1.3810e+01      4.0610e+00
   8.1232e-02      4.4311e-03      1.4160e+01      3.8990e+00
   8.6309e-02      4.7021e-03      1.4540e+01      3.7520e+00
   9.1386e-02      4.9731e-03      1.4940e+01      3.6170e+00
   1.0154e-01      5.5035e-03      1.5820e+01      3.3770e+00
   1.1423e-01      6.1398e-03      1.7020e+01      3.1240e+00
   1.2692e-01      6.7526e-03      1.8310e+01      2.9110e+00
   1.3962e-01      7.3301e-03      1.9660e+01      2.7280e+00
   1.5231e-01      7.8722e-03      2.1040e+01      2.5700e+00
   1.6500e-01      8.3907e-03      2.2430e+01      2.4310e+00
   1.7769e-01      8.8857e-03      2.3830e+01      2.3080e+00
   1.9039e-01      9.3571e-03      2.5210e+01      2.1980e+00
   2.0308e-01      9.8049e-03      2.6570e+01      2.0990e+00
   2.2846e-01      1.0642e-02      2.9220e+01      1.9290e+00
   2.5385e-01      1.1431e-02      3.1740e+01      1.7870e+00
   2.7923e-01      1.2150e-02      3.4130e+01      1.6660e+00
   3.0462e-01      1.2834e-02      3.6390e+01      1.5620e+00
   3.3000e-01      1.3482e-02      3.8510e+01      1.4720e+00
   3.5539e-01      1.4106e-02      4.0520e+01      1.3920e+00
   4.0616e-01      1.5261e-02      4.4210e+01      1.2590e+00
   4.5693e-01      1.6334e-02      4.7520e+01      1.1510e+00
   5.0770e-01      1.7347e-02      5.0510e+01      1.0610e+00
   5.5847e-01      1.8302e-02      5.3240e+01      9.8610e-01
   6.0924e-01      1.9221e-02      5.5740e+01      9.2160e-01
   6.6001e-01      2.0093e-02      5.8050e+01      8.6570e-01
   7.1078e-01      2.0941e-02      6.0180e+01      8.1680e-01
   7.6155e-01      2.1755e-02      6.2170e+01      7.7360e-01
   8.1232e-01      2.2556e-02      6.4030e+01      7.3510e-01
   8.6309e-01      2.3322e-02      6.5770e+01      7.0050e-01
   9.1386e-01      2.4076e-02      6.7400e+01      6.6940e-01
   1.0154e+00      2.5537e-02      7.0390e+01      6.1530e-01
   1.1423e+00      2.7282e-02      7.3680e+01      5.5970e-01
   1.2692e+00      2.8955e-02      7.6560e+01      5.1410e-01
   1.3962e+00      3.0570e-02      7.9090e+01      4.7580e-01
   1.5231e+00      3.2149e-02      8.1340e+01      4.4320e-01
   1.6500e+00      3.3681e-02      8.3340e+01      4.1510e-01
   1.7769e+00      3.5177e-02      8.5110e+01      3.9070e-01
   1.9039e+00      3.6650e-02      8.6700e+01      3.6910e-01
   2.0308e+00      3.8088e-02      8.8160e+01      3.5000e-01
   2.2846e+00      4.0928e-02      9.0110e+01      3.1750e-01
   2.5385e+00      4.3721e-02      9.1120e+01      2.9090e-01
   2.7923e+00      4.6479e-02      9.2190e+01      2.6870e-01
   3.0462e+00      4.9213e-02      9.2970e+01      2.4980e-01
   3.3000e+00      5.1923e-02      9.3520e+01      2.3360e-01
   3.5539e+00      5.4634e-02      9.3880e+01      2.1950e-01
   4.0616e+00      6.0020e-02      9.4170e+01      1.9610e-01
   4.5693e+00      6.5393e-02      9.4050e+01      1.7750e-01
   5.0770e+00      7.0803e-02      9.3640e+01      1.6230e-01
   5.5847e+00      7.6224e-02      9.3050e+01      1.4970e-01
   6.0924e+00      8.1692e-02      9.2330e+01      1.3900e-01
   6.6001e+00      8.7207e-02      9.1530e+01      1.2980e-01
   7.1078e+00      9.2769e-02      9.0680e+01      1.2180e-01
   7.6155e+00      9.8391e-02      8.9800e+01      1.1480e-01
   8.1232e+00      1.0407e-01      8.8900e+01      1.0860e-01
   8.6309e+00      1.0980e-01      8.8010e+01      1.0310e-01
   9.1386e+00      1.1560e-01      8.7120e+01      9.8120e-02
   1.0154e+01      1.2736e-01      8.5370e+01      8.9590e-02
   1.1423e+01      1.4239e-01      8.3270e+01      8.0910e-02
   1.2692e+01      1.5781e-01      8.1280e+01      7.3840e-02
   1.3962e+01      1.7360e-01      7.9380e+01      6.7970e-02
   1.5231e+01      1.8977e-01      7.7570e+01      6.3010e-02
   1.6500e+01      2.0630e-01      7.5840e+01      5.8760e-02
   1.7769e+01      2.2321e-01      7.4180e+01      5.5070e-02
   1.9039e+01      2.4050e-01      7.2570e+01      5.1850e-02
   2.0308e+01      2.5818e-01      7.1000e+01      4.9000e-02
   2.2846e+01      2.9470e-01      6.7990e+01      4.4190e-02
   2.5385e+01      3.3285e-01      6.5090e+01      4.0280e-02
   2.7923e+01      3.7270e-01      6.2280e+01      3.7040e-02
   3.0462e+01      4.1434e-01      5.9660e+01      3.4300e-02
   3.3000e+01      4.5761e-01      5.7650e+01      3.1960e-02
   3.5539e+01      5.0237e-01      5.5770e+01      2.9930e-02
   4.0616e+01      5.9628e-01      5.2380e+01      2.6590e-02
   4.5693e+01      6.9606e-01      4.9420e+01      2.3960e-02
   5.0770e+01      8.0162e-01      4.6800e+01      2.1820e-02
