#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.8202e-03      2.8860e-04      1.3660e+00      4.7580e+00
   2.0022e-03      3.1607e-04      1.4330e+00      4.6590e+00
   2.1842e-03      3.4378e-04      1.5450e+00      4.5630e+00
   2.3662e-03      3.7150e-04      1.6310e+00      4.4700e+00
   2.5482e-03      3.9947e-04      1.7020e+00      4.3810e+00
   2.7303e-03      4.2744e-04      1.7620e+00      4.2950e+00
   2.9123e-03      4.5567e-04      1.8150e+00      4.2120e+00
   3.0943e-03      4.8389e-04      1.8630e+00      4.1330e+00
   3.2763e-03      5.1237e-04      1.9080e+00      4.0580e+00
   3.6403e-03      5.7009e-04      1.9920e+00      3.9150e+00
   4.0954e-03      6.4281e-04      2.0900e+00      3.7520e+00
   4.5504e-03      7.1681e-04      2.1860e+00      3.6040e+00
   5.0055e-03      7.9131e-04      2.2800e+00      3.4680e+00
   5.4605e-03      8.6658e-04      2.3740e+00      3.3450e+00
   5.9155e-03      9.4210e-04      2.4680e+00      3.2310e+00
   6.3706e-03      1.0181e-03      2.5610e+00      3.1260e+00
   6.8256e-03      1.0942e-03      2.6530e+00      3.0280e+00
   7.2807e-03      1.1704e-03      2.7440e+00      2.9380e+00
   8.1908e-03      1.3233e-03      2.9230e+00      2.7750e+00
   9.1008e-03      1.4756e-03      3.0960e+00      2.6320e+00
   1.0011e-02      1.6274e-03      3.2630e+00      2.5060e+00
   1.0921e-02      1.7784e-03      3.4230e+00      2.3930e+00
   1.1831e-02      1.9282e-03      3.5790e+00      2.2910e+00
   1.2741e-02      2.0769e-03      3.7290e+00      2.1990e+00
   1.4561e-02      2.3701e-03      4.0210e+00      2.0380e+00
   1.6382e-02      2.6699e-03      4.3040e+00      1.9030e+00
   1.8202e-02      2.9496e-03      4.5840e+00      1.7870e+00
   2.0022e-02      3.2039e-03      4.8640e+00      1.6860e+00
   2.1842e-02      3.4836e-03      5.1430e+00      1.5970e+00
   2.3662e-02      3.7379e-03      5.4230e+00      1.5190e+00
   2.5482e-02      3.9922e-03      5.7020e+00      1.4490e+00
   2.7303e-02      4.2464e-03      5.9810e+00      1.3860e+00
   2.9123e-02      4.4753e-03      6.2600e+00      1.3290e+00
   3.0943e-02      4.7041e-03      6.5380e+00      1.2770e+00
   3.2763e-02      4.9330e-03      6.8150e+00      1.2290e+00
   3.6403e-02      5.3653e-03      7.3660e+00      1.1450e+00
   4.0954e-02      5.8738e-03      8.0470e+00      1.0570e+00
   4.5504e-02      6.3569e-03      8.7180e+00      9.8280e-01
   5.0055e-02      6.7892e-03      9.3800e+00      9.1950e-01
   5.4605e-02      7.2215e-03      1.0030e+01      8.6470e-01
   5.9155e-02      7.6283e-03      1.0670e+01      8.1680e-01
   6.3706e-02      8.0097e-03      1.1300e+01      7.7450e-01
   6.8256e-02      8.3657e-03      1.1920e+01      7.3680e-01
   7.2807e-02      8.7217e-03      1.2530e+01      7.0300e-01
   8.1908e-02      9.3574e-03      1.3710e+01      6.4480e-01
