#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.0855e-03      4.4831e-04      9.7550e-01      3.1530e+00
   2.2941e-03      4.9327e-04      1.0530e+00      3.0730e+00
   2.5026e-03      5.3835e-04      1.1330e+00      2.9970e+00
   2.7112e-03      5.8347e-04      1.2140e+00      2.9240e+00
   2.9197e-03      6.2860e-04      1.2930e+00      2.8560e+00
   3.1283e-03      6.7375e-04      1.3680e+00      2.7910e+00
   3.3368e-03      7.1887e-04      1.4390e+00      2.7290e+00
   3.5454e-03      7.6405e-04      1.5040e+00      2.6700e+00
   3.7539e-03      8.0923e-04      1.5650e+00      2.6140e+00
   4.1710e-03      8.9982e-04      1.6720e+00      2.5100e+00
   4.6924e-03      1.0136e-03      1.7810e+00      2.3920e+00
   5.2138e-03      1.1283e-03      1.8680e+00      2.2870e+00
   5.7351e-03      1.2440e-03      1.9360e+00      2.1920e+00
   6.2565e-03      1.3608e-03      1.9920e+00      2.1060e+00
   6.7779e-03      1.4789e-03      2.0370e+00      2.0280e+00
   7.2993e-03      1.5983e-03      2.0760e+00      1.9560e+00
   7.8206e-03      1.7190e-03      2.1090e+00      1.8900e+00
   8.3420e-03      1.8409e-03      2.1380e+00      1.8290e+00
   9.3848e-03      2.0883e-03      2.1920e+00      1.7200e+00
   1.0428e-02      2.3397e-03      2.2410e+00      1.6250e+00
   1.1470e-02      2.5944e-03      2.2910e+00      1.5410e+00
   1.2513e-02      2.8415e-03      2.3440e+00      1.4670e+00
   1.3556e-02      3.1022e-03      2.4010e+00      1.4010e+00
   1.4599e-02      3.3629e-03      2.4610e+00      1.3420e+00
   1.6684e-02      3.8843e-03      2.5970e+00      1.2390e+00
   1.8770e-02      4.4056e-03      2.7510e+00      1.1520e+00
   2.0855e-02      4.9009e-03      2.9200e+00      1.0790e+00
   2.2941e-02      5.3962e-03      3.1030e+00      1.0150e+00
   2.5026e-02      5.8655e-03      3.2980e+00      9.5950e-01
   2.7112e-02      6.3347e-03      3.5010e+00      9.1050e-01
   2.9197e-02      6.7779e-03      3.7110e+00      8.6690e-01
   3.1283e-02      7.2211e-03      3.9270e+00      8.2780e-01
   3.3368e-02      7.6382e-03      4.1470e+00      7.9250e-01
   3.5454e-02      8.0292e-03      4.3710e+00      7.6050e-01
   3.7539e-02      8.4202e-03      4.5970e+00      7.3120e-01
   4.1710e-02      9.1502e-03      5.0530e+00      6.7980e-01
   4.6924e-02      1.0010e-02      5.6250e+00      6.2590e-01
   5.2138e-02      1.0792e-02      6.1940e+00      5.8080e-01
   5.7351e-02      1.1496e-02      6.7560e+00      5.4240e-01
   6.2565e-02      1.2174e-02      7.3070e+00      5.0930e-01
   6.7779e-02      1.2826e-02      7.8450e+00      4.8040e-01
   7.2993e-02      1.3425e-02      8.3700e+00      4.5490e-01
   7.8206e-02      1.3973e-02      8.8810e+00      4.3230e-01
   8.3420e-02      1.4520e-02      9.3770e+00      4.1210e-01
   9.3848e-02      1.5537e-02      1.0330e+01      3.7730e-01
   1.0428e-01      1.6449e-02      1.1220e+01      3.4840e-01
   1.1470e-01      1.7310e-02      1.2050e+01      3.2400e-01
   1.2513e-01      1.8118e-02      1.2840e+01      3.0310e-01
   1.3556e-01      1.8900e-02      1.3580e+01      2.8500e-01
   1.4599e-01      1.9630e-02      1.4270e+01      2.6910e-01
   1.6684e-01      2.0985e-02      1.5530e+01      2.4250e-01
   1.8770e-01      2.2263e-02      1.6640e+01      2.2110e-01
   2.0855e-01      2.3462e-02      1.7630e+01      2.0340e-01
   2.2941e-01      2.4583e-02      1.8520e+01      1.8860e-01
   2.5026e-01      2.5678e-02      1.9310e+01      1.7600e-01
   2.7112e-01      2.6721e-02      2.0020e+01      1.6500e-01
   2.9197e-01      2.7737e-02      2.0670e+01      1.5550e-01
   3.1283e-01      2.8728e-02      2.1250e+01      1.4710e-01
   3.3368e-01      2.9692e-02      2.1780e+01      1.3960e-01
   3.5454e-01      3.0631e-02      2.2260e+01      1.3290e-01
   3.7539e-01      3.1543e-02      2.2710e+01      1.2680e-01
   4.1710e-01      3.3342e-02      2.3490e+01      1.1640e-01
   4.6924e-01      3.5506e-02      2.4310e+01      1.0570e-01
   5.2138e-01      3.7617e-02      2.4980e+01      9.6880e-02
   5.7351e-01      3.9651e-02      2.5550e+01      8.9540e-02
   6.2565e-01      4.1684e-02      2.6020e+01      8.3300e-02
   6.7779e-01      4.3665e-02      2.6420e+01      7.7930e-02
   7.2993e-01      4.5594e-02      2.6750e+01      7.3260e-02
   7.8206e-01      4.7550e-02      2.7030e+01      6.9150e-02
   8.3420e-01      4.9453e-02      2.7260e+01      6.5510e-02
   9.3848e-01      5.3233e-02      2.7610e+01      5.9340e-02
   1.0428e+00      5.6986e-02      2.7830e+01      5.4290e-02
   1.1470e+00      6.0714e-02      2.7950e+01      5.0090e-02
   1.2513e+00      6.4442e-02      2.7980e+01      4.6530e-02
   1.3556e+00      6.8170e-02      2.7960e+01      4.3470e-02
   1.4599e+00      7.1898e-02      2.7870e+01      4.0810e-02
   1.6684e+00      7.9406e-02      2.7590e+01      3.6410e-02
   1.8770e+00      8.6992e-02      2.7190e+01      3.2910e-02
   2.0855e+00      9.4708e-02      2.6830e+01      3.0070e-02
   2.2941e+00      1.0255e-01      2.6360e+01      2.7700e-02
   2.5026e+00      1.1053e-01      2.5760e+01      2.5690e-02
   2.7112e+00      1.1872e-01      2.5260e+01      2.3980e-02
   2.9197e+00      1.2703e-01      2.4740e+01      2.2490e-02
   3.1283e+00      1.3556e-01      2.4230e+01      2.1180e-02
   3.3368e+00      1.4424e-01      2.3720e+01      2.0030e-02
   3.5454e+00      1.5313e-01      2.3230e+01      1.9000e-02
   3.7539e+00      1.6220e-01      2.2740e+01      1.8080e-02
   4.1710e+00      1.8089e-01      2.1820e+01      1.6490e-02
   4.6924e+00      2.0540e-01      2.0750e+01      1.4880e-02
   5.2138e+00      2.3110e-01      1.9790e+01      1.3570e-02
   5.7351e+00      2.5806e-01      1.8910e+01      1.2480e-02
   6.2565e+00      2.8621e-01      1.8130e+01      1.1560e-02
   6.7779e+00      3.1554e-01      1.7410e+01      1.0770e-02
   7.2993e+00      3.4604e-01      1.6760e+01      1.0090e-02
   7.8206e+00      3.7771e-01      1.6170e+01      9.4970e-03
   8.3420e+00      4.1051e-01      1.5620e+01      8.9710e-03
   9.3848e+00      4.7943e-01      1.4650e+01      8.0840e-03
   1.0428e+01      5.5274e-01      1.3810e+01      7.3640e-03
   1.1470e+01      6.3037e-01      1.3060e+01      6.7670e-03
   1.2513e+01      7.1228e-01      1.2400e+01      6.2630e-03
   1.3556e+01      7.9846e-01      1.1800e+01      5.8330e-03
   1.4599e+01      8.8892e-01      1.1260e+01      5.4610e-03
   1.6684e+01      1.0827e+00      1.0300e+01      4.8480e-03
   1.8770e+01      1.2937e+00      9.4840e+00      4.3640e-03
   2.0855e+01      1.5221e+00      8.7950e+00      3.9720e-03
   2.2941e+01      1.7674e+00      8.2170e+00      3.6470e-03
   2.5026e+01      2.0288e+00      7.7430e+00      3.3730e-03
   2.7112e+01      2.3050e+00      7.3650e+00      3.1390e-03
   2.9197e+01      2.5937e+00      7.0810e+00      2.9370e-03
   3.1283e+01      2.8936e+00      6.7860e+00      2.7610e-03
   3.3368e+01      3.2065e+00      6.4740e+00      2.6050e-03
   3.5454e+01      3.5454e+00      6.1930e+00      2.4660e-03
   3.7539e+01      3.8843e+00      5.9390e+00      2.3430e-03
   4.1710e+01      4.6142e+00      5.4960e+00      2.1300e-03
   4.6924e+01      5.6048e+00      5.0390e+00      1.9160e-03
   5.2138e+01      6.6736e+00      4.6620e+00      1.7420e-03
   5.7351e+01      7.8467e+00      4.3450e+00      1.5980e-03
   6.2565e+01      9.0719e+00      4.0650e+00      1.4770e-03
   6.7779e+01      1.0401e+01      3.8240e+00      1.3730e-03
   7.2993e+01      1.1809e+01      3.6150e+00      1.2840e-03
   7.8206e+01      1.3295e+01      3.4310e+00      1.2060e-03
   8.3420e+01      1.4833e+01      3.2680e+00      1.1370e-03
   9.3848e+01      1.8170e+01      2.9940e+00      1.0220e-03
   1.0428e+02      2.1794e+01      2.7700e+00      9.2850e-04
   1.1470e+02      2.5704e+01      2.5850e+00      8.5130e-04
   1.2513e+02      2.9849e+01      2.4280e+00      7.8640e-04
   1.3556e+02      3.4281e+01      2.2950e+00      7.3110e-04
   1.4599e+02      3.8947e+01      2.1790e+00      6.8320e-04
   1.6684e+02      4.8957e+01      1.9900e+00      6.0480e-04
   1.8770e+02      5.9854e+01      1.8400e+00      5.4300e-04
   2.0855e+02      7.1585e+01      1.7200e+00      4.9310e-04
