#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   8.7029e-03      8.9431e-04      3.0030e+00      5.8790e+00
   9.5732e-03      9.8602e-04      3.1750e+00      5.6730e+00
   1.0444e-02      1.0783e-03      3.3380e+00      5.4830e+00
   1.1314e-02      1.1709e-03      3.4950e+00      5.3070e+00
   1.2184e-02      1.2638e-03      3.6460e+00      5.1440e+00
   1.3054e-02      1.3571e-03      3.7920e+00      4.9930e+00
   1.3925e-02      1.4504e-03      3.9350e+00      4.8520e+00
   1.4795e-02      1.5438e-03      4.0750e+00      4.7190e+00
   1.5665e-02      1.6373e-03      4.2120e+00      4.5950e+00
   1.7406e-02      1.8242e-03      4.4810e+00      4.3690e+00
   1.9582e-02      2.0605e-03      4.8110e+00      4.1210e+00
   2.1757e-02      2.2827e-03      5.1380e+00      3.9030e+00
   2.3933e-02      2.5252e-03      5.4630e+00      3.7110e+00
   2.6109e-02      2.7474e-03      5.7880e+00      3.5400e+00
   2.8284e-02      2.9696e-03      6.1150e+00      3.3860e+00
   3.0460e-02      3.1716e-03      6.4420e+00      3.2470e+00
   3.2636e-02      3.3938e-03      6.7700e+00      3.1210e+00
   3.4812e-02      3.5958e-03      7.0990e+00      3.0060e+00
   3.9163e-02      3.9998e-03      7.7570e+00      2.8030e+00
   4.3515e-02      4.4039e-03      8.4140e+00      2.6290e+00
   4.7866e-02      4.7675e-03      9.0660e+00      2.4780e+00
   5.2218e-02      5.1311e-03      9.7090e+00      2.3460e+00
   5.6569e-02      5.4745e-03      1.0340e+01      2.2290e+00
   6.0920e-02      5.7977e-03      1.0960e+01      2.1250e+00
   6.9623e-02      6.4240e-03      1.2150e+01      1.9470e+00
   7.8326e-02      7.0098e-03      1.3260e+01      1.7990e+00
   8.7029e-02      7.5755e-03      1.4310e+01      1.6750e+00
   9.5732e-02      8.0805e-03      1.5280e+01      1.5690e+00
   1.0444e-01      8.5855e-03      1.6190e+01      1.4770e+00
   1.1314e-01      9.0501e-03      1.7020e+01      1.3960e+00
   1.2184e-01      9.5148e-03      1.7800e+01      1.3250e+00
   1.3054e-01      9.9592e-03      1.8530e+01      1.2610e+00
   1.3925e-01      1.0383e-02      1.9200e+01      1.2040e+00
   1.4795e-01      1.0808e-02      1.9830e+01      1.1530e+00
   1.5665e-01      1.1212e-02      2.0420e+01      1.1060e+00
   1.7406e-01      1.2000e-02      2.1500e+01      1.0240e+00
   1.9582e-01      1.2929e-02      2.2690e+01      9.3850e-01
   2.1757e-01      1.3818e-02      2.3750e+01      8.6760e-01
   2.3933e-01      1.4686e-02      2.4700e+01      8.0760e-01
   2.6109e-01      1.5515e-02      2.5580e+01      7.5610e-01
   2.8284e-01      1.6323e-02      2.6400e+01      7.1140e-01
   3.0460e-01      1.7110e-02      2.7170e+01      6.7210e-01
   3.2636e-01      1.7878e-02      2.7910e+01      6.3740e-01
   3.4812e-01      1.8626e-02      2.8620e+01      6.0640e-01
   3.9163e-01      2.0080e-02      2.9960e+01      5.5330e-01
   4.3515e-01      2.1474e-02      3.1230e+01      5.0950e-01
   4.7866e-01      2.2827e-02      3.2450e+01      4.7270e-01
   5.2218e-01      2.4120e-02      3.3630e+01      4.4130e-01
   5.6569e-01      2.5373e-02      3.4760e+01      4.1410e-01
   6.0920e-01      2.6585e-02      3.5860e+01      3.9030e-01
   6.9623e-01      2.8908e-02      3.7960e+01      3.5070e-01
   7.8326e-01      3.1130e-02      3.9930e+01      3.1890e-01
   8.7029e-01      3.3231e-02      4.1790e+01      2.9280e-01
   9.5732e-01      3.5251e-02      4.3530e+01      2.7090e-01
   1.0444e+00      3.7211e-02      4.5160e+01      2.5230e-01
   1.1314e+00      3.9089e-02      4.6690e+01      2.3630e-01
   1.2184e+00      4.0907e-02      4.8120e+01      2.2230e-01
   1.3054e+00      4.2685e-02      4.9450e+01      2.1000e-01
   1.3925e+00      4.4422e-02      5.0690e+01      1.9910e-01
   1.4795e+00      4.6099e-02      5.1840e+01      1.8930e-01
   1.5665e+00      4.7756e-02      5.2920e+01      1.8050e-01
   1.7406e+00      5.0988e-02      5.4850e+01      1.6540e-01
   1.9582e+00      5.4866e-02      5.6890e+01      1.4990e-01
   2.1757e+00      5.8624e-02      5.8530e+01      1.3720e-01
   2.3933e+00      6.2301e-02      5.9280e+01      1.2660e-01
   2.6109e+00      6.5937e-02      6.0090e+01      1.1760e-01
   2.8284e+00      6.9533e-02      6.0710e+01      1.0990e-01
   3.0460e+00      7.3088e-02      6.1160e+01      1.0320e-01
   3.2636e+00      7.6643e-02      6.1450e+01      9.7360e-02
   3.4812e+00      8.0158e-02      6.1620e+01      9.2160e-02
   3.9163e+00      8.7209e-02      6.1650e+01      8.3350e-02
   4.3515e+00      9.4279e-02      6.1380e+01      7.6170e-02
   4.7866e+00      1.0139e-01      6.0890e+01      7.0190e-02
   5.2218e+00      1.0856e-01      6.0250e+01      6.5130e-02
   5.6569e+00      1.1581e-01      5.9500e+01      6.0790e-02
   6.0920e+00      1.2319e-01      5.8690e+01      5.7020e-02
   6.9623e+00      1.3822e-01      5.6960e+01      5.0810e-02
   7.8326e+00      1.5373e-01      5.5170e+01      4.5870e-02
   8.7029e+00      1.6975e-01      5.3420e+01      4.1860e-02
   9.5732e+00      1.8630e-01      5.1710e+01      3.8530e-02
   1.0444e+01      2.0339e-01      5.0090e+01      3.5710e-02
   1.1314e+01      2.2102e-01      4.8550e+01      3.3300e-02
   1.2184e+01      2.3922e-01      4.7090e+01      3.1210e-02
   1.3054e+01      2.5797e-01      4.5720e+01      2.9380e-02
   1.3925e+01      2.7726e-01      4.4420e+01      2.7760e-02
   1.4795e+01      2.9712e-01      4.3190e+01      2.6320e-02
   1.5665e+01      3.1754e-01      4.2040e+01      2.5030e-02
   1.7406e+01      3.6005e-01      3.9900e+01      2.2810e-02
   1.9582e+01      4.1627e-01      3.7510e+01      2.0560e-02
   2.1757e+01      4.7596e-01      3.5400e+01      1.8740e-02
   2.3933e+01      5.3913e-01      3.3510e+01      1.7220e-02
   2.6109e+01      6.0577e-01      3.1800e+01      1.5940e-02
   2.8284e+01      6.7589e-01      3.0260e+01      1.4850e-02
   3.0460e+01      7.4949e-01      2.8880e+01      1.3900e-02
   3.2636e+01      8.2639e-01      2.7700e+01      1.3080e-02
   3.4812e+01      9.0649e-01      2.6630e+01      1.2350e-02
   3.9163e+01      1.0760e+00      2.4750e+01      1.1120e-02
   4.3515e+01      1.2578e+00      2.3150e+01      1.0120e-02
   4.7866e+01      1.4516e+00      2.1770e+01      9.2930e-03
   5.2218e+01      1.6573e+00      2.0570e+01      8.5970e-03
   5.6569e+01      1.8745e+00      1.9510e+01      8.0030e-03
   6.0920e+01      2.1009e+00      1.8580e+01      7.4880e-03
   6.9623e+01      2.5858e+00      1.7000e+01      6.6430e-03
   7.8326e+01      3.1312e+00      1.5720e+01      5.9750e-03
   8.7029e+01      3.6968e+00      1.4650e+01      5.4350e-03
