#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.5024e-03      6.0930e-04      1.3530e+00      2.2590e+00
   2.7526e-03      6.7129e-04      1.4120e+00      2.1870e+00
   3.0029e-03      7.3370e-04      1.4720e+00      2.1200e+00
   3.2531e-03      7.9638e-04      1.5310e+00      2.0570e+00
   3.5033e-03      8.5932e-04      1.5860e+00      1.9990e+00
   3.7536e-03      9.2247e-04      1.6360e+00      1.9440e+00
   4.0038e-03      9.8591e-04      1.6810e+00      1.8930e+00
   4.2540e-03      1.0496e-03      1.7220e+00      1.8450e+00
   4.5043e-03      1.1136e-03      1.7580e+00      1.7990e+00
   5.0048e-03      1.2425e-03      1.8190e+00      1.7160e+00
   5.6303e-03      1.4056e-03      1.8810e+00      1.6240e+00
   6.2559e-03      1.5708e-03      1.9320e+00      1.5420e+00
   6.8815e-03      1.7380e-03      1.9750e+00      1.4700e+00
   7.5071e-03      1.9071e-03      2.0140e+00      1.4050e+00
   8.1327e-03      2.0777e-03      2.0510e+00      1.3470e+00
   8.7583e-03      2.2498e-03      2.0860e+00      1.2940e+00
   9.3839e-03      2.4231e-03      2.1220e+00      1.2460e+00
   1.0010e-02      2.5972e-03      2.1580e+00      1.2020e+00
   1.1261e-02      2.9472e-03      2.2320e+00      1.1230e+00
   1.2512e-02      3.2844e-03      2.3100e+00      1.0560e+00
   1.3763e-02      3.6597e-03      2.3930e+00      9.9750e-01
   1.5014e-02      4.0038e-03      2.4810e+00      9.4590e-01
   1.6265e-02      4.3479e-03      2.5730e+00      9.0020e-01
   1.7517e-02      4.6920e-03      2.6690e+00      8.5920e-01
   2.0019e-02      5.3488e-03      2.8720e+00      7.8900e-01
   2.2521e-02      5.9744e-03      3.0850e+00      7.3070e-01
   2.5024e-02      6.6000e-03      3.3040e+00      6.8140e-01
   2.7526e-02      7.1943e-03      3.5260e+00      6.3910e-01
   3.0029e-02      7.7574e-03      3.7490e+00      6.0240e-01
   3.2531e-02      8.3204e-03      3.9710e+00      5.7020e-01
   3.5033e-02      8.8209e-03      4.1920e+00      5.4160e-01
   3.7536e-02      9.3214e-03      4.4110e+00      5.1610e-01
   4.0038e-02      9.8218e-03      4.6260e+00      4.9310e-01
   4.2540e-02      1.0291e-02      4.8390e+00      4.7240e-01
   4.5043e-02      1.0729e-02      5.0480e+00      4.5350e-01
   5.0048e-02      1.1605e-02      5.4580e+00      4.2040e-01
   5.6303e-02      1.2606e-02      5.9540e+00      3.8580e-01
   6.2559e-02      1.3544e-02      6.4340e+00      3.5710e-01
   6.8815e-02      1.4420e-02      6.9000e+00      3.3270e-01
   7.5071e-02      1.5233e-02      7.3540e+00      3.1180e-01
   8.1327e-02      1.6015e-02      7.7970e+00      2.9360e-01
   8.7583e-02      1.6766e-02      8.2310e+00      2.7760e-01
   9.3839e-02      1.7485e-02      8.6560e+00      2.6340e-01
   1.0010e-01      1.8142e-02      9.0720e+00      2.5070e-01
   1.1261e-01      1.9425e-02      9.8800e+00      2.2900e-01
   1.2512e-01      2.0613e-02      1.0660e+01      2.1110e-01
   1.3763e-01      2.1708e-02      1.1400e+01      1.9600e-01
   1.5014e-01      2.2772e-02      1.2110e+01      1.8310e-01
   1.6265e-01      2.3741e-02      1.2790e+01      1.7190e-01
   1.7517e-01      2.4680e-02      1.3430e+01      1.6210e-01
   2.0019e-01      2.6431e-02      1.4610e+01      1.4580e-01
   2.2521e-01      2.8058e-02      1.5660e+01      1.3270e-01
   2.5024e-01      2.9591e-02      1.6580e+01      1.2190e-01
