#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   9.8132e-04      1.3234e-04      7.6520e-01      7.2970e+00
   1.0794e-03      1.4282e-04      8.0250e-01      7.3130e+00
   1.1776e-03      1.5353e-04      8.3820e-01      7.3190e+00
   1.2757e-03      1.6400e-04      8.7240e-01      7.3160e+00
   1.3738e-03      1.7448e-04      9.0530e-01      7.3060e+00
   1.4720e-03      1.8496e-04      9.3710e-01      7.2900e+00
   1.5701e-03      1.9567e-04      9.6790e-01      7.2700e+00
   1.6682e-03      2.0614e-04      9.9760e-01      7.2470e+00
   1.7664e-03      2.1662e-04      1.0270e+00      7.2200e+00
   1.9626e-03      2.3781e-04      1.0820e+00      7.1600e+00
   2.2080e-03      2.6400e-04      1.3560e+00      7.0760e+00
   2.4533e-03      2.8997e-04      1.5520e+00      6.9860e+00
   2.6986e-03      3.1571e-04      1.6700e+00      6.8930e+00
   2.9439e-03      3.4145e-04      1.7420e+00      6.7980e+00
   3.1893e-03      3.6741e-04      1.7900e+00      6.7030e+00
   3.4346e-03      3.9361e-04      1.8260e+00      6.6090e+00
   3.6799e-03      4.2003e-04      1.8580e+00      6.5160e+00
   3.9253e-03      4.4691e-04      1.8910e+00      6.4240e+00
   4.4159e-03      5.0089e-04      1.9650e+00      6.2470e+00
   4.9066e-03      5.5579e-04      2.0540e+00      6.0780e+00
   5.3972e-03      6.1114e-04      2.1550e+00      5.9180e+00
   5.8879e-03      6.6718e-04      2.2650e+00      5.7660e+00
   6.3786e-03      7.2344e-04      2.3820e+00      5.6220e+00
   6.8692e-03      7.7993e-04      2.5010e+00      5.4860e+00
   7.8505e-03      8.9359e-04      2.7400e+00      5.2350e+00
   8.8318e-03      1.0077e-03      2.9750e+00      5.0080e+00
   9.8132e-03      1.1218e-03      3.1990e+00      4.8040e+00
   1.0794e-02      1.2360e-03      3.4120e+00      4.6180e+00
   1.1776e-02      1.3501e-03      3.6130e+00      4.4480e+00
   1.2757e-02      1.4637e-03      3.8040e+00      4.2920e+00
   1.3738e-02      1.5774e-03      3.9850e+00      4.1490e+00
   1.4720e-02      1.6906e-03      4.1580e+00      4.0160e+00
   1.5701e-02      1.8034e-03      4.3240e+00      3.8930e+00
   1.6682e-02      1.9159e-03      4.4840e+00      3.7790e+00
   1.7664e-02      2.0277e-03      4.6390e+00      3.6720e+00
   1.9626e-02      2.2503e-03      4.9360e+00      3.4790e+00
   2.2080e-02      2.5284e-03      5.2900e+00      3.2680e+00
   2.4533e-02      2.8017e-03      5.6340e+00      3.0850e+00
   2.6986e-02      3.0523e-03      5.9710e+00      2.9250e+00
   2.9439e-02      3.3256e-03      6.3060e+00      2.7830e+00
   3.1893e-02      3.5762e-03      6.6400e+00      2.6560e+00
   3.4346e-02      3.8268e-03      6.9750e+00      2.5420e+00
   3.6799e-02      4.0773e-03      7.3110e+00      2.4380e+00
   3.9253e-02      4.3051e-03      7.6490e+00      2.3440e+00
   4.4159e-02      4.7834e-03      8.3290e+00      2.1790e+00
   4.9066e-02      5.2162e-03      9.0130e+00      2.0390e+00
   5.3972e-02      5.6490e-03      9.6950e+00      1.9180e+00
   5.8879e-02      6.0362e-03      1.0370e+01      1.8120e+00
   6.3786e-02      6.4235e-03      1.1040e+01      1.7190e+00
