#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.1777e-03      1.7550e-04      8.2250e-01      6.0220e+00
   1.2955e-03      1.9027e-04      8.6270e-01      6.0030e+00
   1.4133e-03      2.0503e-04      9.0110e-01      5.9780e+00
   1.5310e-03      2.2006e-04      9.3780e-01      5.9470e+00
   1.6488e-03      2.3510e-04      9.7330e-01      5.9130e+00
   1.7666e-03      2.4986e-04      1.0070e+00      5.8750e+00
   1.8843e-03      2.6490e-04      1.0400e+00      5.8360e+00
   2.0021e-03      2.7993e-04      1.0750e+00      5.7950e+00
   2.1199e-03      2.9497e-04      1.2260e+00      5.7530e+00
   2.3554e-03      3.2449e-04      1.4420e+00      5.6670e+00
   2.6499e-03      3.6085e-04      1.6050e+00      5.5570e+00
   2.9443e-03      3.9748e-04      1.6980e+00      5.4480e+00
   3.2387e-03      4.3439e-04      1.7570e+00      5.3410e+00
   3.5332e-03      4.7157e-04      1.8020e+00      5.2370e+00
   3.8276e-03      5.0929e-04      1.8430e+00      5.1360e+00
   4.1220e-03      5.4729e-04      1.8850e+00      5.0380e+00
   4.4164e-03      5.8584e-04      1.9300e+00      4.9440e+00
   4.7109e-03      6.2465e-04      1.9800e+00      4.8530e+00
   5.2997e-03      7.0311e-04      2.0910e+00      4.6820e+00
   5.8886e-03      7.8266e-04      2.2130e+00      4.5230e+00
   6.4774e-03      8.6249e-04      2.3410e+00      4.3760e+00
   7.0663e-03      9.4259e-04      2.4740e+00      4.2390e+00
   7.6552e-03      1.0232e-03      2.6060e+00      4.1120e+00
   8.2440e-03      1.1036e-03      2.7380e+00      3.9930e+00
   9.4217e-03      1.2646e-03      2.9930e+00      3.7780e+00
   1.0599e-02      1.4251e-03      3.2360e+00      3.5890e+00
   1.1777e-02      1.5847e-03      3.4650e+00      3.4210e+00
   1.2955e-02      1.7436e-03      3.6810e+00      3.2700e+00
   1.4133e-02      1.9010e-03      3.8860e+00      3.1340e+00
   1.5310e-02      2.0574e-03      4.0810e+00      3.0110e+00
   1.6488e-02      2.2127e-03      4.2680e+00      2.8990e+00
   1.7666e-02      2.3666e-03      4.4480e+00      2.7960e+00
   1.8843e-02      2.5191e-03      4.6230e+00      2.7010e+00
   2.0021e-02      2.6706e-03      4.7920e+00      2.6140e+00
   2.1199e-02      2.8157e-03      4.9570e+00      2.5330e+00
   2.3554e-02      3.1164e-03      5.2790e+00      2.3870e+00
   2.6499e-02      3.4718e-03      5.6690e+00      2.2310e+00
   2.9443e-02      3.8272e-03      6.0520e+00      2.0960e+00
   3.2387e-02      4.1553e-03      6.4290e+00      1.9790e+00
   3.5332e-02      4.5106e-03      6.8040e+00      1.8760e+00
   3.8276e-02      4.8113e-03      7.1780e+00      1.7850e+00
   4.1220e-02      5.1394e-03      7.5510e+00      1.7030e+00
   4.4164e-02      5.4401e-03      7.9220e+00      1.6300e+00
   4.7109e-02      5.7408e-03      8.2920e+00      1.5630e+00
   5.2997e-02      6.2876e-03      9.0240e+00      1.4470e+00
   5.8886e-02      6.8343e-03      9.7430e+00      1.3490e+00
   6.4774e-02      7.3264e-03      1.0440e+01      1.2650e+00
   7.0663e-02      7.8184e-03      1.1120e+01      1.1920e+00
   7.6552e-02      8.2558e-03      1.1780e+01      1.1280e+00
   8.2440e-02      8.6932e-03      1.2410e+01      1.0710e+00
   9.4217e-02      9.5407e-03      1.3580e+01      9.7510e-01
   1.0599e-01      1.0306e-02      1.4650e+01      8.9640e-01
   1.1777e-01      1.1017e-02      1.5610e+01      8.3070e-01
   1.2955e-01      1.1728e-02      1.6480e+01      7.7500e-01
   1.4133e-01      1.2384e-02      1.7260e+01      7.2700e-01
   1.5310e-01      1.3012e-02      1.7970e+01      6.8510e-01
   1.6488e-01      1.3641e-02      1.8620e+01      6.4830e-01
   1.7666e-01      1.4215e-02      1.9200e+01      6.1570e-01
   1.8843e-01      1.4817e-02      1.9740e+01      5.8640e-01
   2.0021e-01      1.5363e-02      2.0240e+01      5.6010e-01
   2.1199e-01      1.5938e-02      2.0700e+01      5.3630e-01
   2.3554e-01      1.7004e-02      2.1530e+01      4.9480e-01
   2.6499e-01      1.8316e-02      2.2440e+01      4.5190e-01
   2.9443e-01      1.9573e-02      2.3250e+01      4.1640e-01
   3.2387e-01      2.0804e-02      2.3990e+01      3.8660e-01
   3.5332e-01      2.1979e-02      2.4680e+01      3.6100e-01
   3.8276e-01      2.3127e-02      2.5320e+01      3.3900e-01
   4.1220e-01      2.4275e-02      2.5940e+01      3.1960e-01
   4.4164e-01      2.5369e-02      2.6530e+01      3.0260e-01
   4.7109e-01      2.6462e-02      2.7110e+01      2.8740e-01
   5.2997e-01      2.8567e-02      2.8200e+01      2.6150e-01
   5.8886e-01      3.0590e-02      2.9250e+01      2.4020e-01
   6.4774e-01      3.2559e-02      3.0240e+01      2.2240e-01
   7.0663e-01      3.4445e-02      3.1190e+01      2.0720e-01
   7.6552e-01      3.6304e-02      3.2090e+01      1.9410e-01
   8.2440e-01      3.8081e-02      3.2950e+01      1.8270e-01
   9.4217e-01      4.1553e-02      3.4550e+01      1.6370e-01
   1.0599e+00      4.4888e-02      3.6000e+01      1.4850e-01
   1.1777e+00      4.8086e-02      3.7290e+01      1.3610e-01
   1.2955e+00      5.1175e-02      3.8450e+01      1.2570e-01
   1.4133e+00      5.4182e-02      3.9480e+01      1.1690e-01
   1.5310e+00      5.7107e-02      4.0390e+01      1.0940e-01
   1.6488e+00      6.0005e-02      4.1190e+01      1.0280e-01
   1.7666e+00      6.2821e-02      4.1900e+01      9.6980e-02
   1.8843e+00      6.5609e-02      4.2520e+01      9.1850e-02
   2.0021e+00      6.8343e-02      4.3050e+01      8.7270e-02
   2.1199e+00      7.1077e-02      4.3520e+01      8.3150e-02
   2.3554e+00      7.6435e-02      4.3860e+01      7.6050e-02
   2.6499e+00      8.3132e-02      4.4100e+01      6.8800e-02
   2.9443e+00      8.9775e-02      4.4180e+01      6.2890e-02
   3.2387e+00      9.6446e-02      4.4080e+01      5.7970e-02
   3.5332e+00      1.0314e-01      4.3840e+01      5.3810e-02
   3.8276e+00      1.0987e-01      4.3480e+01      5.0230e-02
   4.1220e+00      1.1668e-01      4.3050e+01      4.7130e-02
   4.4164e+00      1.2354e-01      4.2560e+01      4.4410e-02
   4.7109e+00      1.3048e-01      4.2030e+01      4.2010e-02
   5.2997e+00      1.4467e-01      4.0900e+01      3.7940e-02
   5.8886e+00      1.5927e-01      3.9720e+01      3.4630e-02
   6.4774e+00      1.7430e-01      3.8540e+01      3.1880e-02
   7.0663e+00      1.8980e-01      3.7390e+01      2.9560e-02
   7.6552e+00      2.0579e-01      3.6280e+01      2.7560e-02
   8.2440e+00      2.2225e-01      3.5220e+01      2.5840e-02
   9.4217e+00      2.5664e-01      3.3260e+01      2.2990e-02
   1.0599e+01      2.9303e-01      3.1500e+01      2.0740e-02
   1.1777e+01      3.3135e-01      2.9940e+01      1.8900e-02
   1.2955e+01      3.7162e-01      2.8540e+01      1.7380e-02
   1.4133e+01      4.1380e-01      2.7290e+01      1.6100e-02
   1.5310e+01      4.5787e-01      2.6160e+01      1.5000e-02
   1.6488e+01      5.0380e-01      2.5130e+01      1.4050e-02
   1.7666e+01      5.5153e-01      2.4200e+01      1.3220e-02
   1.8843e+01      6.0109e-01      2.3340e+01      1.2490e-02
   2.0021e+01      6.5240e-01      2.2550e+01      1.1830e-02
   2.1199e+01      7.0546e-01      2.1820e+01      1.1250e-02
   2.3554e+01      8.1686e-01      2.0490e+01      1.0240e-02
   2.6499e+01      9.6590e-01      1.9040e+01      9.2260e-03
   2.9443e+01      1.1259e+00      1.7770e+01      8.3990e-03
   3.2387e+01      1.2969e+00      1.6690e+01      7.7150e-03
   3.5332e+01      1.4783e+00      1.5770e+01      7.1380e-03
   3.8276e+01      1.6701e+00      1.4950e+01      6.6450e-03
   4.1220e+01      1.8719e+00      1.4230e+01      6.2190e-03
   4.4164e+01      2.0837e+00      1.3580e+01      5.8460e-03
   4.7109e+01      2.3053e+00      1.3000e+01      5.5180e-03
   5.2997e+01      2.7884e+00      1.1990e+01      4.9640e-03
   5.8886e+01      3.2805e+00      1.1150e+01      4.5160e-03
   6.4774e+01      3.8272e+00      1.0440e+01      4.1450e-03
   7.0663e+01      4.4013e+00      9.8320e+00      3.8320e-03
   7.6552e+01      5.0300e+00      9.3030e+00      3.5660e-03
   8.2440e+01      5.6861e+00      8.8410e+00      3.3350e-03
   9.4217e+01      7.0803e+00      8.0680e+00      2.9560e-03
   1.0599e+02      8.5839e+00      7.4460e+00      2.6580e-03
   1.1777e+02      1.0224e+01      6.9190e+00      2.4160e-03
