#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.5572e-03      3.4828e-04      5.6810e+00      1.1130e+01
   6.1129e-03      3.7963e-04      5.8500e+00      1.0900e+01
   6.6686e-03      4.1123e-04      6.0190e+00      1.0690e+01
   7.2243e-03      4.4296e-04      6.1890e+00      1.0480e+01
   7.7801e-03      4.7483e-04      6.3560e+00      1.0270e+01
   8.3358e-03      5.0669e-04      6.5200e+00      1.0080e+01
   8.8915e-03      5.3881e-04      6.6810e+00      9.8900e+00
   9.4472e-03      5.7093e-04      6.8380e+00      9.7100e+00
   1.0003e-02      6.0304e-04      6.9910e+00      9.5360e+00
   1.1114e-02      6.6754e-04      7.2850e+00      9.2080e+00
   1.2504e-02      7.4855e-04      7.6290e+00      8.8320e+00
   1.3893e-02      8.2982e-04      7.9510e+00      8.4900e+00
   1.5282e-02      9.1134e-04      8.2520e+00      8.1780e+00
   1.6672e-02      9.9286e-04      8.5360e+00      7.8910e+00
   1.8061e-02      1.0746e-03      8.8030e+00      7.6260e+00
   1.9450e-02      1.1563e-03      9.0580e+00      7.3820e+00
   2.0839e-02      1.2382e-03      9.3000e+00      7.1550e+00
   2.2229e-02      1.3157e-03      9.5330e+00      6.9450e+00
   2.5007e-02      1.4834e-03      9.9720e+00      6.5640e+00
   2.7786e-02      1.6511e-03      1.0380e+01      6.2300e+00
   3.0565e-02      1.8059e-03      1.0780e+01      5.9340e+00
   3.3343e-02      1.9736e-03      1.1150e+01      5.6680e+00
   3.6122e-02      2.1284e-03      1.1510e+01      5.4300e+00
   3.8900e-02      2.2961e-03      1.1870e+01      5.2130e+00
   4.4458e-02      2.6057e-03      1.2550e+01      4.8360e+00
   5.0015e-02      2.9153e-03      1.3220e+01      4.5170e+00
   5.5572e-02      3.2248e-03      1.3880e+01      4.2430e+00
   6.1129e-02      3.5215e-03      1.4520e+01      4.0050e+00
   6.6686e-02      3.8053e-03      1.5160e+01      3.7960e+00
   7.2243e-02      4.0891e-03      1.5780e+01      3.6110e+00
   7.7801e-02      4.3729e-03      1.6400e+01      3.4450e+00
   8.3358e-02      4.6438e-03      1.7010e+01      3.2960e+00
   8.8915e-02      4.9147e-03      1.7610e+01      3.1610e+00
   9.4472e-02      5.1726e-03      1.8200e+01      3.0380e+00
   1.0003e-01      5.4306e-03      1.8780e+01      2.9250e+00
   1.1114e-01      5.9208e-03      1.9900e+01      2.7270e+00
   1.2504e-01      6.5142e-03      2.1260e+01      2.5170e+00
   1.3893e-01      7.0817e-03      2.2550e+01      2.3410e+00
   1.5282e-01      7.6235e-03      2.3790e+01      2.1910e+00
   1.6672e-01      8.1395e-03      2.4980e+01      2.0610e+00
   1.8061e-01      8.6426e-03      2.6130e+01      1.9470e+00
   1.9450e-01      9.1327e-03      2.7230e+01      1.8470e+00
   2.0839e-01      9.5971e-03      2.8290e+01      1.7570e+00
   2.2229e-01      1.0049e-02      2.9310e+01      1.6770e+00
   2.5007e-01      1.0913e-02      3.1270e+01      1.5380e+00
   2.7786e-01      1.1738e-02      3.3120e+01      1.4230e+00
   3.0565e-01      1.2512e-02      3.4870e+01      1.3260e+00
   3.3343e-01      1.3261e-02      3.6540e+01      1.2420e+00
   3.6122e-01      1.3983e-02      3.8140e+01      1.1690e+00
   3.8900e-01      1.4667e-02      3.9680e+01      1.1050e+00
   4.4458e-01      1.5982e-02      4.2580e+01      9.9790e-01
   5.0015e-01      1.7221e-02      4.5280e+01      9.1120e-01
   5.5572e-01      1.8394e-02      4.7810e+01      8.3960e-01
   6.1129e-01      1.9504e-02      5.0180e+01      7.7930e-01
   6.6686e-01      2.0562e-02      5.2410e+01      7.2780e-01
   7.2243e-01      2.1594e-02      5.4510e+01      6.8320e-01
   7.7801e-01      2.2574e-02      5.6490e+01      6.4420e-01
   8.3358e-01      2.3541e-02      5.8360e+01      6.0980e-01
   8.8915e-01      2.4457e-02      6.0130e+01      5.7920e-01
   9.4472e-01      2.5360e-02      6.1800e+01      5.5170e-01
   1.0003e+00      2.6237e-02      6.3380e+01      5.2690e-01
   1.1114e+00      2.7940e-02      6.6290e+01      4.8400e-01
   1.2504e+00      2.9978e-02      6.9510e+01      4.3990e-01
   1.3893e+00      3.1913e-02      7.2330e+01      4.0370e-01
   1.5282e+00      3.3796e-02      7.4790e+01      3.7350e-01
   1.6672e+00      3.5615e-02      7.6940e+01      3.4770e-01
   1.8061e+00      3.7395e-02      7.8830e+01      3.2550e-01
   1.9450e+00      3.9124e-02      8.0480e+01      3.0620e-01
   2.0839e+00      4.0826e-02      8.1960e+01      2.8920e-01
   2.2229e+00      4.2503e-02      8.3000e+01      2.7410e-01
   2.5007e+00      4.5819e-02      8.4050e+01      2.4850e-01
   2.7786e+00      4.9095e-02      8.5100e+01      2.2760e-01
   3.0565e+00      5.2333e-02      8.5780e+01      2.1010e-01
   3.3343e+00      5.5558e-02      8.6170e+01      1.9520e-01
   3.6122e+00      5.8769e-02      8.6330e+01      1.8250e-01
   3.8900e+00      6.1981e-02      8.6320e+01      1.7140e-01
   4.4458e+00      6.8431e-02      8.5910e+01      1.5310e-01
   5.0015e+00      7.4907e-02      8.5160e+01      1.3850e-01
   5.5572e+00      8.1459e-02      8.4220e+01      1.2660e-01
   6.1129e+00      8.8090e-02      8.3180e+01      1.1670e-01
   6.6686e+00      9.4810e-02      8.2090e+01      1.0830e-01
   7.2243e+00      1.0162e-01      8.0980e+01      1.0110e-01
   7.7801e+00      1.0852e-01      7.9880e+01      9.4850e-02
   8.3358e+00      1.1551e-01      7.8800e+01      8.9380e-02
   8.8915e+00      1.2261e-01      7.7760e+01      8.4530e-02
   9.4472e+00      1.2979e-01      7.6750e+01      8.0220e-02
