#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.8202e-03      3.5220e-04      8.2610e-01      3.8670e+00
   2.0022e-03      3.8697e-04      8.6650e-01      3.7870e+00
   2.1842e-03      4.2210e-04      9.1270e-01      3.7090e+00
   2.3662e-03      4.5754e-04      9.5490e-01      3.6340e+00
   2.5482e-03      4.9333e-04      9.9500e-01      3.5620e+00
   2.7303e-03      5.2946e-04      1.0330e+00      3.4920e+00
   2.9123e-03      5.6589e-04      1.0700e+00      3.4250e+00
   3.0943e-03      6.0263e-04      1.1050e+00      3.3610e+00
   3.2763e-03      6.3968e-04      1.1380e+00      3.3000e+00
   3.6403e-03      7.1467e-04      1.1990e+00      3.1840e+00
   4.0954e-03      8.1002e-04      1.2670e+00      3.0520e+00
   4.5504e-03      9.0706e-04      1.3270e+00      2.9310e+00
   5.0055e-03      1.0057e-03      1.3820e+00      2.8210e+00
   5.4605e-03      1.1058e-03      1.4320e+00      2.7210e+00
   5.9155e-03      1.2073e-03      1.4790e+00      2.6280e+00
   6.3706e-03      1.3102e-03      1.5230e+00      2.5430e+00
   6.8256e-03      1.4142e-03      1.5650e+00      2.4640e+00
   7.2807e-03      1.5193e-03      1.6050e+00      2.3900e+00
   8.1908e-03      1.7325e-03      1.6830e+00      2.2580e+00
   9.1008e-03      1.9489e-03      1.7590e+00      2.1410e+00
   1.0011e-02      2.1677e-03      1.8330e+00      2.0380e+00
   1.0921e-02      2.3890e-03      1.9060e+00      1.9460e+00
   1.1831e-02      2.6165e-03      1.9810e+00      1.8640e+00
   1.2741e-02      2.8440e-03      2.0570e+00      1.7890e+00
   1.4561e-02      3.2763e-03      2.2140e+00      1.6580e+00
   1.6382e-02      3.7086e-03      2.3790e+00      1.5480e+00
   1.8202e-02      4.1636e-03      2.5540e+00      1.4530e+00
   2.0022e-02      4.5732e-03      2.7390e+00      1.3710e+00
   2.1842e-02      5.0055e-03      2.9320e+00      1.2990e+00
   2.3662e-02      5.3922e-03      3.1320e+00      1.2350e+00
   2.5482e-02      5.8018e-03      3.3390e+00      1.1780e+00
   2.7303e-02      6.1658e-03      3.5510e+00      1.1270e+00
   2.9123e-02      6.5526e-03      3.7690e+00      1.0810e+00
   3.0943e-02      6.8939e-03      3.9900e+00      1.0380e+00
   3.2763e-02      7.2352e-03      4.2140e+00      9.9970e-01
   3.6403e-02      7.8950e-03      4.6710e+00      9.3140e-01
   4.0954e-02      8.6458e-03      5.2500e+00      8.5960e-01
   4.5504e-02      9.3284e-03      5.8330e+00      7.9930e-01
   5.0055e-02      9.9882e-03      6.4150e+00      7.4780e-01
   5.4605e-02      1.0580e-02      6.9940e+00      7.0320e-01
   5.9155e-02      1.1149e-02      7.5660e+00      6.6420e-01
   6.3706e-02      1.1672e-02      8.1290e+00      6.2980e-01
   6.8256e-02      1.2150e-02      8.6830e+00      5.9920e-01
   7.2807e-02      1.2627e-02      9.2260e+00      5.7170e-01
   8.1908e-02      1.3492e-02      1.0280e+01      5.2440e-01
   9.1008e-02      1.4288e-02      1.1270e+01      4.8500e-01
   1.0011e-01      1.5039e-02      1.2220e+01      4.5170e-01
   1.0921e-01      1.5722e-02      1.3120e+01      4.2300e-01
   1.1831e-01      1.6359e-02      1.3970e+01      3.9820e-01
   1.2741e-01      1.6973e-02      1.4770e+01      3.7630e-01
   1.4561e-01      1.8111e-02      1.6240e+01      3.3970e-01
   1.6382e-01      1.9157e-02      1.7550e+01      3.1010e-01
   1.8202e-01      2.0136e-02      1.8720e+01      2.8570e-01
   2.0022e-01      2.1068e-02      1.9760e+01      2.6510e-01
   2.1842e-01      2.1956e-02      2.0700e+01      2.4760e-01
   2.3662e-01      2.2798e-02      2.1530e+01      2.3240e-01
   2.5482e-01      2.3617e-02      2.2290e+01      2.1910e-01
   2.7303e-01      2.4413e-02      2.2980e+01      2.0740e-01
   2.9123e-01      2.5187e-02      2.3600e+01      1.9690e-01
   3.0943e-01      2.5937e-02      2.4170e+01      1.8760e-01
   3.2763e-01      2.6688e-02      2.4690e+01      1.7910e-01
   3.6403e-01      2.8122e-02      2.5610e+01      1.6450e-01
   4.0954e-01      2.9851e-02      2.6570e+01      1.4950e-01
   4.5504e-01      3.1512e-02      2.7380e+01      1.3720e-01
   5.0055e-01      3.3150e-02      2.8060e+01      1.2690e-01
   5.4605e-01      3.4742e-02      2.8640e+01      1.1810e-01
   5.9155e-01      3.6312e-02      2.9140e+01      1.1060e-01
   6.3706e-01      3.7859e-02      2.9570e+01      1.0400e-01
