#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.6969e-03      3.0888e-04      7.5510e-01      4.3230e+00
   1.8666e-03      3.3888e-04      7.9200e-01      4.2440e+00
   2.0363e-03      3.6919e-04      8.3400e-01      4.1670e+00
   2.2060e-03      3.9973e-04      8.8520e-01      4.0920e+00
   2.3757e-03      4.3055e-04      9.2040e-01      4.0190e+00
   2.5454e-03      4.6167e-04      9.4680e-01      3.9480e+00
   2.7151e-03      4.9315e-04      9.6810e-01      3.8800e+00
   2.8848e-03      5.2501e-04      9.8610e-01      3.8140e+00
   3.0545e-03      5.5723e-04      1.0020e+00      3.7500e+00
   3.3939e-03      6.2279e-04      1.0320e+00      3.6290e+00
   3.8181e-03      7.0675e-04      1.0670e+00      3.4890e+00
   4.2423e-03      7.9278e-04      1.1050e+00      3.3610e+00
   4.6666e-03      8.8064e-04      1.1460e+00      3.2430e+00
   5.0908e-03      9.7013e-04      1.1890e+00      3.1350e+00
   5.5150e-03      1.0610e-03      1.2340e+00      3.0340e+00
   5.9392e-03      1.1533e-03      1.2800e+00      2.9410e+00
   6.3635e-03      1.2466e-03      1.3260e+00      2.8540e+00
   6.7877e-03      1.3409e-03      1.3720e+00      2.7730e+00
   7.6362e-03      1.5321e-03      1.4620e+00      2.6270e+00
   8.4846e-03      1.7261e-03      1.5480e+00      2.4970e+00
   9.3331e-03      1.9225e-03      1.6290e+00      2.3820e+00
   1.0182e-02      2.1207e-03      1.7060e+00      2.2790e+00
   1.1030e-02      2.3121e-03      1.7790e+00      2.1850e+00
   1.1878e-02      2.5242e-03      1.8490e+00      2.1010e+00
   1.3575e-02      2.9272e-03      1.9830e+00      1.9520e+00
   1.5272e-02      3.3302e-03      2.1140e+00      1.8260e+00
   1.6969e-02      3.7332e-03      2.2450e+00      1.7180e+00
   1.8666e-02      4.1363e-03      2.3800e+00      1.6240e+00
   2.0363e-02      4.5393e-03      2.5190e+00      1.5400e+00
   2.2060e-02      4.9423e-03      2.6630e+00      1.4670e+00
   2.3757e-02      5.3241e-03      2.8130e+00      1.4000e+00
   2.5454e-02      5.7059e-03      2.9680e+00      1.3410e+00
   2.7151e-02      6.0877e-03      3.1280e+00      1.2870e+00
   2.8848e-02      6.4483e-03      3.2940e+00      1.2370e+00
   3.0545e-02      6.8089e-03      3.4640e+00      1.1920e+00
   3.3939e-02      7.4877e-03      3.8190e+00      1.1120e+00
   3.8181e-02      8.2725e-03      4.2860e+00      1.0280e+00
   4.2423e-02      9.0149e-03      4.7750e+00      9.5730e-01
   4.6666e-02      9.7149e-03      5.2820e+00      8.9660e-01
   5.0908e-02      1.0351e-02      5.8030e+00      8.4400e-01
   5.5150e-02      1.0966e-02      6.3340e+00      7.9790e-01
   5.9392e-02      1.1518e-02      6.8730e+00      7.5710e-01
   6.3635e-02      1.2048e-02      7.4150e+00      7.2080e-01
   6.7877e-02      1.2536e-02      7.9590e+00      6.8820e-01
   7.6362e-02      1.3448e-02      9.0430e+00      6.3190e-01
   8.4846e-02      1.4275e-02      1.0110e+01      5.8500e-01
   9.3331e-02      1.5018e-02      1.1150e+01      5.4530e-01
   1.0182e-01      1.5718e-02      1.2150e+01      5.1110e-01
   1.1030e-01      1.6354e-02      1.3120e+01      4.8130e-01
   1.1878e-01      1.6948e-02      1.4040e+01      4.5520e-01
   1.3575e-01      1.8051e-02      1.5760e+01      4.1130e-01
   1.5272e-01      1.9027e-02      1.7310e+01      3.7580e-01
   1.6969e-01      1.9960e-02      1.8700e+01      3.4650e-01
   1.8666e-01      2.0809e-02      1.9940e+01      3.2170e-01
   2.0363e-01      2.1615e-02      2.1050e+01      3.0060e-01
