#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.4362e-03      3.3212e-04      5.8630e+00      1.1540e+01
   5.9799e-03      3.6177e-04      6.0380e+00      1.1320e+01
   6.5235e-03      3.9155e-04      6.2190e+00      1.1100e+01
   7.0671e-03      4.2159e-04      6.4030e+00      1.0890e+01
   7.6107e-03      4.5149e-04      6.5860e+00      1.0690e+01
   8.1543e-03      4.8152e-04      6.7670e+00      1.0500e+01
   8.6980e-03      5.1168e-04      6.9440e+00      1.0310e+01
   9.2416e-03      5.4184e-04      7.1170e+00      1.0130e+01
   9.7852e-03      5.7200e-04      7.2850e+00      9.9500e+00
   1.0872e-02      6.3257e-04      7.6060e+00      9.6180e+00
   1.2232e-02      7.0841e-04      7.9770e+00      9.2360e+00
   1.3591e-02      7.8450e-04      8.3180e+00      8.8870e+00
   1.4950e-02      8.6059e-04      8.6330e+00      8.5670e+00
   1.6309e-02      9.3680e-04      8.9240e+00      8.2730e+00
   1.7668e-02      1.0133e-03      9.1950e+00      8.0020e+00
   1.9027e-02      1.0897e-03      9.4480e+00      7.7510e+00
   2.0386e-02      1.1662e-03      9.6880e+00      7.5170e+00
   2.1745e-02      1.2428e-03      9.9150e+00      7.3000e+00
   2.4463e-02      1.4007e-03      1.0340e+01      6.9070e+00
   2.7181e-02      1.5521e-03      1.0740e+01      6.5610e+00
   2.9899e-02      1.7035e-03      1.1110e+01      6.2530e+00
   3.2617e-02      1.8549e-03      1.1470e+01      5.9780e+00
   3.5335e-02      2.0064e-03      1.1820e+01      5.7290e+00
   3.8054e-02      2.1578e-03      1.2170e+01      5.5040e+00
   4.3490e-02      2.4606e-03      1.2850e+01      5.1100e+00
   4.8926e-02      2.7508e-03      1.3520e+01      4.7760e+00
   5.4362e-02      3.0411e-03      1.4200e+01      4.4900e+00
   5.9799e-02      3.3187e-03      1.4870e+01      4.2400e+00
   6.5235e-02      3.5963e-03      1.5540e+01      4.0210e+00
   7.0671e-02      3.8613e-03      1.6200e+01      3.8260e+00
   7.6107e-02      4.1263e-03      1.6860e+01      3.6520e+00
   8.1543e-02      4.3913e-03      1.7500e+01      3.4960e+00
   8.6980e-02      4.6436e-03      1.8140e+01      3.3530e+00
   9.2416e-02      4.8834e-03      1.8760e+01      3.2240e+00
   9.7852e-02      5.1231e-03      1.9370e+01      3.1050e+00
   1.0872e-01      5.6026e-03      2.0550e+01      2.8960e+00
   1.2232e-01      6.1579e-03      2.1950e+01      2.6750e+00
   1.3591e-01      6.6878e-03      2.3260e+01      2.4890e+00
   1.4950e-01      7.2052e-03      2.4500e+01      2.3300e+00
   1.6309e-01      7.6973e-03      2.5660e+01      2.1930e+00
   1.7668e-01      8.1768e-03      2.6770e+01      2.0720e+00
   1.9027e-01      8.6311e-03      2.7820e+01      1.9660e+00
   2.0386e-01      9.0728e-03      2.8820e+01      1.8710e+00
   2.1745e-01      9.5144e-03      2.9780e+01      1.7860e+00
   2.4463e-01      1.0347e-02      3.1600e+01      1.6390e+00
   2.7181e-01      1.1142e-02      3.3300e+01      1.5170e+00
   2.9899e-01      1.1899e-02      3.4910e+01      1.4130e+00
   3.2617e-01      1.2631e-02      3.6450e+01      1.3250e+00
   3.5335e-01      1.3338e-02      3.7930e+01      1.2470e+00
   3.8054e-01      1.4019e-02      3.9350e+01      1.1790e+00
   4.3490e-01      1.5306e-02      4.2060e+01      1.0650e+00
   4.8926e-01      1.6530e-02      4.4610e+01      9.7280e-01
   5.4362e-01      1.7691e-02      4.7040e+01      8.9660e-01
   5.9799e-01      1.8802e-02      4.9330e+01      8.3240e-01
   6.5235e-01      1.9862e-02      5.1520e+01      7.7750e-01
   7.0671e-01      2.0871e-02      5.3600e+01      7.3000e-01
   7.6107e-01      2.1855e-02      5.5590e+01      6.8850e-01
   8.1543e-01      2.2802e-02      5.7480e+01      6.5180e-01
   8.6980e-01      2.3723e-02      5.9270e+01      6.1910e-01
   9.2416e-01      2.4619e-02      6.0990e+01      5.8980e-01
   9.7852e-01      2.5490e-02      6.2620e+01      5.6340e-01
   1.0872e+00      2.7168e-02      6.5660e+01      5.1760e-01
   1.2232e+00      2.9174e-02      6.9060e+01      4.7060e-01
   1.3591e+00      3.1080e-02      7.2070e+01      4.3200e-01
   1.4950e+00      3.2922e-02      7.4730e+01      3.9960e-01
   1.6309e+00      3.4701e-02      7.7090e+01      3.7210e-01
   1.7668e+00      3.6430e-02      7.9170e+01      3.4840e-01
   1.9027e+00      3.8121e-02      8.1010e+01      3.2780e-01
   2.0386e+00      3.9774e-02      8.2680e+01      3.0960e-01
   2.1745e+00      4.1389e-02      8.4010e+01      2.9350e-01
   2.4463e+00      4.4594e-02      8.5350e+01      2.6610e-01
   2.7181e+00      4.7736e-02      8.6680e+01      2.4370e-01
   2.9899e+00      5.0853e-02      8.7590e+01      2.2500e-01
   3.2617e+00      5.3932e-02      8.8190e+01      2.0920e-01
   3.5335e+00      5.6998e-02      8.8530e+01      1.9550e-01
   3.8054e+00      6.0064e-02      8.8670e+01      1.8370e-01
   4.3490e+00      6.6184e-02      8.8500e+01      1.6410e-01
   4.8926e+00      7.2342e-02      8.7940e+01      1.4840e-01
   5.4362e+00      7.8538e-02      8.7130e+01      1.3570e-01
   5.9799e+00      8.4797e-02      8.6180e+01      1.2510e-01
   6.5235e+00      9.1144e-02      8.5150e+01      1.1610e-01
   7.0671e+00      9.7554e-02      8.4090e+01      1.0840e-01
   7.6107e+00      1.0405e-01      8.3030e+01      1.0170e-01
   8.1543e+00      1.1064e-01      8.1970e+01      9.5850e-02
   8.6980e+00      1.1730e-01      8.0940e+01      9.0660e-02
   9.2416e+00      1.2405e-01      7.9950e+01      8.6040e-02
   9.7852e+00      1.3088e-01      7.8980e+01      8.1890e-02
   1.0872e+01      1.4480e-01      7.7160e+01      7.4750e-02
   1.2232e+01      1.6264e-01      7.5070e+01      6.7480e-02
   1.3591e+01      1.8098e-01      7.3160e+01      6.1570e-02
   1.4950e+01      1.9976e-01      7.1410e+01      5.6660e-02
   1.6309e+01      2.1900e-01      6.9780e+01      5.2520e-02
   1.7668e+01      2.3868e-01      6.8250e+01      4.8970e-02
   1.9027e+01      2.5881e-01      6.6790e+01      4.5890e-02
   2.0386e+01      2.7936e-01      6.5380e+01      4.3190e-02
   2.1745e+01      3.0035e-01      6.4020e+01      4.0810e-02
   2.4463e+01      3.4370e-01      6.1370e+01      3.6800e-02
   2.7181e+01      3.8894e-01      5.8780e+01      3.3540e-02
   2.9899e+01      4.3622e-01      5.6210e+01      3.0830e-02
   3.2617e+01      4.8564e-01      5.3810e+01      2.8550e-02
   3.5335e+01      5.3720e-01      5.1630e+01      2.6600e-02
   3.8054e+01      5.9088e-01      4.9640e+01      2.4910e-02
   4.3490e+01      7.0446e-01      4.6150e+01      2.2120e-02
   4.8926e+01      8.2623e-01      4.3180e+01      1.9930e-02
   5.4362e+01      9.5601e-01      4.0630e+01      1.8140e-02
