#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.4507e-03      1.9294e-04      1.4570e+00      6.3910e+00
   1.5958e-03      2.1017e-04      1.5280e+00      6.3090e+00
   1.7409e-03      2.2740e-04      1.5960e+00      6.2260e+00
   1.8860e-03      2.4482e-04      1.6610e+00      6.1420e+00
   2.0310e-03      2.6225e-04      1.7320e+00      6.0580e+00
   2.1761e-03      2.7968e-04      1.8170e+00      5.9760e+00
   2.3212e-03      2.9711e-04      1.8870e+00      5.8940e+00
   2.4663e-03      3.1475e-04      1.9460e+00      5.8140e+00
   2.6113e-03      3.3238e-04      1.9980e+00      5.7360e+00
   2.9015e-03      3.6784e-04      2.0910e+00      5.5850e+00
   3.2642e-03      4.1263e-04      2.1990e+00      5.4060e+00
   3.6269e-03      4.5803e-04      2.3060e+00      5.2390e+00
   3.9896e-03      5.0363e-04      2.4140e+00      5.0830e+00
   4.3522e-03      5.4964e-04      2.5250e+00      4.9360e+00
   4.7149e-03      5.9605e-04      2.6370e+00      4.7990e+00
   5.0776e-03      6.4246e-04      2.7500e+00      4.6700e+00
   5.4403e-03      6.8908e-04      2.8630e+00      4.5490e+00
   5.8030e-03      7.3589e-04      2.9750e+00      4.4350e+00
   6.5284e-03      8.2932e-04      3.1960e+00      4.2260e+00
   7.2537e-03      9.2296e-04      3.4070e+00      4.0390e+00
   7.9791e-03      1.0162e-03      3.6070e+00      3.8710e+00
   8.7045e-03      1.1092e-03      3.7950e+00      3.7180e+00
   9.4299e-03      1.2020e-03      3.9720e+00      3.5790e+00
   1.0155e-02      1.2942e-03      4.1370e+00      3.4520e+00
   1.1606e-02      1.4781e-03      4.4360e+00      3.2270e+00
   1.3057e-02      1.6605e-03      4.7030e+00      3.0330e+00
   1.4507e-02      1.8415e-03      4.9470e+00      2.8660e+00
   1.5958e-02      2.0210e-03      5.1750e+00      2.7180e+00
   1.7409e-02      2.1888e-03      5.3930e+00      2.5870e+00
   1.8860e-02      2.3712e-03      5.6050e+00      2.4700e+00
   2.0310e-02      2.5536e-03      5.8140e+00      2.3650e+00
   2.1761e-02      2.7158e-03      6.0220e+00      2.2700e+00
   2.3212e-02      2.8982e-03      6.2290e+00      2.1830e+00
   2.4663e-02      3.0603e-03      6.4350e+00      2.1030e+00
   2.6113e-02      3.2224e-03      6.6420e+00      2.0300e+00
   2.9015e-02      3.5467e-03      7.0560e+00      1.9010e+00
   3.2642e-02      3.9318e-03      7.5770e+00      1.7630e+00
   3.6269e-02      4.3169e-03      8.1010e+00      1.6460e+00
   3.9896e-02      4.6614e-03      8.6280e+00      1.5450e+00
   4.3522e-02      5.0059e-03      9.1580e+00      1.4580e+00
   4.7149e-02      5.3505e-03      9.6890e+00      1.3810e+00
   5.0776e-02      5.6545e-03      1.0220e+01      1.3130e+00
   5.4403e-02      5.9585e-03      1.0750e+01      1.2520e+00
   5.8030e-02      6.2625e-03      1.1280e+01      1.1970e+00
   6.5284e-02      6.8097e-03      1.2340e+01      1.1020e+00
   7.2537e-02      7.3164e-03      1.3380e+01      1.0230e+00
   7.9791e-02      7.8028e-03      1.4400e+01      9.5500e-01
   8.7045e-02      8.2689e-03      1.5400e+01      8.9660e-01
   9.4299e-02      8.6945e-03      1.6380e+01      8.4570e-01
   1.0155e-01      9.0999e-03      1.7330e+01      8.0090e-01
   1.1606e-01      9.8700e-03      1.9140e+01      7.2530e-01
   1.3057e-01      1.0559e-02      2.0840e+01      6.6410e-01
   1.4507e-01      1.1208e-02      2.2420e+01      6.1320e-01
   1.5958e-01      1.1816e-02      2.3890e+01      5.7030e-01
   1.7409e-01      1.2383e-02      2.5250e+01      5.3350e-01
   1.8860e-01      1.2930e-02      2.6510e+01      5.0160e-01
   2.0310e-01      1.3457e-02      2.7670e+01      4.7360e-01
   2.1761e-01      1.3964e-02      2.8750e+01      4.4890e-01
   2.3212e-01      1.4450e-02      2.9750e+01      4.2680e-01
   2.4663e-01      1.4937e-02      3.0690e+01      4.0700e-01
   2.6113e-01      1.5383e-02      3.1560e+01      3.8910e-01
   2.9015e-01      1.6274e-02      3.3150e+01      3.5800e-01
   3.2642e-01      1.7328e-02      3.4880e+01      3.2600e-01
   3.6269e-01      1.8342e-02      3.6380e+01      2.9970e-01
   3.9896e-01      1.9294e-02      3.7710e+01      2.7760e-01
   4.3522e-01      2.0247e-02      3.8890e+01      2.5880e-01
   4.7149e-01      2.1159e-02      3.9940e+01      2.4250e-01
   5.0776e-01      2.2050e-02      4.0880e+01      2.2830e-01
   5.4403e-01      2.2922e-02      4.1710e+01      2.1580e-01
   5.8030e-01      2.3773e-02      4.2450e+01      2.0480e-01
   6.5284e-01      2.5455e-02      4.3710e+01      1.8590e-01
   7.2537e-01      2.7077e-02      4.4710e+01      1.7040e-01
   7.9791e-01      2.8678e-02      4.5500e+01      1.5750e-01
   8.7045e-01      3.0259e-02      4.6120e+01      1.4650e-01
   9.4299e-01      3.1819e-02      4.6620e+01      1.3710e-01
   1.0155e+00      3.3359e-02      4.7000e+01      1.2890e-01
   1.1606e+00      3.6420e-02      4.7520e+01      1.1520e-01
   1.3057e+00      3.9460e-02      4.7780e+01      1.0440e-01
   1.4507e+00      4.2480e-02      4.7870e+01      9.5500e-02
   1.5958e+00      4.5520e-02      4.7820e+01      8.8100e-02
   1.7409e+00      4.8539e-02      4.7670e+01      8.1840e-02
   1.8860e+00      5.1600e-02      4.7440e+01      7.6450e-02
   2.0310e+00      5.4640e-02      4.7280e+01      7.1780e-02
   2.1761e+00      5.7700e-02      4.7380e+01      6.7670e-02
   2.3212e+00      6.0781e-02      4.7210e+01      6.4040e-02
   2.4663e+00      6.3861e-02      4.6820e+01      6.0800e-02
   2.6113e+00      6.6962e-02      4.6430e+01      5.7890e-02
   2.9015e+00      7.3265e-02      4.5610e+01      5.2880e-02
   3.2642e+00      8.1291e-02      4.4570e+01      4.7780e-02
   3.6269e+00      8.9519e-02      4.3530e+01      4.3620e-02
   3.9896e+00      9.7950e-02      4.2500e+01      4.0170e-02
   4.3522e+00      1.0658e-01      4.1500e+01      3.7250e-02
   4.7149e+00      1.1542e-01      4.0520e+01      3.4750e-02
   5.0776e+00      1.2446e-01      3.9570e+01      3.2580e-02
   5.4403e+00      1.3372e-01      3.8660e+01      3.0680e-02
   5.8030e+00      1.4321e-01      3.7770e+01      2.9000e-02
   6.5284e+00      1.6284e-01      3.6100e+01      2.6160e-02
   7.2537e+00      1.8338e-01      3.4560e+01      2.3860e-02
   7.9791e+00      2.0480e-01      3.3130e+01      2.1940e-02
   8.7045e+00      2.2715e-01      3.1810e+01      2.0330e-02
   9.4299e+00      2.5040e-01      3.0580e+01      1.8950e-02
   1.0155e+01      2.7456e-01      2.9450e+01      1.7750e-02
   1.1606e+01      3.2559e-01      2.7420e+01      1.5780e-02
   1.3057e+01      3.8027e-01      2.5670e+01      1.4220e-02
   1.4507e+01      4.3854e-01      2.4140e+01      1.2950e-02
   1.5958e+01      5.0037e-01      2.2790e+01      1.1900e-02
   1.7409e+01      5.6573e-01      2.1610e+01      1.1010e-02
   1.8860e+01      6.3458e-01      2.0550e+01      1.0260e-02
   2.0310e+01      7.0683e-01      1.9600e+01      9.6020e-03
   2.1761e+01      7.8249e-01      1.8750e+01      9.0300e-03
   2.3212e+01      8.6149e-01      1.7980e+01      8.5250e-03
   2.4663e+01      9.4381e-01      1.7270e+01      8.0760e-03
   2.6113e+01      1.0294e+00      1.6630e+01      7.6730e-03
   2.9015e+01      1.2103e+00      1.5480e+01      6.9830e-03
   3.2642e+01      1.4545e+00      1.4260e+01      6.2840e-03
   3.6269e+01      1.7185e+00      1.3240e+01      5.7180e-03
   3.9896e+01      2.0020e+00      1.2370e+01      5.2490e-03
   4.3522e+01      2.3104e+00      1.1620e+01      4.8540e-03
   4.7149e+01      2.6347e+00      1.0970e+01      4.5170e-03
   5.0776e+01      2.9590e+00      1.0400e+01      4.2250e-03
   5.4403e+01      3.3238e+00      9.8950e+00      3.9700e-03
   5.8030e+01      3.6886e+00      9.4440e+00      3.7460e-03
   6.5284e+01      4.4993e+00      8.6750e+00      3.3680e-03
   7.2537e+01      5.3707e+00      8.0410e+00      3.0620e-03
   7.9791e+01      6.3030e+00      7.5100e+00      2.8090e-03
   8.7045e+01      7.2961e+00      7.0530e+00      2.5960e-03
   9.4299e+01      8.3500e+00      6.6500e+00      2.4150e-03
   1.0155e+02      9.4849e+00      6.2990e+00      2.2580e-03
   1.1606e+02      1.1897e+01      5.7200e+00      2.0000e-03
   1.3057e+02      1.4531e+01      5.2620e+00      1.7970e-03
   1.4507e+02      1.7409e+01      4.8890e+00      1.6330e-03
