#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.3528e-03      2.1403e-04      7.1330e-01      5.5490e+00
   1.4881e-03      2.3360e-04      7.4810e-01      5.4870e+00
   1.6234e-03      2.5328e-04      7.8140e-01      5.4220e+00
   1.7587e-03      2.7313e-04      8.1330e-01      5.3560e+00
   1.8939e-03      2.9310e-04      8.4400e-01      5.2900e+00
   2.0292e-03      3.1328e-04      8.5840e-01      5.2240e+00
   2.1645e-03      3.3372e-04      8.3170e-01      5.1580e+00
   2.2998e-03      3.5447e-04      8.2280e-01      5.0930e+00
   2.4351e-03      3.7549e-04      8.2630e-01      5.0300e+00
   2.7056e-03      4.1817e-04      8.5670e-01      4.9060e+00
   3.0438e-03      4.7249e-04      9.1830e-01      4.7580e+00
   3.3820e-03      5.2767e-04      9.9030e-01      4.6190e+00
   3.7202e-03      5.8359e-04      1.0640e+00      4.4880e+00
   4.0584e-03      6.4015e-04      1.1340e+00      4.3640e+00
   4.3966e-03      6.9736e-04      1.1990e+00      4.2480e+00
   4.7348e-03      7.5519e-04      1.2590e+00      4.1390e+00
   5.0731e-03      8.1365e-04      1.3120e+00      4.0360e+00
   5.4113e-03      8.7275e-04      1.3590e+00      3.9390e+00
   6.0877e-03      9.9291e-04      1.4380e+00      3.7600e+00
   6.7641e-03      1.1157e-03      1.4990e+00      3.5980e+00
   7.4405e-03      1.2412e-03      1.5480e+00      3.4530e+00
   8.1169e-03      1.3693e-03      1.5880e+00      3.3200e+00
   8.7933e-03      1.4999e-03      1.6220e+00      3.1990e+00
   9.4697e-03      1.6331e-03      1.6520e+00      3.0880e+00
   1.0823e-02      1.9108e-03      1.7060e+00      2.8920e+00
   1.2175e-02      2.1814e-03      1.7600e+00      2.7220e+00
   1.3528e-02      2.4858e-03      1.8180e+00      2.5740e+00
   1.4881e-02      2.7733e-03      1.8840e+00      2.4440e+00
   1.6234e-02      3.0777e-03      1.9570e+00      2.3290e+00
   1.7587e-02      3.3651e-03      2.0390e+00      2.2250e+00
   1.8939e-02      3.6695e-03      2.1300e+00      2.1320e+00
   2.0292e-02      3.9739e-03      2.2290e+00      2.0470e+00
   2.1645e-02      4.2783e-03      2.3370e+00      1.9700e+00
   2.2998e-02      4.5827e-03      2.4520e+00      1.8990e+00
   2.4351e-02      4.8701e-03      2.5740e+00      1.8340e+00
   2.7056e-02      5.4451e-03      2.8370e+00      1.7180e+00
   3.0438e-02      6.1553e-03      3.1970e+00      1.5950e+00
   3.3820e-02      6.8148e-03      3.5870e+00      1.4910e+00
   3.7202e-02      7.4405e-03      4.0010e+00      1.4010e+00
   4.0584e-02      8.0154e-03      4.4340e+00      1.3220e+00
   4.3966e-02      8.5735e-03      4.8830e+00      1.2530e+00
   4.7348e-02      9.0977e-03      5.3430e+00      1.1920e+00
   5.0731e-02      9.5712e-03      5.8120e+00      1.1370e+00
   5.4113e-02      1.0045e-02      6.2870e+00      1.0880e+00
   6.0877e-02      1.0890e-02      7.2470e+00      1.0020e+00
   6.7641e-02      1.1651e-02      8.2100e+00      9.3010e-01
   7.4405e-02      1.2344e-02      9.1650e+00      8.6900e-01
   8.1169e-02      1.2970e-02      1.0110e+01      8.1630e-01
   8.7933e-02      1.3562e-02      1.1030e+01      7.7020e-01
   9.4697e-02      1.4103e-02      1.1920e+01      7.2960e-01
   1.0823e-01      1.5101e-02      1.3640e+01      6.6120e-01
   1.2175e-01      1.5980e-02      1.5250e+01      6.0570e-01
   1.3528e-01      1.6792e-02      1.6740e+01      5.5950e-01
   1.4881e-01      1.7536e-02      1.8130e+01      5.2060e-01
   1.6234e-01      1.8246e-02      1.9420e+01      4.8710e-01
   1.7587e-01      1.8889e-02      2.0610e+01      4.5810e-01
   1.8939e-01      1.9514e-02      2.1720e+01      4.3270e-01
   2.0292e-01      2.0106e-02      2.2740e+01      4.1020e-01
   2.1645e-01      2.0681e-02      2.3700e+01      3.9010e-01
   2.2998e-01      2.1222e-02      2.4590e+01      3.7210e-01
   2.4351e-01      2.1763e-02      2.5420e+01      3.5580e-01
   2.7056e-01      2.2778e-02      2.6920e+01      3.2740e-01
   3.0438e-01      2.3979e-02      2.8540e+01      2.9830e-01
   3.3820e-01      2.5129e-02      2.9940e+01      2.7430e-01
   3.7202e-01      2.6211e-02      3.1160e+01      2.5410e-01
