#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   8.2711e-03      8.1614e-04      2.9050e+00      6.3390e+00
   9.0982e-03      8.9985e-04      3.0830e+00      6.1260e+00
   9.9253e-03      9.8413e-04      3.2570e+00      5.9300e+00
   1.0752e-02      1.0688e-03      3.4260e+00      5.7470e+00
   1.1580e-02      1.1535e-03      3.5900e+00      5.5770e+00
   1.2407e-02      1.2385e-03      3.7480e+00      5.4190e+00
   1.3234e-02      1.3236e-03      3.9030e+00      5.2700e+00
   1.4061e-02      1.4086e-03      4.0520e+00      5.1310e+00
   1.4888e-02      1.4937e-03      4.1980e+00      5.0010e+00
   1.6542e-02      1.6638e-03      4.4780e+00      4.7620e+00
   1.8610e-02      1.8757e-03      4.8110e+00      4.4980e+00
   2.0678e-02      2.0927e-03      5.1310e+00      4.2670e+00
   2.2746e-02      2.3039e-03      5.4400e+00      4.0620e+00
   2.4813e-02      2.4959e-03      5.7410e+00      3.8790e+00
   2.6881e-02      2.7070e-03      6.0380e+00      3.7140e+00
   2.8949e-02      2.9182e-03      6.3300e+00      3.5650e+00
   3.1017e-02      3.1102e-03      6.6210e+00      3.4290e+00
   3.3084e-02      3.3022e-03      6.9100e+00      3.3050e+00
   3.7220e-02      3.6862e-03      7.4850e+00      3.0850e+00
   4.1355e-02      4.0510e-03      8.0590e+00      2.8970e+00
   4.5491e-02      4.4157e-03      8.6310e+00      2.7340e+00
   4.9627e-02      4.7613e-03      9.2020e+00      2.5900e+00
   5.3762e-02      5.1069e-03      9.7700e+00      2.4630e+00
   5.7898e-02      5.4333e-03      1.0330e+01      2.3490e+00
   6.6169e-02      6.0476e-03      1.1440e+01      2.1550e+00
   7.4440e-02      6.6236e-03      1.2500e+01      1.9930e+00
   8.2711e-02      7.1612e-03      1.3530e+01      1.8570e+00
   9.0982e-02      7.6795e-03      1.4500e+01      1.7410e+00
   9.9253e-02      8.1595e-03      1.5420e+01      1.6400e+00
   1.0752e-01      8.6203e-03      1.6290e+01      1.5510e+00
   1.1580e-01      9.0811e-03      1.7100e+01      1.4730e+00
   1.2407e-01      9.5034e-03      1.7870e+01      1.4030e+00
   1.3234e-01      9.9258e-03      1.8590e+01      1.3400e+00
   1.4061e-01      1.0329e-02      1.9270e+01      1.2830e+00
   1.4888e-01      1.0713e-02      1.9910e+01      1.2310e+00
   1.6542e-01      1.1481e-02      2.1080e+01      1.1400e+00
   1.8610e-01      1.2383e-02      2.2370e+01      1.0460e+00
   2.0678e-01      1.3228e-02      2.3500e+01      9.6750e-01
   2.2746e-01      1.4054e-02      2.4520e+01      9.0100e-01
   2.4813e-01      1.4841e-02      2.5440e+01      8.4400e-01
   2.6881e-01      1.5628e-02      2.6290e+01      7.9430e-01
   2.8949e-01      1.6377e-02      2.7080e+01      7.5080e-01
