#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.5665e-04      6.5612e-05      6.8440e-01      3.8270e+00
   2.8231e-04      7.0273e-05      7.1780e-01      3.8570e+00
   3.0798e-04      7.5293e-05      7.4970e-01      3.8810e+00
   3.3364e-04      7.9954e-05      7.8030e-01      3.8990e+00
   3.5931e-04      8.4615e-05      8.0980e-01      3.9120e+00
   3.8497e-04      8.9634e-05      8.3820e-01      3.9220e+00
   4.1064e-04      9.4295e-05      8.6570e-01      3.9280e+00
   4.3630e-04      9.8956e-05      8.9230e-01      3.9320e+00
   4.6196e-04      1.0362e-04      9.1820e-01      3.9330e+00
   5.1329e-04      1.1258e-04      9.6790e-01      3.9290e+00
   5.7746e-04      1.2405e-04      1.0270e+00      3.9160e+00
   6.4162e-04      1.3553e-04      1.0820e+00      3.8970e+00
   7.0578e-04      1.4700e-04      1.1350e+00      3.8730e+00
   7.6994e-04      1.5847e-04      1.1850e+00      3.8450e+00
   8.3410e-04      1.6959e-04      1.2340e+00      3.8150e+00
   8.9827e-04      1.8106e-04      1.2800e+00      3.7830e+00
   9.6243e-04      1.9253e-04      1.3250e+00      3.7510e+00
   1.0266e-03      2.0365e-04      1.3690e+00      3.7170e+00
   1.1549e-03      2.2659e-04      1.4520e+00      3.6490e+00
   1.2832e-03      2.4918e-04      1.5300e+00      3.5800e+00
   1.4116e-03      2.7177e-04      1.6050e+00      3.5130e+00
   1.5399e-03      2.9472e-04      1.6760e+00      3.4470e+00
   1.6682e-03      3.1730e-04      1.7450e+00      3.3830e+00
   1.7965e-03      3.4025e-04      1.8110e+00      3.3210e+00
   2.0532e-03      3.8614e-04      1.9380e+00      3.2030e+00
   2.3098e-03      4.3204e-04      2.0570e+00      3.0930e+00
   2.5665e-03      4.7793e-04      2.1610e+00      2.9910e+00
   2.8231e-03      5.2382e-04      2.2540e+00      2.8960e+00
   3.0798e-03      5.7043e-04      2.3390e+00      2.8070e+00
   3.3364e-03      6.1668e-04      2.4190e+00      2.7250e+00
   3.5931e-03      6.6329e-04      2.4940e+00      2.6480e+00
   3.8497e-03      7.0990e-04      2.5660e+00      2.5760e+00
   4.1064e-03      7.5651e-04      2.6340e+00      2.5080e+00
   4.3630e-03      8.0348e-04      2.7000e+00      2.4450e+00
   4.6196e-03      8.5009e-04      2.7630e+00      2.3850e+00
   5.1329e-03      9.4403e-04      2.8840e+00      2.2750e+00
   5.7746e-03      1.0613e-03      3.0260e+00      2.1530e+00
   6.4162e-03      1.1781e-03      3.1600e+00      2.0460e+00
   7.0578e-03      1.2950e-03      3.2860e+00      1.9510e+00
   7.6994e-03      1.4112e-03      3.4060e+00      1.8650e+00
   8.3410e-03      1.5266e-03      3.5210e+00      1.7880e+00
   8.9827e-03      1.6417e-03      3.6300e+00      1.7180e+00
   9.6243e-03      1.7561e-03      3.7340e+00      1.6540e+00
   1.0266e-02      1.8701e-03      3.8340e+00      1.5960e+00
   1.1549e-02      2.0953e-03      4.0220e+00      1.4920e+00
   1.2832e-02      2.3176e-03      4.1990e+00      1.4030e+00
   1.4116e-02      2.5370e-03      4.3670e+00      1.3250e+00
   1.5399e-02      2.7536e-03      4.5290e+00      1.2570e+00
   1.6682e-02      2.9665e-03      4.6880e+00      1.1960e+00
   1.7965e-02      3.1763e-03      4.8450e+00      1.1420e+00
   2.0532e-02      3.5854e-03      5.1560e+00      1.0490e+00
   2.3098e-02      3.9798e-03      5.4650e+00      9.7170e-01
   2.5665e-02      4.3741e-03      5.7700e+00      9.0630e-01
   2.8231e-02      4.7327e-03      6.0710e+00      8.5020e-01
   3.0798e-02      5.0912e-03      6.3680e+00      8.0140e-01
   3.3364e-02      5.4497e-03      6.6600e+00      7.5860e-01
   3.5931e-02      5.7724e-03      6.9480e+00      7.2070e-01
   3.8497e-02      6.0951e-03      7.2320e+00      6.8680e-01
   4.1064e-02      6.4178e-03      7.5120e+00      6.5630e-01
   4.3630e-02      6.7046e-03      7.7870e+00      6.2870e-01
   4.6196e-02      7.0273e-03      8.0590e+00      6.0360e-01
   5.1329e-02      7.5651e-03      8.5920e+00      5.5960e-01
   5.7746e-02      8.2463e-03      9.2400e+00      5.1370e-01
   6.4162e-02      8.8917e-03      9.8690e+00      4.7550e-01
   7.0578e-02      9.4654e-03      1.0480e+01      4.4310e-01
   7.6994e-02      1.0039e-02      1.1080e+01      4.1530e-01
   8.3410e-02      1.0577e-02      1.1660e+01      3.9100e-01
   8.9827e-02      1.1115e-02      1.2230e+01      3.6980e-01
   9.6243e-02      1.1617e-02      1.2780e+01      3.5090e-01
   1.0266e-01      1.2083e-02      1.3320e+01      3.3400e-01
   1.1549e-01      1.2979e-02      1.4350e+01      3.0510e-01
   1.2832e-01      1.3804e-02      1.5330e+01      2.8130e-01
   1.4116e-01      1.4628e-02      1.6250e+01      2.6120e-01
   1.5399e-01      1.5381e-02      1.7110e+01      2.4400e-01
   1.6682e-01      1.6098e-02      1.7920e+01      2.2910e-01
   1.7965e-01      1.6779e-02      1.8680e+01      2.1610e-01
   2.0532e-01      1.8070e-02      2.0050e+01      1.9430e-01
   2.3098e-01      1.9325e-02      2.1250e+01      1.7690e-01
   2.5665e-01      2.0472e-02      2.2290e+01      1.6250e-01
   2.8231e-01      2.1584e-02      2.3210e+01      1.5050e-01
   3.0798e-01      2.2695e-02      2.4010e+01      1.4020e-01
   3.3364e-01      2.3735e-02      2.4730e+01      1.3140e-01
   3.5931e-01      2.4739e-02      2.5360e+01      1.2370e-01
   3.8497e-01      2.5743e-02      2.5920e+01      1.1690e-01
   4.1064e-01      2.6711e-02      2.6420e+01      1.1080e-01
   4.3630e-01      2.7679e-02      2.6860e+01      1.0540e-01
   4.6196e-01      2.8611e-02      2.7250e+01      1.0060e-01
   5.1329e-01      3.0476e-02      2.7910e+01      9.2180e-02
   5.7746e-01      3.2734e-02      2.8510e+01      8.3590e-02
   6.4162e-01      3.4957e-02      2.8930e+01      7.6560e-02
   7.0578e-01      3.7144e-02      2.9200e+01      7.0690e-02
   7.6994e-01      3.9331e-02      2.9360e+01      6.5710e-02
   8.3410e-01      4.1518e-02      2.9430e+01      6.1430e-02
   8.9827e-01      4.3706e-02      2.9440e+01      5.7710e-02
   9.6243e-01      4.5857e-02      2.9390e+01      5.4440e-02
   1.0266e+00      4.8044e-02      2.9300e+01      5.1550e-02
   1.1549e+00      5.2454e-02      2.9020e+01      4.6640e-02
   1.2832e+00      5.6900e-02      2.8670e+01      4.2640e-02
   1.4116e+00      6.1381e-02      2.8270e+01      3.9310e-02
   1.5399e+00      6.5971e-02      2.7850e+01      3.6490e-02
   1.6682e+00      7.0596e-02      2.7410e+01      3.4070e-02
   1.7965e+00      7.5293e-02      2.6960e+01      3.1970e-02
   2.0532e+00      8.4973e-02      2.6180e+01      2.8500e-02
   2.3098e+00      9.4869e-02      2.5590e+01      2.5740e-02
   2.5665e+00      1.0505e-01      2.4760e+01      2.3500e-02
   2.8231e+00      1.1556e-01      2.3980e+01      2.1630e-02
   3.0798e+00      1.2642e-01      2.3240e+01      2.0060e-02
   3.3364e+00      1.3764e-01      2.2560e+01      1.8710e-02
   3.5931e+00      1.4919e-01      2.1910e+01      1.7540e-02
   3.8497e+00      1.6105e-01      2.1300e+01      1.6510e-02
   4.1064e+00      1.7324e-01      2.0720e+01      1.5610e-02
   4.3630e+00      1.8579e-01      2.0180e+01      1.4800e-02
   4.6196e+00      1.9866e-01      1.9660e+01      1.4080e-02
   5.1329e+00      2.2545e-01      1.8710e+01      1.2830e-02
   5.7746e+00      2.6076e-01      1.7640e+01      1.1570e-02
   6.4162e+00      2.9812e-01      1.6690e+01      1.0550e-02
   7.0578e+00      3.3756e-01      1.5850e+01      9.6960e-03
   7.6994e+00      3.7904e-01      1.5090e+01      8.9780e-03
   8.3410e+00      4.2253e-01      1.4400e+01      8.3650e-03
   8.9827e+00      4.6807e-01      1.3780e+01      7.8330e-03
   9.6243e+00      5.1561e-01      1.3210e+01      7.3690e-03
   1.0266e+01      5.6516e-01      1.2690e+01      6.9580e-03
   1.1549e+01      6.7014e-01      1.1770e+01      6.2670e-03
   1.2832e+01      7.8294e-01      1.0990e+01      5.7060e-03
   1.4116e+01      9.0340e-01      1.0320e+01      5.2410e-03
   1.5399e+01      1.0315e+00      9.7290e+00      4.8500e-03
   1.6682e+01      1.1670e+00      9.2130e+00      4.5150e-03
   1.7965e+01      1.3099e+00      8.7550e+00      4.2260e-03
   2.0532e+01      1.6170e+00      7.9780e+00      3.7490e-03
   2.3098e+01      1.9523e+00      7.3420e+00      3.3740e-03
   2.5665e+01      2.3154e+00      6.8060e+00      3.0690e-03
   2.8231e+01      2.7059e+00      6.3460e+00      2.8170e-03
   3.0798e+01      3.1237e+00      5.9450e+00      2.6050e-03
   3.3364e+01      3.5685e+00      5.6000e+00      2.4240e-03
   3.5931e+01      4.0515e+00      5.2970e+00      2.2670e-03
   3.8497e+01      4.5534e+00      5.0300e+00      2.1300e-03
   4.1064e+01      5.0554e+00      4.7920e+00      2.0100e-03
   4.3630e+01      5.5932e+00      4.5790e+00      1.9020e-03
   4.6196e+01      6.1668e+00      4.3870e+00      1.8070e-03
   5.1329e+01      7.3858e+00      4.0490e+00      1.6420e-03
   5.7746e+01      9.0710e+00      3.6930e+00      1.4760e-03
   6.4162e+01      1.0864e+01      3.4020e+00      1.3420e-03
   7.0578e+01      1.2836e+01      3.1610e+00      1.2300e-03
   7.6994e+01      1.4915e+01      2.9560e+00      1.1370e-03
   8.3410e+01      1.7174e+01      2.7810e+00      1.0570e-03
   8.9827e+01      1.9540e+01      2.6300e+00      9.8820e-04
   9.6243e+01      2.2050e+01      2.4970e+00      9.2800e-04
   1.0266e+02      2.4667e+01      2.3800e+00      8.7510e-04
   1.1549e+02      3.0296e+01      2.1820e+00      7.8600e-04
   1.2832e+02      3.6427e+01      2.0220e+00      7.1390e-04
   1.4116e+02      4.2988e+01      1.8900e+00      6.5440e-04
   1.5399e+02      4.9980e+01      1.7780e+00      6.0440e-04
   1.6682e+02      5.7402e+01      1.6830e+00      5.6170e-04
   1.7965e+02      6.5218e+01      1.6010e+00      5.2490e-04
   2.0532e+02      8.1961e+01      1.4670e+00      4.6440e-04
   2.3098e+02      1.0010e+02      1.3620e+00      4.1690e-04
   2.5665e+02      1.1957e+02      1.2770e+00      3.7850e-04
