#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.4253e-03      1.9553e-03      3.4100e-01      2.1750e-01
   1.5678e-03      2.1564e-03      3.5760e-01      2.0760e-01
   1.7104e-03      2.3575e-03      3.7360e-01      1.9880e-01
   1.8529e-03      2.5586e-03      3.8880e-01      1.9080e-01
   1.9954e-03      2.7578e-03      4.0350e-01      1.8350e-01
   2.1380e-03      2.9569e-03      4.1680e-01      1.7690e-01
   2.2805e-03      3.1540e-03      4.2970e-01      1.7080e-01
   2.4230e-03      3.3491e-03      4.4220e-01      1.6520e-01
   2.5656e-03      3.5443e-03      4.5440e-01      1.6000e-01
   2.8506e-03      3.9325e-03      4.7790e-01      1.5060e-01
   3.2070e-03      4.4104e-03      5.0580e-01      1.4060e-01
   3.5633e-03      4.8783e-03      5.3230e-01      1.3200e-01
   3.9196e-03      5.3403e-03      5.5770e-01      1.2450e-01
   4.2759e-03      5.7923e-03      5.8210e-01      1.1790e-01
   4.6323e-03      6.2363e-03      6.0550e-01      1.1210e-01
   4.9886e-03      6.6724e-03      6.2830e-01      1.0700e-01
   5.3449e-03      7.1005e-03      6.5030e-01      1.0230e-01
   5.7013e-03      7.5226e-03      6.7170e-01      9.8070e-02
   6.4139e-03      8.3430e-03      7.1270e-01      9.0720e-02
   7.1266e-03      9.1374e-03      7.5180e-01      8.4510e-02
   7.8392e-03      9.9080e-03      7.8910e-01      7.9200e-02
   8.5519e-03      1.0655e-02      8.2480e-01      7.4600e-02
   9.2645e-03      1.1379e-02      8.5910e-01      7.0560e-02
   9.9772e-03      1.2084e-02      8.9190e-01      6.6980e-02
   1.1403e-02      1.3444e-02      9.5380e-01      6.0920e-02
   1.2828e-02      1.4741e-02      1.0110e+00      5.5980e-02
   1.4253e-02      1.5983e-02      1.0640e+00      5.1850e-02
   1.5678e-02      1.7182e-02      1.1130e+00      4.8350e-02
   1.7104e-02      1.8337e-02      1.1600e+00      4.5340e-02
   1.8529e-02      1.9458e-02      1.2040e+00      4.2720e-02
   1.9954e-02      2.0509e-02      1.2460e+00      4.0410e-02
   2.1380e-02      2.1505e-02      1.2870e+00      3.8360e-02
   2.2805e-02      2.2699e-02      1.3270e+00      3.6530e-02
   2.4230e-02      2.3695e-02      1.3670e+00      3.4890e-02
   2.5656e-02      2.4690e-02      1.4060e+00      3.3400e-02
   2.8506e-02      2.6482e-02      1.4830e+00      3.0800e-02
   3.2070e-02      2.8673e-02      1.5780e+00      2.8120e-02
   3.5633e-02      3.0863e-02      1.6720e+00      2.5900e-02
   3.9196e-02      3.2854e-02      1.7630e+00      2.4040e-02
   4.2759e-02      3.4845e-02      1.8520e+00      2.2450e-02
   4.6323e-02      3.6637e-02      1.9380e+00      2.1070e-02
   4.9886e-02      3.8429e-02      2.0210e+00      1.9860e-02
   5.3449e-02      4.0022e-02      2.1000e+00      1.8800e-02
   5.7013e-02      4.1615e-02      2.1770e+00      1.7850e-02
   6.4139e-02      4.4801e-02      2.3210e+00      1.6240e-02
   7.1266e-02      4.7788e-02      2.4530e+00      1.4910e-02
   7.8392e-02      5.0576e-02      2.5720e+00      1.3800e-02
   8.5519e-02      5.3164e-02      2.6810e+00      1.2860e-02
   9.2645e-02      5.5753e-02      2.7780e+00      1.2040e-02
   9.9772e-02      5.8341e-02      2.8660e+00      1.1330e-02
   1.1403e-01      6.3120e-02      3.0150e+00      1.0150e-02
   1.2828e-01      6.7700e-02      3.1330e+00      9.2110e-03
   1.4253e-01      7.2080e-02      3.2250e+00      8.4390e-03
   1.5678e-01      7.6461e-02      3.2960e+00      7.7940e-03
   1.7104e-01      8.0841e-02      3.3480e+00      7.2470e-03
   1.8529e-01      8.5023e-02      3.3860e+00      6.7770e-03
   1.9954e-01      8.9204e-02      3.4110e+00      6.3680e-03
   2.1380e-01      9.3386e-02      3.4260e+00      6.0080e-03
   2.2805e-01      9.7368e-02      3.4330e+00      5.6900e-03
   2.4230e-01      1.0155e-01      3.4330e+00      5.4050e-03
   2.5656e-01      1.0573e-01      3.4270e+00      5.1500e-03
   2.8506e-01      1.1409e-01      3.4020e+00      4.7090e-03
   3.2070e-01      1.2465e-01      3.3540e+00      4.2600e-03
