#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   7.2514e-03      6.5813e-04      2.6530e+00      7.5490e+00
   7.9765e-03      7.2495e-04      2.8160e+00      7.3250e+00
   8.7016e-03      7.9228e-04      2.9770e+00      7.1150e+00
   9.4268e-03      8.5994e-04      3.1360e+00      6.9190e+00
   1.0152e-02      9.2794e-04      3.2910e+00      6.7340e+00
   1.0877e-02      9.9628e-04      3.4440e+00      6.5610e+00
   1.1602e-02      1.0646e-03      3.5920e+00      6.3970e+00
   1.2327e-02      1.1333e-03      3.7380e+00      6.2430e+00
   1.3052e-02      1.2021e-03      3.8790e+00      6.0970e+00
   1.4503e-02      1.3400e-03      4.1540e+00      5.8280e+00
   1.6316e-02      1.5123e-03      4.4820e+00      5.5290e+00
   1.8128e-02      1.6832e-03      4.7950e+00      5.2640e+00
   1.9941e-02      1.8515e-03      5.0970e+00      5.0270e+00
   2.1754e-02      2.0198e-03      5.3890e+00      4.8140e+00
   2.3567e-02      2.1881e-03      5.6730e+00      4.6210e+00
   2.5380e-02      2.3565e-03      5.9520e+00      4.4460e+00
   2.7193e-02      2.5248e-03      6.2250e+00      4.2850e+00
   2.9005e-02      2.6931e-03      6.4940e+00      4.1380e+00
   3.2631e-02      3.0129e-03      7.0230e+00      3.8760e+00
   3.6257e-02      3.3327e-03      7.5430e+00      3.6500e+00
   3.9883e-02      3.6525e-03      8.0550e+00      3.4530e+00
   4.3508e-02      3.9555e-03      8.5620e+00      3.2790e+00
   4.7134e-02      4.2416e-03      9.0630e+00      3.1240e+00
   5.0760e-02      4.5278e-03      9.5590e+00      2.9850e+00
   5.8011e-02      5.0832e-03      1.0530e+01      2.7460e+00
   6.5262e-02      5.5882e-03      1.1480e+01      2.5470e+00
   7.2514e-02      6.0931e-03      1.2400e+01      2.3780e+00
   7.9765e-02      6.5644e-03      1.3290e+01      2.2330e+00
