#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.0020e-04      1.9775e-04      4.9720e-01      1.7990e+00
   5.5022e-04      2.1522e-04      5.2150e-01      1.7790e+00
   6.0024e-04      2.3339e-04      5.4460e-01      1.7580e+00
   6.5026e-04      2.5156e-04      5.6690e-01      1.7360e+00
   7.0028e-04      2.6973e-04      5.8830e-01      1.7150e+00
   7.5030e-04      2.8790e-04      6.0890e-01      1.6930e+00
   8.0032e-04      3.0607e-04      6.2890e-01      1.6720e+00
   8.5034e-04      3.2423e-04      6.4830e-01      1.6510e+00
   9.0036e-04      3.4240e-04      6.6710e-01      1.6310e+00
   1.0004e-03      3.7944e-04      7.0310e-01      1.5900e+00
   1.1255e-03      4.2556e-04      7.4580e-01      1.5430e+00
   1.2505e-03      4.7237e-04      7.8610e-01      1.4980e+00
   1.3756e-03      5.1989e-04      8.2450e-01      1.4550e+00
   1.5006e-03      5.6741e-04      8.6120e-01      1.4150e+00
   1.6257e-03      6.1493e-04      8.9640e-01      1.3780e+00
   1.7507e-03      6.6314e-04      9.3020e-01      1.3420e+00
   1.8758e-03      7.1066e-04      9.6280e-01      1.3090e+00
   2.0008e-03      7.5957e-04      9.9470e-01      1.2770e+00
   2.2509e-03      8.5461e-04      1.1240e+00      1.2190e+00
   2.5010e-03      9.4824e-04      1.2240e+00      1.1670e+00
   2.7511e-03      1.0405e-03      1.3030e+00      1.1200e+00
   3.0012e-03      1.1320e-03      1.3680e+00      1.0770e+00
   3.2513e-03      1.2236e-03      1.4230e+00      1.0380e+00
   3.5014e-03      1.3151e-03      1.4700e+00      1.0020e+00
   4.0016e-03      1.4982e-03      1.5490e+00      9.3810e-01
   4.5018e-03      1.6813e-03      1.6130e+00      8.8320e-01
   5.0020e-03      1.8643e-03      1.6710e+00      8.3530e-01
   5.5022e-03      2.0474e-03      1.7230e+00      7.9320e-01
   6.0024e-03      2.2312e-03      1.7740e+00      7.5570e-01
   6.5026e-03      2.4143e-03      1.8240e+00      7.2210e-01
   7.0028e-03      2.5960e-03      1.8730e+00      6.9190e-01
   7.5030e-03      2.7776e-03      1.9220e+00      6.6440e-01
   8.0032e-03      2.9579e-03      1.9720e+00      6.3940e-01
   8.5034e-03      3.1368e-03      2.0210e+00      6.1650e-01
   9.0036e-03      3.3143e-03      2.0710e+00      5.9530e-01
   1.0004e-02      3.6644e-03      2.1710e+00      5.5780e-01
   1.1255e-02      4.0921e-03      2.2960e+00      5.1780e-01
   1.2505e-02      4.5078e-03      2.4200e+00      4.8390e-01
   1.3756e-02      4.9124e-03      2.5430e+00      4.5470e-01
   1.5006e-02      5.3051e-03      2.6650e+00      4.2930e-01
   1.6257e-02      5.6874e-03      2.7870e+00      4.0690e-01
   1.7507e-02      6.0577e-03      2.9080e+00      3.8700e-01
   1.8758e-02      6.4183e-03      3.0290e+00      3.6920e-01
   2.0008e-02      6.7684e-03      3.1490e+00      3.5310e-01
   2.2509e-02      7.4071e-03      3.3850e+00      3.2530e-01
   2.5010e-02      8.1058e-03      3.6150e+00      3.0200e-01
   2.7511e-02      8.6649e-03      3.8390e+00      2.8220e-01
   3.0012e-02      9.2938e-03      4.0550e+00      2.6510e-01
   3.2513e-02      9.7829e-03      4.2640e+00      2.5010e-01
   3.5014e-02      1.0342e-02      4.4650e+00      2.3700e-01
   4.0016e-02      1.1320e-02      4.8460e+00      2.1470e-01
   4.5018e-02      1.2299e-02      5.2020e+00      1.9670e-01
   5.0020e-02      1.3207e-02      5.5350e+00      1.8170e-01
   5.5022e-02      1.4045e-02      5.8500e+00      1.6910e-01
   6.0024e-02      1.4814e-02      6.1480e+00      1.5820e-01
   6.5026e-02      1.5583e-02      6.4310e+00      1.4880e-01
   7.0028e-02      1.6351e-02      6.7020e+00      1.4050e-01
   7.5030e-02      1.7050e-02      6.9620e+00      1.3320e-01
   8.0032e-02      1.7749e-02      7.2120e+00      1.2670e-01
   8.5034e-02      1.8378e-02      7.4520e+00      1.2090e-01
   9.0036e-02      1.9007e-02      7.6840e+00      1.1560e-01
   1.0004e-01      2.0265e-02      8.1250e+00      1.0640e-01
   1.1255e-01      2.1732e-02      8.6370e+00      9.6900e-02
   1.2505e-01      2.3130e-02      9.1090e+00      8.9100e-02
   1.3756e-01      2.4457e-02      9.5450e+00      8.2550e-02
   1.5006e-01      2.5715e-02      9.9480e+00      7.6970e-02
   1.6257e-01      2.6973e-02      1.0320e+01      7.2160e-02
   1.7507e-01      2.8091e-02      1.0660e+01      6.7950e-02
   1.8758e-01      2.9279e-02      1.0970e+01      6.4250e-02
   2.0008e-01      3.0397e-02      1.1260e+01      6.0960e-02
   2.2509e-01      3.2563e-02      1.1770e+01      5.5360e-02
   2.5010e-01      3.4590e-02      1.2190e+01      5.0770e-02
   2.7511e-01      3.6616e-02      1.2550e+01      4.6930e-02
   3.0012e-01      3.8573e-02      1.2850e+01      4.3670e-02
   3.2513e-01      4.0529e-02      1.3100e+01      4.0860e-02
   3.5014e-01      4.2416e-02      1.3310e+01      3.8420e-02
   4.0016e-01      4.6050e-02      1.3630e+01      3.4360e-02
   4.5018e-01      4.9683e-02      1.3840e+01      3.1130e-02
   5.0020e-01      5.3317e-02      1.3970e+01      2.8490e-02
   5.5022e-01      5.6881e-02      1.4040e+01      2.6290e-02
   6.0024e-01      6.0444e-02      1.4050e+01      2.4420e-02
   6.5026e-01      6.3938e-02      1.4020e+01      2.2820e-02
   7.0028e-01      6.7502e-02      1.3960e+01      2.1420e-02
   7.5030e-01      7.1136e-02      1.3870e+01      2.0200e-02
   8.0032e-01      7.4769e-02      1.3770e+01      1.9120e-02
   8.5034e-01      7.8403e-02      1.3650e+01      1.8150e-02
   9.0036e-01      8.2037e-02      1.3520e+01      1.7290e-02
   1.0004e+00      8.9514e-02      1.3240e+01      1.5790e-02
   1.1255e+00      9.9087e-02      1.2880e+01      1.4270e-02
   1.2505e+00      1.0894e-01      1.2520e+01      1.3030e-02
   1.3756e+00      1.1907e-01      1.2160e+01      1.2000e-02
   1.5006e+00      1.2948e-01      1.1820e+01      1.1130e-02
   1.6257e+00      1.4018e-01      1.1490e+01      1.0380e-02
   1.7507e+00      1.5122e-01      1.1180e+01      9.7370e-03
   1.8758e+00      1.6254e-01      1.0880e+01      9.1700e-03
   2.0008e+00      1.7421e-01      1.0600e+01      8.6690e-03
   2.2509e+00      1.9817e-01      1.0220e+01      7.8220e-03
   2.5010e+00      2.2326e-01      9.7530e+00      7.1340e-03
   2.7511e+00      2.4946e-01      9.3230e+00      6.5620e-03
   3.0012e+00      2.7686e-01      8.9350e+00      6.0800e-03
   3.2513e+00      3.0537e-01      8.5830e+00      5.6670e-03
   3.5014e+00      3.3506e-01      8.2600e+00      5.3090e-03
   4.0016e+00      3.9782e-01      7.6910e+00      4.7200e-03
   4.5018e+00      4.6504e-01      7.2010e+00      4.2530e-03
   5.0020e+00      5.3659e-01      6.7730e+00      3.8750e-03
   5.5022e+00      6.1262e-01      6.3950e+00      3.5610e-03
   6.0024e+00      6.9291e-01      6.0590e+00      3.2960e-03
   6.5026e+00      7.7760e-01      5.7560e+00      3.0700e-03
   7.0028e+00      8.6663e-01      5.4830e+00      2.8740e-03
   7.5030e+00      9.5998e-01      5.2330e+00      2.7030e-03
   8.0032e+00      1.0577e+00      5.0050e+00      2.5520e-03
   8.5034e+00      1.1598e+00      4.7960e+00      2.4180e-03
   9.0036e+00      1.2662e+00      4.6030e+00      2.2970e-03
   1.0004e+01      1.4921e+00      4.2580e+00      2.0910e-03
   1.1255e+01      1.7994e+00      3.8910e+00      1.8820e-03
   1.2505e+01      2.1344e+00      3.5790e+00      1.7120e-03
   1.3756e+01      2.4976e+00      3.3130e+00      1.5720e-03
   1.5006e+01      2.8889e+00      3.0820e+00      1.4540e-03
   1.6257e+01      3.3085e+00      2.8820e+00      1.3530e-03
   1.7507e+01      3.7563e+00      2.7060e+00      1.2660e-03
   1.8758e+01      4.2322e+00      2.5520e+00      1.1890e-03
   2.0008e+01      4.7358e+00      2.4150e+00      1.1220e-03
   2.2509e+01      5.8238e+00      2.1880e+00      1.0090e-03
   2.5010e+01      6.9878e+00      2.0090e+00      9.1750e-04
   2.7511e+01      8.3155e+00      1.8670e+00      8.4180e-04
   3.0012e+01      9.7130e+00      1.7560e+00      7.7810e-04
   3.2513e+01      1.1180e+01      1.6450e+00      7.2360e-04
   3.5014e+01      1.2718e+01      1.5490e+00      6.7660e-04
   4.0016e+01      1.6142e+01      1.3910e+00      5.9940e-04
   4.5018e+01      1.9915e+01      1.2650e+00      5.3860e-04
   5.0020e+01      2.4038e+01      1.1620e+00      4.8940e-04
   5.5022e+01      2.8510e+01      1.0770e+00      4.4870e-04
   6.0024e+01      3.3332e+01      1.0050e+00      4.1450e-04
   6.5026e+01      3.8433e+01      9.4350e-01      3.8540e-04
   7.0028e+01      4.3883e+01      8.9010e-01      3.6020e-04
   7.5030e+01      4.9683e+01      8.4350e-01      3.3820e-04
   8.0032e+01      5.5763e+01      8.0240e-01      3.1880e-04
   8.5034e+01      6.2121e+01      7.6580e-01      3.0170e-04
   9.0036e+01      6.8830e+01      7.3300e-01      2.8630e-04
   1.0004e+02      8.3015e+01      6.7690e-01      2.6000e-04
   1.1255e+02      1.0230e+02      6.2000e-01      2.3340e-04
   1.2505e+02      1.2326e+02      5.7400e-01      2.1190e-04
   1.3756e+02      1.4584e+02      5.3590e-01      1.9420e-04
   1.5006e+02      1.6987e+02      5.0400e-01      1.7930e-04
   1.6257e+02      1.9538e+02      4.7680e-01      1.6660e-04
   1.7507e+02      2.2228e+02      4.5330e-01      1.5560e-04
   1.8758e+02      2.5051e+02      4.3280e-01      1.4610e-04
   2.0008e+02      2.8007e+02      4.1490e-01      1.3760e-04
   2.2509e+02      3.4268e+02      3.8470e-01      1.2350e-04
   2.5010e+02      4.0983e+02      3.6050e-01      1.1210e-04
   2.7511e+02      4.8118e+02      3.4070e-01      1.0270e-04
   3.0012e+02      5.5644e+02      3.2410e-01      9.4740e-05
   3.2513e+02      6.3540e+02      3.1000e-01      8.8000e-05
