#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   3.1277e-04      8.6078e-05      7.2390e-01      3.2130e+00
   3.4405e-04      9.3069e-05      7.5920e-01      3.2220e+00
   3.7533e-04      9.9623e-05      7.9300e-01      3.2270e+00
   4.0661e-04      1.0618e-04      8.2540e-01      3.2280e+00
   4.3788e-04      1.1273e-04      8.5650e-01      3.2260e+00
   4.6916e-04      1.1929e-04      8.8660e-01      3.2220e+00
   5.0044e-04      1.2584e-04      9.1570e-01      3.2150e+00
   5.3172e-04      1.3239e-04      9.4380e-01      3.2060e+00
   5.6299e-04      1.3895e-04      9.7120e-01      3.1960e+00
   6.2555e-04      1.5206e-04      1.0240e+00      3.1730e+00
   7.0374e-04      1.6822e-04      1.0860e+00      3.1400e+00
   7.8193e-04      1.8439e-04      1.1450e+00      3.1030e+00
   8.6013e-04      2.0056e-04      1.2000e+00      3.0650e+00
   9.3832e-04      2.1672e-04      1.2540e+00      3.0260e+00
   1.0165e-03      2.3289e-04      1.3050e+00      2.9860e+00
   1.0947e-03      2.4906e-04      1.3540e+00      2.9470e+00
   1.1729e-03      2.6523e-04      1.4020e+00      2.9080e+00
   1.2511e-03      2.8139e-04      1.4480e+00      2.8690e+00
   1.4075e-03      3.1373e-04      1.5360e+00      2.7940e+00
   1.5639e-03      3.4606e-04      1.6190e+00      2.7210e+00
   1.7203e-03      3.7883e-04      1.6980e+00      2.6530e+00
   1.8766e-03      4.1117e-04      1.7730e+00      2.5870e+00
   2.0330e-03      4.4394e-04      1.8350e+00      2.5250e+00
   2.1894e-03      4.7671e-04      1.8580e+00      2.4660e+00
   2.5022e-03      5.4312e-04      1.9160e+00      2.3570e+00
   2.8150e-03      6.1085e-04      1.9810e+00      2.2580e+00
   3.1277e-03      6.7901e-04      2.0480e+00      2.1680e+00
   3.4405e-03      7.4761e-04      2.1150e+00      2.0860e+00
   3.7533e-03      8.1665e-04      2.1810e+00      2.0110e+00
   4.0661e-03      8.8612e-04      2.2440e+00      1.9420e+00
   4.3788e-03      9.5560e-04      2.3060e+00      1.8790e+00
   4.6916e-03      1.0255e-03      2.3670e+00      1.8200e+00
   5.0044e-03      1.0954e-03      2.4260e+00      1.7660e+00
   5.3172e-03      1.1653e-03      2.4840e+00      1.7150e+00
   5.6299e-03      1.2352e-03      2.5410e+00      1.6670e+00
   6.2555e-03      1.3746e-03      2.6510e+00      1.5810e+00
   7.0374e-03      1.5485e-03      2.7840e+00      1.4870e+00
   7.8193e-03      1.7207e-03      2.9130e+00      1.4050e+00
   8.6013e-03      1.8920e-03      3.0370e+00      1.3330e+00
   9.3832e-03      2.0611e-03      3.1580e+00      1.2690e+00
   1.0165e-02      2.2284e-03      3.2740e+00      1.2120e+00
   1.0947e-02      2.3940e-03      3.3870e+00      1.1610e+00
   1.1729e-02      2.5574e-03      3.4960e+00      1.1140e+00
   1.2511e-02      2.7191e-03      3.6030e+00      1.0720e+00
   1.4075e-02      3.0368e-03      3.8090e+00      9.9700e-01
   1.5639e-02      3.3461e-03      4.0090e+00      9.3340e-01
   1.7203e-02      3.6476e-03      4.2050e+00      8.7850e-01
   1.8766e-02      3.9417e-03      4.3970e+00      8.3050e-01
   2.0330e-02      4.2279e-03      4.5880e+00      7.8810e-01
   2.1894e-02      4.5005e-03      4.7750e+00      7.5040e-01
   2.5022e-02      5.0249e-03      5.1430e+00      6.8610e-01
   2.8150e-02      5.5492e-03      5.4990e+00      6.3310e-01
   3.1277e-02      6.0298e-03      5.8440e+00      5.8860e-01
   3.4405e-02      6.5105e-03      6.1780e+00      5.5070e-01
   3.7533e-02      6.9474e-03      6.5010e+00      5.1780e-01
   4.0661e-02      7.3844e-03      6.8140e+00      4.8910e-01
   4.3788e-02      7.7776e-03      7.1190e+00      4.6370e-01
   4.6916e-02      8.2146e-03      7.4170e+00      4.4110e-01
   5.0044e-02      8.5641e-03      7.7070e+00      4.2080e-01
   5.3172e-02      8.9574e-03      7.9920e+00      4.0260e-01
   5.6299e-02      9.3069e-03      8.2710e+00      3.8600e-01
   6.2555e-02      1.0006e-02      8.8150e+00      3.5700e-01
   7.0374e-02      1.0836e-02      9.4730e+00      3.2680e-01
   7.8193e-02      1.1579e-02      1.0110e+01      3.0180e-01
   8.6013e-02      1.2322e-02      1.0730e+01      2.8070e-01
   9.3832e-02      1.3021e-02      1.1330e+01      2.6270e-01
   1.0165e-01      1.3676e-02      1.1920e+01      2.4700e-01
   1.0947e-01      1.4288e-02      1.2490e+01      2.3320e-01
   1.1729e-01      1.4900e-02      1.3040e+01      2.2100e-01
   1.2511e-01      1.5468e-02      1.3580e+01      2.1020e-01
   1.4075e-01      1.6560e-02      1.4600e+01      1.9160e-01
   1.5639e-01      1.7565e-02      1.5560e+01      1.7630e-01
   1.7203e-01      1.8526e-02      1.6440e+01      1.6350e-01
   1.8766e-01      1.9444e-02      1.7260e+01      1.5250e-01
   2.0330e-01      2.0318e-02      1.8020e+01      1.4300e-01
   2.1894e-01      2.1148e-02      1.8710e+01      1.3480e-01
   2.5022e-01      2.2765e-02      1.9930e+01      1.2100e-01
   2.8150e-01      2.4294e-02      2.0950e+01      1.1000e-01
   3.1277e-01      2.5736e-02      2.1800e+01      1.0090e-01
   3.4405e-01      2.7134e-02      2.2520e+01      9.3310e-02
   3.7533e-01      2.8532e-02      2.3120e+01      8.6860e-02
   4.0661e-01      2.9843e-02      2.3630e+01      8.1310e-02
   4.3788e-01      3.1154e-02      2.4040e+01      7.6480e-02
   4.6916e-01      3.2421e-02      2.4390e+01      7.2220e-02
   5.0044e-01      3.3688e-02      2.4670e+01      6.8450e-02
   5.3172e-01      3.4956e-02      2.4890e+01      6.5070e-02
   5.6299e-01      3.6223e-02      2.5060e+01      6.2040e-02
   6.2555e-01      3.8670e-02      2.5280e+01      5.6800e-02
   7.0374e-01      4.1772e-02      2.5370e+01      5.1450e-02
   7.8193e-01      4.4831e-02      2.5320e+01      4.7080e-02
   8.6013e-01      4.7933e-02      2.5170e+01      4.3430e-02
   9.3832e-01      5.1035e-02      2.4960e+01      4.0340e-02
   1.0165e+00      5.4181e-02      2.4700e+01      3.7690e-02
   1.0947e+00      5.7371e-02      2.4410e+01      3.5390e-02
   1.1729e+00      6.0604e-02      2.4100e+01      3.3360e-02
   1.2511e+00      6.3838e-02      2.3780e+01      3.1570e-02
   1.4075e+00      7.0523e-02      2.3140e+01      2.8540e-02
   1.5639e+00      7.7339e-02      2.2500e+01      2.6070e-02
   1.7203e+00      8.4374e-02      2.1880e+01      2.4020e-02
   1.8766e+00      9.1627e-02      2.1280e+01      2.2280e-02
   2.0330e+00      9.9055e-02      2.0770e+01      2.0790e-02
   2.1894e+00      1.0666e-01      2.0420e+01      1.9500e-02
   2.5022e+00      1.2230e-01      1.9480e+01      1.7370e-02
   2.8150e+00      1.3873e-01      1.8590e+01      1.5680e-02
   3.1277e+00      1.5595e-01      1.7790e+01      1.4300e-02
   3.4405e+00      1.7386e-01      1.7070e+01      1.3160e-02
   3.7533e+00      1.9256e-01      1.6420e+01      1.2200e-02
   4.0661e+00      2.1196e-01      1.5820e+01      1.1370e-02
   4.3788e+00      2.3206e-01      1.5280e+01      1.0650e-02
   4.6916e+00      2.5286e-01      1.4780e+01      1.0030e-02
   5.0044e+00      2.7436e-01      1.4310e+01      9.4740e-03
   5.3172e+00      2.9655e-01      1.3880e+01      8.9810e-03
   5.6299e+00      3.1941e-01      1.3470e+01      8.5400e-03
   6.2555e+00      3.6716e-01      1.2740e+01      7.7820e-03
   7.0374e+00      4.3057e-01      1.1930e+01      7.0120e-03
   7.8193e+00      4.9812e-01      1.1230e+01      6.3880e-03
   8.6013e+00      5.6973e-01      1.0610e+01      5.8700e-03
   9.3832e+00      6.4537e-01      1.0060e+01      5.4330e-03
   1.0165e+01      7.2507e-01      9.5690e+00      5.0600e-03
   1.0947e+01      8.0870e-01      9.1240e+00      4.7370e-03
   1.1729e+01      8.9635e-01      8.7200e+00      4.4550e-03
   1.2511e+01      9.8798e-01      8.3530e+00      4.2060e-03
   1.4075e+01      1.1829e+00      7.7070e+00      3.7860e-03
   1.5639e+01      1.3934e+00      7.1580e+00      3.4450e-03
   1.7203e+01      1.6194e+00      6.6870e+00      3.1640e-03
   1.8766e+01      1.8608e+00      6.2790e+00      2.9260e-03
   2.0330e+01      2.1172e+00      5.9230e+00      2.7240e-03
   2.1894e+01      2.3885e+00      5.6100e+00      2.5480e-03
   2.5022e+01      2.9740e+00      5.0870e+00      2.2600e-03
   2.8150e+01      3.6156e+00      4.6720e+00      2.0330e-03
   3.1277e+01      4.3109e+00      4.3310e+00      1.8480e-03
   3.4405e+01      5.0686e+00      4.0390e+00      1.6960e-03
   3.7533e+01      5.8551e+00      3.7890e+00      1.5680e-03
   4.0661e+01      6.7290e+00      3.5660e+00      1.4580e-03
   4.3788e+01      7.6028e+00      3.3680e+00      1.3640e-03
   4.6916e+01      8.5641e+00      3.1930e+00      1.2810e-03
   5.0044e+01      9.5691e+00      3.0380e+00      1.2080e-03
   5.3172e+01      1.0618e+01      2.9000e+00      1.1440e-03
   5.6299e+01      1.1710e+01      2.7750e+00      1.0860e-03
   6.2555e+01      1.4070e+01      2.5600e+00      9.8690e-04
   7.0374e+01      1.7259e+01      2.3410e+00      8.8670e-04
   7.8193e+01      2.0755e+01      2.1620e+00      8.0570e-04
   8.6013e+01      2.4513e+01      2.0130e+00      7.3870e-04
   9.3832e+01      2.8489e+01      1.8870e+00      6.8240e-04
   1.0165e+02      3.2771e+01      1.7790e+00      6.3430e-04
   1.0947e+02      3.7271e+01      1.6860e+00      5.9280e-04
   1.1729e+02      4.2034e+01      1.6040e+00      5.5670e-04
   1.2511e+02      4.7015e+01      1.5320e+00      5.2480e-04
   1.4075e+02      5.7677e+01      1.4100e+00      4.7120e-04
