#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.7619e-03      2.5909e-04      6.8340e+00      1.3840e+01
   5.2381e-03      2.8109e-04      6.9760e+00      1.3640e+01
   5.7143e-03      3.0308e-04      7.1160e+00      1.3450e+01
   6.1905e-03      3.2530e-04      7.2570e+00      1.3250e+01
   6.6667e-03      3.4752e-04      7.4000e+00      1.3060e+01
   7.1429e-03      3.6973e-04      7.5450e+00      1.2870e+01
   7.6190e-03      3.9217e-04      7.6930e+00      1.2680e+01
   8.0952e-03      4.1461e-04      7.8430e+00      1.2500e+01
   8.5714e-03      4.3705e-04      7.9960e+00      1.2320e+01
   9.5238e-03      4.8215e-04      8.3060e+00      1.1980e+01
   1.0714e-02      5.3863e-04      8.7000e+00      1.1580e+01
   1.1905e-02      5.9522e-04      9.0940e+00      1.1200e+01
   1.3095e-02      6.5182e-04      9.4850e+00      1.0850e+01
   1.4286e-02      7.0830e-04      9.8700e+00      1.0530e+01
   1.5476e-02      7.6467e-04      1.0250e+01      1.0230e+01
   1.6667e-02      8.2082e-04      1.0610e+01      9.9410e+00
   1.7857e-02      8.7686e-04      1.0970e+01      9.6750e+00
   1.9048e-02      9.3268e-04      1.1310e+01      9.4240e+00
   2.1429e-02      1.0438e-03      1.1960e+01      8.9670e+00
   2.3810e-02      1.1495e-03      1.2560e+01      8.5590e+00
   2.6190e-02      1.2601e-03      1.3110e+01      8.1920e+00
   2.8571e-02      1.3706e-03      1.3620e+01      7.8600e+00
   3.0952e-02      1.4811e-03      1.4090e+01      7.5590e+00
   3.3333e-02      1.5917e-03      1.4520e+01      7.2840e+00
   3.8095e-02      1.8017e-03      1.5280e+01      6.7980e+00
   4.2857e-02      2.0117e-03      1.5930e+01      6.3830e+00
   4.7619e-02      2.2217e-03      1.6510e+01      6.0230e+00
   5.2381e-02      2.4207e-03      1.7020e+01      5.7070e+00
   5.7143e-02      2.6307e-03      1.7480e+01      5.4280e+00
   6.1905e-02      2.8297e-03      1.7920e+01      5.1790e+00
   6.6667e-02      3.0397e-03      1.8330e+01      4.9540e+00
   7.1429e-02      3.2386e-03      1.8730e+01      4.7520e+00
   7.6190e-02      3.4376e-03      1.9120e+01      4.5670e+00
   8.0952e-02      3.6365e-03      1.9510e+01      4.3990e+00
   8.5714e-02      3.8245e-03      1.9900e+01      4.2440e+00
   9.5238e-02      4.2113e-03      2.0690e+01      3.9690e+00
   1.0714e-01      4.6866e-03      2.1710e+01      3.6780e+00
   1.1905e-01      5.1398e-03      2.2760e+01      3.4310e+00
   1.3095e-01      5.5819e-03      2.3840e+01      3.2200e+00
   1.4286e-01      6.0130e-03      2.4940e+01      3.0360e+00
   1.5476e-01      6.4330e-03      2.6060e+01      2.8740e+00
   1.6667e-01      6.8310e-03      2.7180e+01      2.7310e+00
   1.7857e-01      7.2178e-03      2.8310e+01      2.6030e+00
   1.9048e-01      7.5936e-03      2.9430e+01      2.4880e+00
   2.1429e-01      8.3121e-03      3.1650e+01      2.2890e+00
   2.3810e-01      8.9864e-03      3.3800e+01      2.1220e+00
   2.6190e-01      9.6385e-03      3.5890e+01      1.9810e+00
   2.8571e-01      1.0246e-02      3.7890e+01      1.8590e+00
   3.0952e-01      1.0832e-02      3.9810e+01      1.7530e+00
   3.3333e-01      1.1385e-02      4.1660e+01      1.6590e+00
   3.8095e-01      1.2446e-02      4.5120e+01      1.5020e+00
   4.2857e-01      1.3430e-02      4.8300e+01      1.3740e+00
   4.7619e-01      1.4358e-02      5.1250e+01      1.2680e+00
   5.2381e-01      1.5243e-02      5.3980e+01      1.1790e+00
   5.7143e-01      1.6083e-02      5.6520e+01      1.1020e+00
   6.1905e-01      1.6889e-02      5.8900e+01      1.0360e+00
   6.6667e-01      1.7663e-02      6.1130e+01      9.7810e-01
   7.1429e-01      1.8415e-02      6.3220e+01      9.2680e-01
   7.6190e-01      1.9155e-02      6.5200e+01      8.8100e-01
   8.0952e-01      1.9863e-02      6.7070e+01      8.3990e-01
   8.5714e-01      2.0548e-02      6.8850e+01      8.0280e-01
   9.5238e-01      2.1886e-02      7.2120e+01      7.3840e-01
   1.0714e+00      2.3477e-02      7.5790e+01      6.7220e-01
   1.1905e+00      2.5003e-02      7.9040e+01      6.1760e-01
   1.3095e+00      2.6473e-02      8.1950e+01      5.7190e-01
   1.4286e+00      2.7888e-02      8.4550e+01      5.3300e-01
   1.5476e+00      2.9269e-02      8.6890e+01      4.9950e-01
   1.6667e+00      3.0607e-02      8.8990e+01      4.7020e-01
   1.7857e+00      3.1933e-02      9.0890e+01      4.4440e-01
   1.9048e+00      3.3215e-02      9.2600e+01      4.2150e-01
   2.1429e+00      3.5735e-02      9.5550e+01      3.8250e-01
