#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.1096e-03      1.3883e-03      2.6480e-01      2.2440e-01
   1.2206e-03      1.5274e-03      2.7770e-01      2.1840e-01
   1.3316e-03      1.6665e-03      2.9000e-01      2.1270e-01
   1.4425e-03      1.8055e-03      3.0190e-01      2.0740e-01
   1.5535e-03      1.9421e-03      3.1330e-01      2.0230e-01
   1.6644e-03      2.0811e-03      3.2430e-01      1.9750e-01
   1.7754e-03      2.2202e-03      3.3490e-01      1.9300e-01
   1.8864e-03      2.3593e-03      3.4520e-01      1.8870e-01
   1.9973e-03      2.4984e-03      3.5520e-01      1.8460e-01
   2.2193e-03      2.7740e-03      3.8070e-01      1.7700e-01
   2.4967e-03      3.1140e-03      4.0890e-01      1.6850e-01
   2.7741e-03      3.4488e-03      4.3410e-01      1.6090e-01
   3.0515e-03      3.7785e-03      4.5720e-01      1.5400e-01
   3.3289e-03      4.1082e-03      4.7880e-01      1.4780e-01
   3.6063e-03      4.4327e-03      4.9960e-01      1.4220e-01
   3.8837e-03      4.7547e-03      5.1990e-01      1.3700e-01
   4.1611e-03      5.0741e-03      5.3970e-01      1.3230e-01
   4.4385e-03      5.3883e-03      5.5910e-01      1.2800e-01
   4.9933e-03      6.0065e-03      5.9670e-01      1.2020e-01
   5.5482e-03      6.6092e-03      6.3240e-01      1.1340e-01
   6.1030e-03      7.1990e-03      6.6610e-01      1.0750e-01
   6.6578e-03      7.7785e-03      6.9800e-01      1.0230e-01
   7.2126e-03      8.3426e-03      7.2830e-01      9.7610e-02
   7.7674e-03      8.8964e-03      7.5720e-01      9.3400e-02
   8.8771e-03      9.9756e-03      8.1140e-01      8.6130e-02
   9.9867e-03      1.1016e-02      8.6190e-01      8.0060e-02
