#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.1823e-03      3.0338e-04      6.3640e+00      1.2210e+01
   5.7006e-03      3.2996e-04      6.5260e+00      1.2000e+01
   6.2188e-03      3.5655e-04      6.6910e+00      1.1790e+01
   6.7370e-03      3.8337e-04      6.8570e+00      1.1580e+01
   7.2553e-03      4.1032e-04      7.0240e+00      1.1380e+01
   7.7735e-03      4.3726e-04      7.1910e+00      1.1190e+01
   8.2917e-03      4.6421e-04      7.3580e+00      1.1000e+01
   8.8100e-03      4.9127e-04      7.5230e+00      1.0810e+01
   9.3282e-03      5.1834e-04      7.6860e+00      1.0640e+01
   1.0365e-02      5.7271e-04      8.0070e+00      1.0300e+01
   1.1660e-02      6.4080e-04      8.3940e+00      9.9120e+00
   1.2956e-02      7.0900e-04      8.7650e+00      9.5540e+00
   1.4251e-02      7.7721e-04      9.1190e+00      9.2250e+00
   1.5547e-02      8.4530e-04      9.4570e+00      8.9210e+00
   1.6843e-02      9.1350e-04      9.7800e+00      8.6390e+00
   1.8138e-02      9.8147e-04      1.0090e+01      8.3780e+00
   1.9434e-02      1.0494e-03      1.0380e+01      8.1340e+00
   2.0729e-02      1.1172e-03      1.0670e+01      7.9070e+00
   2.3321e-02      1.2510e-03      1.1200e+01      7.4940e+00
   2.5912e-02      1.3834e-03      1.1690e+01      7.1290e+00
   2.8503e-02      1.5157e-03      1.2150e+01      6.8030e+00
   3.1094e-02      1.6480e-03      1.2580e+01      6.5110e+00
   3.3685e-02      1.7803e-03      1.2990e+01      6.2470e+00
   3.6276e-02      1.9127e-03      1.3380e+01      6.0070e+00
   4.1459e-02      2.1773e-03      1.4100e+01      5.5860e+00
   4.6641e-02      2.4299e-03      1.4770e+01      5.2280e+00
   5.1823e-02      2.6825e-03      1.5400e+01      4.9200e+00
   5.7006e-02      2.9351e-03      1.6010e+01      4.6520e+00
   6.2188e-02      3.1757e-03      1.6600e+01      4.4150e+00
   6.7370e-02      3.4163e-03      1.7170e+01      4.2050e+00
   7.2553e-02      3.6569e-03      1.7730e+01      4.0160e+00
   7.7735e-02      3.8854e-03      1.8280e+01      3.8460e+00
   8.2917e-02      4.1140e-03      1.8820e+01      3.6920e+00
   8.8100e-02      4.3426e-03      1.9360e+01      3.5520e+00
   9.3282e-02      4.5591e-03      1.9880e+01      3.4230e+00
   1.0365e-01      4.9921e-03      2.0920e+01      3.1940e+00
   1.1660e-01      5.5214e-03      2.2190e+01      2.9540e+00
   1.2956e-01      6.0146e-03      2.3420e+01      2.7510e+00
   1.4251e-01      6.4958e-03      2.4620e+01      2.5770e+00
   1.5547e-01      6.9649e-03      2.5790e+01      2.4260e+00
   1.6843e-01      7.4100e-03      2.6930e+01      2.2940e+00
   1.8138e-01      7.8431e-03      2.8030e+01      2.1780e+00
   1.9434e-01      8.2641e-03      2.9110e+01      2.0730e+00
   2.0729e-01      8.6731e-03      3.0150e+01      1.9800e+00
   2.3321e-01      9.4430e-03      3.2160e+01      1.8180e+00
   2.5912e-01      1.0189e-02      3.4060e+01      1.6840e+00
