#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   2.5023e-03      6.0117e-04      1.2600e+00      2.3290e+00
   2.7525e-03      6.5925e-04      1.3450e+00      2.2710e+00
   3.0028e-03      7.1675e-04      1.4230e+00      2.2160e+00
   3.2530e-03      7.7426e-04      1.4950e+00      2.1630e+00
   3.5032e-03      8.3176e-04      1.5620e+00      2.1130e+00
   3.7535e-03      8.8926e-04      1.6260e+00      2.0660e+00
   4.0037e-03      9.4735e-04      1.6870e+00      2.0200e+00
   4.2539e-03      1.0048e-03      1.7450e+00      1.9770e+00
   4.5042e-03      1.0624e-03      1.8010e+00      1.9360e+00
   5.0046e-03      1.1774e-03      1.9050e+00      1.8600e+00
   5.6302e-03      1.3208e-03      2.0250e+00      1.7740e+00
   6.2558e-03      1.4643e-03      2.1350e+00      1.6970e+00
   6.8814e-03      1.6072e-03      2.2370e+00      1.6270e+00
   7.5069e-03      1.7495e-03      2.3330e+00      1.5630e+00
   8.1325e-03      1.8912e-03      2.4240e+00      1.5060e+00
   8.7581e-03      2.0329e-03      2.5130e+00      1.4530e+00
   9.3837e-03      2.1735e-03      2.5990e+00      1.4040e+00
   1.0009e-02      2.3135e-03      2.6840e+00      1.3590e+00
   1.1260e-02      2.5900e-03      2.8510e+00      1.2780e+00
   1.2512e-02      2.8624e-03      3.0170e+00      1.2080e+00
   1.3763e-02      3.1296e-03      3.1830e+00      1.1460e+00
   1.5014e-02      3.3915e-03      3.3490e+00      1.0920e+00
   1.6265e-02      3.6482e-03      3.5160e+00      1.0430e+00
   1.7516e-02      3.8986e-03      3.6840e+00      9.9870e-01
   2.0019e-02      4.3830e-03      4.0210e+00      9.2220e-01
   2.2521e-02      4.8442e-03      4.3590e+00      8.5820e-01
   2.5023e-02      5.2833e-03      4.6960e+00      8.0360e-01
   2.7525e-02      5.7027e-03      5.0290e+00      7.5640e-01
   3.0028e-02      6.0988e-03      5.3580e+00      7.1520e-01
   3.2530e-02      6.5054e-03      5.6800e+00      6.7880e-01
   3.5032e-02      6.8539e-03      5.9960e+00      6.4640e-01
   3.7535e-02      7.2024e-03      6.3050e+00      6.1730e-01
   4.0037e-02      7.5509e-03      6.6060e+00      5.9110e-01
   4.2539e-02      7.8994e-03      6.8990e+00      5.6720e-01
   4.5042e-02      8.1898e-03      7.1830e+00      5.4550e-01
   5.0046e-02      8.8287e-03      7.7270e+00      5.0720e-01
   5.6302e-02      9.5257e-03      8.3590e+00      4.6710e-01
   6.2558e-02      1.0165e-02      8.9430e+00      4.3350e-01
   6.8814e-02      1.0804e-02      9.4800e+00      4.0490e-01
   7.5069e-02      1.1442e-02      9.9740e+00      3.8020e-01
   8.1325e-02      1.2023e-02      1.0430e+01      3.5870e-01
   8.7581e-02      1.2546e-02      1.0850e+01      3.3970e-01
   9.3837e-02      1.3127e-02      1.1240e+01      3.2290e-01
   1.0009e-01      1.3650e-02      1.1600e+01      3.0780e-01
   1.1260e-01      1.4637e-02      1.2250e+01      2.8180e-01
   1.2512e-01      1.5625e-02      1.2810e+01      2.6030e-01
   1.3763e-01      1.6554e-02      1.3300e+01      2.4210e-01
   1.5014e-01      1.7425e-02      1.3740e+01      2.2650e-01
   1.6265e-01      1.8296e-02      1.4130e+01      2.1300e-01
   1.7516e-01      1.9168e-02      1.4490e+01      2.0110e-01
   2.0019e-01      2.0794e-02      1.5110e+01      1.8130e-01
   2.2521e-01      2.2420e-02      1.5630e+01      1.6530e-01
   2.5023e-01      2.3989e-02      1.6080e+01      1.5210e-01
   2.7525e-01      2.5499e-02      1.6480e+01      1.4100e-01
   3.0028e-01      2.6951e-02      1.6830e+01      1.3160e-01
   3.2530e-01      2.8403e-02      1.7160e+01      1.2340e-01
   3.5032e-01      2.9855e-02      1.7450e+01      1.1630e-01
   3.7535e-01      3.1249e-02      1.7720e+01      1.1000e-01
   4.0037e-01      3.2643e-02      1.7970e+01      1.0440e-01
   4.2539e-01      3.4037e-02      1.8200e+01      9.9400e-02
   4.5042e-01      3.5373e-02      1.8410e+01      9.4880e-02
   5.0046e-01      3.8045e-02      1.8800e+01      8.7070e-02
   5.6302e-01      4.1356e-02      1.9230e+01      7.9060e-02
   6.2558e-01      4.4550e-02      1.9590e+01      7.2490e-02
   6.8814e-01      4.7687e-02      1.9910e+01      6.7000e-02
   7.5069e-01      5.0765e-02      2.0180e+01      6.2340e-02
   8.1325e-01      5.3844e-02      2.0420e+01      5.8320e-02
   8.7581e-01      5.6864e-02      2.0630e+01      5.4830e-02
   9.3837e-01      5.9884e-02      2.0810e+01      5.1760e-02
   1.0009e+00      6.2905e-02      2.0960e+01      4.9030e-02
   1.1260e+00      6.8771e-02      2.1200e+01      4.4410e-02
   1.2512e+00      7.4638e-02      2.1370e+01      4.0640e-02
   1.3763e+00      8.0504e-02      2.1470e+01      3.7500e-02
   1.5014e+00      8.6312e-02      2.1530e+01      3.4830e-02
   1.6265e+00      9.2063e-02      2.1540e+01      3.2540e-02
   1.7516e+00      9.7871e-02      2.1510e+01      3.0550e-02
   2.0019e+00      1.0955e-01      2.1380e+01      2.7260e-02
   2.2521e+00      1.2128e-01      2.1100e+01      2.4650e-02
   2.5023e+00      1.3330e-01      2.0600e+01      2.2510e-02
   2.7525e+00      1.4556e-01      2.0200e+01      2.0740e-02
   3.0028e+00      1.5805e-01      1.9780e+01      1.9240e-02
   3.2530e+00      1.7082e-01      1.9350e+01      1.7960e-02
   3.5032e+00      1.8389e-01      1.8920e+01      1.6840e-02
