#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   2.6908e-01      1.8313e-02      2.3240e+01      5.3670e-01
   2.9599e-01      1.9412e-02      2.4270e+01      4.9860e-01
   3.2289e-01      2.0461e-02      2.5210e+01      4.6610e-01
   3.4980e-01      2.1486e-02      2.6080e+01      4.3780e-01
   3.7671e-01      2.2485e-02      2.6900e+01      4.1310e-01
   4.0362e-01      2.3459e-02      2.7660e+01      3.9130e-01
   4.3052e-01      2.4409e-02      2.8370e+01      3.7180e-01
   4.8434e-01      2.6232e-02      2.9690e+01      3.3860e-01
   5.3816e-01      2.7981e-02      3.0890e+01      3.1130e-01
   5.9197e-01      2.9680e-02      3.1980e+01      2.8840e-01
   6.4579e-01      3.1304e-02      3.3000e+01      2.6890e-01
   6.9960e-01      3.2903e-02      3.3940e+01      2.5200e-01
   7.5342e-01      3.4452e-02      3.4820e+01      2.3730e-01
   8.6105e-01      3.7450e-02      3.6420e+01      2.1280e-01
   9.6868e-01      4.0323e-02      3.7840e+01      1.9320e-01
   1.0763e+00      4.3121e-02      3.9110e+01      1.7720e-01
   1.1839e+00      4.5819e-02      4.0250e+01      1.6380e-01
   1.2916e+00      4.8443e-02      4.1270e+01      1.5240e-01
   1.3992e+00      5.1016e-02      4.2190e+01      1.4250e-01
   1.5068e+00      5.3514e-02      4.3020e+01      1.3400e-01
   1.6145e+00      5.5988e-02      4.3760e+01      1.2650e-01
   1.7221e+00      5.8436e-02      4.4430e+01      1.1980e-01
   1.8297e+00      6.0834e-02      4.5030e+01      1.1390e-01
   1.9374e+00      6.3183e-02      4.5570e+01      1.0850e-01
   2.1526e+00      6.7855e-02      4.6470e+01      9.9330e-02
   2.4217e+00      7.3601e-02      4.6780e+01      8.9910e-02
   2.6908e+00      7.9322e-02      4.7150e+01      8.2220e-02
   2.9599e+00      8.5018e-02      4.7340e+01      7.5820e-02
   3.2289e+00      9.0689e-02      4.7390e+01      7.0400e-02
   3.4980e+00      9.6361e-02      4.7320e+01      6.5740e-02
   3.7671e+00      1.0203e-01      4.7170e+01      6.1700e-02
   4.0362e+00      1.0775e-01      4.6940e+01      5.8160e-02
   4.3052e+00      1.1350e-01      4.6660e+01      5.5020e-02
   4.8434e+00      1.2509e-01      4.5960e+01      4.9710e-02
   5.3816e+00      1.3691e-01      4.5150e+01      4.5390e-02
   5.9197e+00      1.4893e-01      4.4280e+01      4.1800e-02
   6.4579e+00      1.6119e-01      4.3370e+01      3.8760e-02
   6.9960e+00      1.7373e-01      4.2450e+01      3.6160e-02
   7.5342e+00      1.8653e-01      4.1540e+01      3.3910e-02
   8.6105e+00      2.1298e-01      3.9770e+01      3.0180e-02
   9.6868e+00      2.4064e-01      3.8090e+01      2.7230e-02
   1.0763e+01      2.6947e-01      3.6530e+01      2.4830e-02
   1.1839e+01      2.9952e-01      3.5070e+01      2.2840e-02
   1.2916e+01      3.3083e-01      3.3710e+01      2.1160e-02
   1.3992e+01      3.6336e-01      3.2460e+01      1.9720e-02
   1.5068e+01      3.9711e-01      3.1290e+01      1.8480e-02
   1.6145e+01      4.3209e-01      3.0210e+01      1.7390e-02
   1.7221e+01      4.6831e-01      2.9200e+01      1.6420e-02
   1.8297e+01      5.0579e-01      2.8260e+01      1.5570e-02
   1.9374e+01      5.4446e-01      2.7380e+01      1.4800e-02
   2.1526e+01      6.2548e-01      2.5780e+01      1.3480e-02
   2.4217e+01      7.3356e-01      2.4040e+01      1.2140e-02
   2.6908e+01      8.4913e-01      2.2550e+01      1.1060e-02
   2.9599e+01      9.7198e-01      2.1270e+01      1.0160e-02
   3.2289e+01      1.1020e+00      2.0130e+01      9.4020e-03
   3.4980e+01      1.2391e+00      1.9130e+01      8.7550e-03
   3.7671e+01      1.3832e+00      1.8230e+01      8.1940e-03
   4.0362e+01      1.5341e+00      1.7430e+01      7.7040e-03
   4.3052e+01      1.6918e+00      1.6700e+01      7.2720e-03
   4.8434e+01      2.0270e+00      1.5440e+01      6.5450e-03
   5.3816e+01      2.3883e+00      1.4380e+01      5.9550e-03
   5.9197e+01      2.7731e+00      1.3480e+01      5.4660e-03
   6.4579e+01      3.1979e+00      1.2700e+01      5.0550e-03
   6.9960e+01      3.6226e+00      1.2030e+01      4.7040e-03
   7.5342e+01      4.0723e+00      1.1430e+01      4.4010e-03
   8.6105e+01      5.0716e+00      1.0440e+01      3.9020e-03
   9.6868e+01      6.1459e+00      9.6380e+00      3.5080e-03
   1.0763e+02      7.2951e+00      8.9790e+00      3.1900e-03
