#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.1291e-03      2.9693e-04      6.5260e+00      1.2410e+01
   5.6420e-03      3.2276e-04      6.7120e+00      1.2200e+01
   6.1550e-03      3.4860e-04      6.8810e+00      1.1990e+01
   6.6679e-03      3.7455e-04      7.0370e+00      1.1790e+01
   7.1808e-03      4.0063e-04      7.1830e+00      1.1590e+01
   7.6937e-03      4.2682e-04      7.3210e+00      1.1390e+01
   8.2066e-03      4.5301e-04      7.4540e+00      1.1210e+01
   8.7195e-03      4.7944e-04      7.5830e+00      1.1020e+01
   9.2324e-03      5.0599e-04      7.7090e+00      1.0840e+01
   1.0258e-02      5.5921e-04      7.9570e+00      1.0510e+01
   1.1541e-02      6.2612e-04      8.2610e+00      1.0120e+01
   1.2823e-02      6.9351e-04      8.5630e+00      9.7560e+00
   1.4105e-02      7.6113e-04      8.8650e+00      9.4240e+00
   1.5387e-02      8.2888e-04      9.1650e+00      9.1170e+00
   1.6670e-02      8.9662e-04      9.4640e+00      8.8320e+00
   1.7952e-02      9.6448e-04      9.7600e+00      8.5670e+00
   1.9234e-02      1.0322e-03      1.0050e+01      8.3200e+00
   2.0517e-02      1.0997e-03      1.0340e+01      8.0900e+00
   2.3081e-02      1.2382e-03      1.0910e+01      7.6710e+00
   2.5646e-02      1.3692e-03      1.1460e+01      7.3010e+00
   2.8210e-02      1.5001e-03      1.1980e+01      6.9700e+00
   3.0775e-02      1.6311e-03      1.2480e+01      6.6720e+00
   3.3339e-02      1.7620e-03      1.2960e+01      6.4040e+00
   3.5904e-02      1.8930e-03      1.3420e+01      6.1590e+00
   4.1033e-02      2.1430e-03      1.4270e+01      5.7300e+00
   4.6162e-02      2.3931e-03      1.5040e+01      5.3660e+00
   5.1291e-02      2.6431e-03      1.5750e+01      5.0510e+00
   5.6420e-02      2.8812e-03      1.6410e+01      4.7770e+00
   6.1550e-02      3.1193e-03      1.7010e+01      4.5350e+00
   6.6679e-02      3.3455e-03      1.7590e+01      4.3200e+00
   7.1808e-02      3.5717e-03      1.8130e+01      4.1270e+00
   7.6937e-02      3.7979e-03      1.8650e+01      3.9530e+00
   8.2066e-02      4.0241e-03      1.9140e+01      3.7950e+00
   8.7195e-02      4.2384e-03      1.9630e+01      3.6510e+00
   9.2324e-02      4.4527e-03      2.0100e+01      3.5190e+00
   1.0258e-01      4.8813e-03      2.1010e+01      3.2850e+00
   1.1541e-01      5.3933e-03      2.2120e+01      3.0380e+00
   1.2823e-01      5.8933e-03      2.3210e+01      2.8300e+00
   1.4105e-01      6.3696e-03      2.4280e+01      2.6520e+00
   1.5387e-01      6.8339e-03      2.5340e+01      2.4980e+00
   1.6670e-01      7.2863e-03      2.6390e+01      2.3620e+00
   1.7952e-01      7.7149e-03      2.7430e+01      2.2420e+00
   1.9234e-01      8.1435e-03      2.8460e+01      2.1350e+00
   2.0517e-01      8.5483e-03      2.9470e+01      2.0390e+00
   2.3081e-01      9.3341e-03      3.1460e+01      1.8730e+00
   2.5646e-01      1.0084e-02      3.3390e+01      1.7350e+00
   2.8210e-01      1.0798e-02      3.5250e+01      1.6180e+00
   3.0775e-01      1.1465e-02      3.7050e+01      1.5170e+00
   3.3339e-01      1.2120e-02      3.8790e+01      1.4290e+00
   3.5904e-01      1.2739e-02      4.0460e+01      1.3510e+00
   4.1033e-01      1.3918e-02      4.3620e+01      1.2220e+00
   4.6162e-01      1.5025e-02      4.6550e+01      1.1170e+00
   5.1291e-01      1.6073e-02      4.9280e+01      1.0300e+00
   5.6420e-01      1.7061e-02      5.1830e+01      9.5650e-01
   6.1550e-01      1.8013e-02      5.4220e+01      8.9390e-01
   6.6679e-01      1.8918e-02      5.6460e+01      8.3960e-01
   7.1808e-01      1.9799e-02      5.8560e+01      7.9210e-01
   7.6937e-01      2.0645e-02      6.0540e+01      7.5010e-01
   8.2066e-01      2.1478e-02      6.2410e+01      7.1280e-01
   8.7195e-01      2.2276e-02      6.4170e+01      6.7920e-01
   9.2324e-01      2.3049e-02      6.5840e+01      6.4900e-01
   1.0258e+00      2.4562e-02      6.8920e+01      5.9650e-01
   1.1541e+00      2.6359e-02      7.2330e+01      5.4260e-01
   1.2823e+00      2.8086e-02      7.5340e+01      4.9820e-01
