#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.9631e-03      3.9826e-04      1.3900e+00      3.0970e+00
   2.1594e-03      4.3517e-04      1.4970e+00      3.0380e+00
   2.3557e-03      4.7208e-04      1.6000e+00      2.9800e+00
   2.5520e-03      5.0853e-04      1.6890e+00      2.9230e+00
   2.7483e-03      5.4499e-04      1.7660e+00      2.8690e+00
   2.9446e-03      5.8144e-04      1.8340e+00      2.8160e+00
   3.1410e-03      6.1789e-04      1.8940e+00      2.7650e+00
   3.3373e-03      6.5480e-04      1.9470e+00      2.7160e+00
   3.5336e-03      6.9126e-04      1.9960e+00      2.6690e+00
   3.9262e-03      7.6508e-04      2.0810e+00      2.5800e+00
   4.4170e-03      8.5803e-04      2.1740e+00      2.4770e+00
   4.9077e-03      9.5145e-04      2.2540e+00      2.3830e+00
   5.3985e-03      1.0458e-03      2.3260e+00      2.2970e+00
   5.8893e-03      1.1410e-03      2.3890e+00      2.2180e+00
   6.3801e-03      1.2367e-03      2.4480e+00      2.1460e+00
   6.8708e-03      1.3328e-03      2.5020e+00      2.0780e+00
   7.3616e-03      1.4299e-03      2.5530e+00      2.0150e+00
   7.8524e-03      1.5270e-03      2.6020e+00      1.9570e+00
   8.8339e-03      1.7234e-03      2.6970e+00      1.8520e+00
   9.8155e-03      1.9207e-03      2.7910e+00      1.7590e+00
   1.0797e-02      2.1180e-03      2.8850e+00      1.6760e+00
   1.1779e-02      2.3157e-03      2.9820e+00      1.6020e+00
   1.2760e-02      2.5130e-03      3.0820e+00      1.5350e+00
   1.3742e-02      2.7090e-03      3.1850e+00      1.4750e+00
   1.5705e-02      3.0963e-03      3.4020e+00      1.3690e+00
   1.7668e-02      3.4750e-03      3.6310e+00      1.2800e+00
   1.9631e-02      3.8441e-03      3.8710e+00      1.2030e+00
   2.1594e-02      4.2022e-03      4.1190e+00      1.1360e+00
   2.3557e-02      4.5485e-03      4.3750e+00      1.0770e+00
   2.5520e-02      4.8757e-03      4.6360e+00      1.0250e+00
   2.7483e-02      5.1947e-03      4.9010e+00      9.7850e-01
   2.9446e-02      5.5136e-03      5.1680e+00      9.3640e-01
   3.1410e-02      5.8326e-03      5.4370e+00      8.9830e-01
   3.3373e-02      6.1060e-03      5.7070e+00      8.6360e-01
   3.5336e-02      6.3794e-03      5.9760e+00      8.3190e-01
   3.9262e-02      6.9262e-03      6.5100e+00      7.7570e-01
   4.4170e-02      7.5642e-03      7.1630e+00      7.1650e-01
   4.9077e-02      8.1566e-03      7.7960e+00      6.6670e-01
   5.3985e-02      8.7034e-03      8.4050e+00      6.2420e-01
   5.8893e-02      9.2046e-03      8.9860e+00      5.8730e-01
   6.3801e-02      9.6603e-03      9.5390e+00      5.5500e-01
   6.8708e-02      1.0162e-02      1.0060e+01      5.2650e-01
   7.3616e-02      1.0572e-02      1.0560e+01      5.0110e-01
   7.8524e-02      1.1027e-02      1.1030e+01      4.7830e-01
   8.8339e-02      1.1848e-02      1.1890e+01      4.3900e-01
   9.8155e-02      1.2577e-02      1.2660e+01      4.0620e-01
   1.0797e-01      1.3306e-02      1.3350e+01      3.7850e-01
   1.1779e-01      1.3989e-02      1.3960e+01      3.5470e-01
   1.2760e-01      1.4673e-02      1.4520e+01      3.3390e-01
   1.3742e-01      1.5311e-02      1.5010e+01      3.1570e-01
   1.5705e-01      1.6541e-02      1.5870e+01      2.8520e-01
   1.7668e-01      1.7726e-02      1.6580e+01      2.6050e-01
   1.9631e-01      1.8865e-02      1.7180e+01      2.4010e-01
   2.1594e-01      1.9958e-02      1.7700e+01      2.2290e-01
   2.3557e-01      2.1052e-02      1.8160e+01      2.0820e-01
   2.5520e-01      2.2100e-02      1.8560e+01      1.9550e-01
   2.7483e-01      2.3148e-02      1.8920e+01      1.8430e-01
   2.9446e-01      2.4151e-02      1.9250e+01      1.7450e-01
   3.1410e-01      2.5153e-02      1.9550e+01      1.6580e-01
   3.3373e-01      2.6110e-02      1.9830e+01      1.5790e-01
   3.5336e-01      2.7113e-02      2.0090e+01      1.5080e-01
   3.9262e-01      2.9026e-02      2.0560e+01      1.3860e-01
   4.4170e-01      3.1350e-02      2.1080e+01      1.2600e-01
   4.9077e-01      3.3629e-02      2.1540e+01      1.1560e-01
   5.3985e-01      3.5861e-02      2.1950e+01      1.0700e-01
   5.8893e-01      3.8094e-02      2.2330e+01      9.9620e-02
   6.3801e-01      4.0236e-02      2.2670e+01      9.3280e-02
   6.8708e-01      4.2378e-02      2.2980e+01      8.7750e-02
   7.3616e-01      4.4474e-02      2.3260e+01      8.2880e-02
   7.8524e-01      4.6570e-02      2.3520e+01      7.8570e-02
   8.8339e-01      5.0716e-02      2.3970e+01      7.1240e-02
   9.8155e-01      5.4726e-02      2.4350e+01      6.5240e-02
   1.0797e+00      5.8736e-02      2.4670e+01      6.0230e-02
   1.1779e+00      6.2655e-02      2.4920e+01      5.5990e-02
   1.2760e+00      6.6574e-02      2.5130e+01      5.2340e-02
   1.3742e+00      7.0493e-02      2.5290e+01      4.9170e-02
   1.5705e+00      7.8194e-02      2.5500e+01      4.3910e-02
   1.7668e+00      8.5849e-02      2.5590e+01      3.9730e-02
   1.9631e+00      9.3504e-02      2.5590e+01      3.6320e-02
   2.1594e+00      1.0116e-01      2.5500e+01      3.3480e-02
   2.3557e+00      1.0891e-01      2.5150e+01      3.1080e-02
   2.5520e+00      1.1674e-01      2.4810e+01      2.9010e-02
   2.7483e+00      1.2472e-01      2.4500e+01      2.7220e-02
   2.9446e+00      1.3278e-01      2.4170e+01      2.5650e-02
   3.1410e+00      1.4094e-01      2.3830e+01      2.4270e-02
   3.3373e+00      1.4923e-01      2.3480e+01      2.3030e-02
   3.5336e+00      1.5766e-01      2.3130e+01      2.1920e-02
   3.9262e+00      1.7489e-01      2.2420e+01      2.0010e-02
   4.4170e+00      1.9717e-01      2.1540e+01      1.8060e-02
   4.9077e+00      2.2041e-01      2.0700e+01      1.6480e-02
   5.3985e+00      2.4456e-01      1.9910e+01      1.5170e-02
   5.8893e+00      2.6967e-01      1.9160e+01      1.4060e-02
   6.3801e+00      2.9578e-01      1.8460e+01      1.3110e-02
   6.8708e+00      3.2280e-01      1.7810e+01      1.2280e-02
   7.3616e+00      3.5087e-01      1.7200e+01      1.1560e-02
   7.8524e+00      3.7985e-01      1.6630e+01      1.0920e-02
   8.8339e+00      4.4077e-01      1.5610e+01      9.8490e-03
   9.8155e+00      5.0548e-01      1.4720e+01      8.9760e-03
   1.0797e+01      5.7401e-01      1.3940e+01      8.2520e-03
   1.1779e+01      6.4624e-01      1.3250e+01      7.6410e-03
   1.2760e+01      7.2206e-01      1.2640e+01      7.1180e-03
   1.3742e+01      8.0148e-01      1.2090e+01      6.6660e-03
   1.5705e+01      9.7054e-01      1.1150e+01      5.9210e-03
   1.7668e+01      1.1530e+00      1.0380e+01      5.3330e-03
   1.9631e+01      1.3485e+00      9.7170e+00      4.8550e-03
   2.1594e+01      1.5567e+00      9.1460e+00      4.4600e-03
   2.3557e+01      1.7774e+00      8.6430e+00      4.1260e-03
   2.5520e+01      2.0107e+00      8.1920e+00      3.8420e-03
   2.7483e+01      2.2565e+00      7.7830e+00      3.5950e-03
   2.9446e+01      2.5150e+00      7.4060e+00      3.3800e-03
   3.1410e+01      2.7863e+00      7.0720e+00      3.1900e-03
   3.3373e+01      3.0698e+00      6.7740e+00      3.0210e-03
   3.5336e+01      3.3655e+00      6.5040e+00      2.8700e-03
   3.9262e+01      3.9923e+00      6.0320e+00      2.6110e-03
   4.4170e+01      4.8301e+00      5.5420e+00      2.3480e-03
   4.9077e+01      5.7415e+00      5.1360e+00      2.1360e-03
   5.3985e+01      6.7440e+00      4.7950e+00      1.9600e-03
   5.8893e+01      7.7920e+00      4.5040e+00      1.8120e-03
   6.3801e+01      8.9312e+00      4.2440e+00      1.6860e-03
   6.8708e+01      1.0116e+01      4.0150e+00      1.5760e-03
   7.3616e+01      1.1392e+01      3.8140e+00      1.4810e-03
   7.8524e+01      1.2668e+01      3.6350e+00      1.3970e-03
   8.8339e+01      1.5493e+01      3.3320e+00      1.2560e-03
   9.8155e+01      1.8591e+01      3.0850e+00      1.1410e-03
   1.0797e+02      2.1872e+01      2.8800e+00      1.0460e-03
   1.1779e+02      2.5381e+01      2.7060e+00      9.6690e-04
   1.2760e+02      2.9118e+01      2.5580e+00      8.9910e-04
   1.3742e+02      3.3036e+01      2.4290e+00      8.4040e-04
   1.5705e+02      4.1512e+01      2.2170e+00      7.4420e-04
   1.7668e+02      5.0716e+01      2.0500e+00      6.6840e-04
   1.9631e+02      6.0605e+01      1.9150e+00      6.0710e-04
