#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.4253e-03      2.2861e-03      2.7120e-01      1.2690e-01
   1.5678e-03      2.5111e-03      2.8440e-01      1.2260e-01
   1.7104e-03      2.7328e-03      2.9710e-01      1.1870e-01
   1.8529e-03      2.9544e-03      3.0920e-01      1.1500e-01
   1.9954e-03      3.1761e-03      3.2090e-01      1.1170e-01
   2.1380e-03      3.3978e-03      3.3280e-01      1.0850e-01
   2.2805e-03      3.6161e-03      3.4430e-01      1.0550e-01
   2.4230e-03      3.8345e-03      3.5530e-01      1.0270e-01
   2.5656e-03      4.0528e-03      3.6590e-01      1.0010e-01
   2.8506e-03      4.4829e-03      3.8580e-01      9.5350e-02
   3.2070e-03      5.0123e-03      4.0830e-01      9.0090e-02
   3.5633e-03      5.5350e-03      4.2820e-01      8.5460e-02
   3.9196e-03      6.0544e-03      4.4580e-01      8.1360e-02
   4.2759e-03      6.5706e-03      4.6190e-01      7.7700e-02
   4.6323e-03      7.0801e-03      4.7730e-01      7.4400e-02
   4.9886e-03      7.5829e-03      4.9280e-01      7.1420e-02
   5.3449e-03      8.0825e-03      5.0880e-01      6.8700e-02
   5.7013e-03      8.5755e-03      5.2540e-01      6.6210e-02
   6.4139e-03      9.5349e-03      5.5970e-01      6.1820e-02
   7.1266e-03      1.0465e-02      5.9400e-01      5.8050e-02
   7.8392e-03      1.1364e-02      6.2730e-01      5.4780e-02
   8.5519e-03      1.2238e-02      6.5920e-01      5.1910e-02
   9.2645e-03      1.3085e-02      6.8980e-01      4.9360e-02
   9.9772e-03      1.3909e-02      7.1900e-01      4.7090e-02
   1.1403e-02      1.5493e-02      7.7390e-01      4.3190e-02
   1.2828e-02      1.7005e-02      8.2480e-01      3.9960e-02
   1.4253e-02      1.8454e-02      8.7230e-01      3.7230e-02
   1.5678e-02      1.9847e-02      9.1710e-01      3.4900e-02
   1.7104e-02      2.1191e-02      9.5930e-01      3.2870e-02
   1.8529e-02      2.2491e-02      9.9940e-01      3.1100e-02
   1.9954e-02      2.3755e-02      1.0380e+00      2.9520e-02
   2.1380e-02      2.4982e-02      1.0740e+00      2.8120e-02
   2.2805e-02      2.6173e-02      1.1090e+00      2.6860e-02
   2.4230e-02      2.7338e-02      1.1420e+00      2.5720e-02
   2.5656e-02      2.8476e-02      1.1740e+00      2.4680e-02
   2.8506e-02      3.0679e-02      1.2350e+00      2.2870e-02
