#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   3.5744e-03      1.1700e-03      1.2660e+00      1.3160e+00
   3.9318e-03      1.2920e-03      1.3240e+00      1.2630e+00
   4.2892e-03      1.4145e-03      1.3740e+00      1.2140e+00
   4.6467e-03      1.5375e-03      1.4140e+00      1.1690e+00
   5.0041e-03      1.6612e-03      1.4480e+00      1.1290e+00
   5.3615e-03      1.7858e-03      1.4750e+00      1.0910e+00
   5.7190e-03      1.9113e-03      1.4980e+00      1.0560e+00
   6.0764e-03      2.0378e-03      1.5180e+00      1.0240e+00
   6.4339e-03      2.1654e-03      1.5350e+00      9.9400e-01
   7.1487e-03      2.4234e-03      1.5630e+00      9.3980e-01
   8.0423e-03      2.7510e-03      1.5950e+00      8.8100e-01
   8.9359e-03      3.0832e-03      1.6270e+00      8.3020e-01
   9.8295e-03      3.4188e-03      1.6610e+00      7.8580e-01
   1.0723e-02      3.7564e-03      1.6980e+00      7.4660e-01
   1.1617e-02      4.0947e-03      1.7390e+00      7.1170e-01
   1.2510e-02      4.4325e-03      1.7850e+00      6.8040e-01
   1.3404e-02      4.7807e-03      1.8350e+00      6.5210e-01
   1.4297e-02      5.0935e-03      1.8890e+00      6.2630e-01
   1.6085e-02      5.7637e-03      2.0070e+00      5.8130e-01
   1.7872e-02      6.3892e-03      2.1390e+00      5.4310e-01
   1.9659e-02      7.0147e-03      2.2820e+00      5.1020e-01
   2.1446e-02      7.5955e-03      2.4330e+00      4.8160e-01
   2.3233e-02      8.1764e-03      2.5910e+00      4.5640e-01
   2.5021e-02      8.7125e-03      2.7540e+00      4.3400e-01
   2.8595e-02      9.7401e-03      3.0910e+00      3.9590e-01
   3.2169e-02      1.0678e-02      3.4340e+00      3.6470e-01
   3.5744e-02      1.1572e-02      3.7780e+00      3.3850e-01
   3.9318e-02      1.2376e-02      4.1190e+00      3.1630e-01
   4.2892e-02      1.3136e-02      4.4550e+00      2.9700e-01
   4.6467e-02      1.3851e-02      4.7820e+00      2.8030e-01
   5.0041e-02      1.4521e-02      5.1020e+00      2.6550e-01
   5.3615e-02      1.5146e-02      5.4120e+00      2.5230e-01
   5.7190e-02      1.5727e-02      5.7140e+00      2.4050e-01
   6.0764e-02      1.6308e-02      6.0060e+00      2.2990e-01
   6.4339e-02      1.6844e-02      6.2890e+00      2.2030e-01
   7.1487e-02      1.7917e-02      6.8290e+00      2.0350e-01
   8.0423e-02      1.9078e-02      7.4580e+00      1.8610e-01
   8.9359e-02      2.0195e-02      8.0410e+00      1.7170e-01
   9.8295e-02      2.1267e-02      8.5830e+00      1.5950e-01
   1.0723e-01      2.2250e-02      9.0890e+00      1.4910e-01
   1.1617e-01      2.3144e-02      9.5610e+00      1.4010e-01
   1.2510e-01      2.4038e-02      1.0000e+01      1.3220e-01
   1.3404e-01      2.4931e-02      1.0420e+01      1.2520e-01
   1.4297e-01      2.5735e-02      1.0810e+01      1.1900e-01
   1.6085e-01      2.7299e-02      1.1520e+01      1.0840e-01
   1.7872e-01      2.8818e-02      1.2160e+01      9.9680e-02
   1.9659e-01      3.0203e-02      1.2730e+01      9.2350e-02
   2.1446e-01      3.1588e-02      1.3230e+01      8.6100e-02
   2.3233e-01      3.2884e-02      1.3680e+01      8.0710e-02
   2.5021e-01      3.4180e-02      1.4090e+01      7.6000e-02
   2.8595e-01      3.6637e-02      1.4770e+01      6.8170e-02
   3.2169e-01      3.9005e-02      1.5320e+01      6.1900e-02
   3.5744e-01      4.1284e-02      1.5760e+01      5.6770e-02
   3.9318e-01      4.3518e-02      1.6110e+01      5.2470e-02
   4.2892e-01      4.5707e-02      1.6390e+01      4.8820e-02
   4.6467e-01      4.7852e-02      1.6610e+01      4.5680e-02
   5.0041e-01      4.9996e-02      1.6780e+01      4.2950e-02
   5.3615e-01      5.2096e-02      1.6910e+01      4.0540e-02
   5.7190e-01      5.4196e-02      1.7010e+01      3.8410e-02
   6.0764e-01      5.6296e-02      1.7090e+01      3.6510e-02
   6.4339e-01      5.8352e-02      1.7130e+01      3.4800e-02
   7.1487e-01      6.2507e-02      1.7170e+01      3.1840e-02
   8.0423e-01      6.7734e-02      1.7140e+01      2.8820e-02
   8.9359e-01      7.2917e-02      1.7040e+01      2.6360e-02
   9.8295e-01      7.8189e-02      1.6900e+01      2.4310e-02
   1.0723e+00      8.3506e-02      1.6730e+01      2.2570e-02
   1.1617e+00      8.8868e-02      1.6540e+01      2.1080e-02
   1.2510e+00      9.4274e-02      1.6320e+01      1.9790e-02
   1.3404e+00      9.9769e-02      1.6100e+01      1.8650e-02
   1.4297e+00      1.0535e-01      1.5880e+01      1.7650e-02
   1.6085e+00      1.1679e-01      1.5410e+01      1.5940e-02
   1.7872e+00      1.2854e-01      1.4950e+01      1.4560e-02
   1.9659e+00      1.4065e-01      1.4490e+01      1.3410e-02
   2.1446e+00      1.5316e-01      1.4130e+01      1.2430e-02
   2.3233e+00      1.6598e-01      1.3700e+01      1.1600e-02
   2.5021e+00      1.7921e-01      1.3280e+01      1.0880e-02
   2.8595e+00      2.0687e-01      1.2560e+01      9.6830e-03
   3.2169e+00      2.3609e-01      1.1920e+01      8.7370e-03
   3.5744e+00      2.6683e-01      1.1330e+01      7.9680e-03
   3.9318e+00      2.9908e-01      1.0800e+01      7.3290e-03
   4.2892e+00      3.3291e-01      1.0330e+01      6.7900e-03
   4.6467e+00      3.6825e-01      9.8990e+00      6.3290e-03
   5.0041e+00      4.0506e-01      9.5090e+00      5.9290e-03
   5.3615e+00      4.4336e-01      9.1550e+00      5.5790e-03
   5.7190e+00      4.8312e-01      8.8320e+00      5.2710e-03
   6.0764e+00      5.2423e-01      8.5370e+00      4.9960e-03
   6.4339e+00      5.6676e-01      8.2650e+00      4.7500e-03
   7.1487e+00      6.5590e-01      7.7810e+00      4.3270e-03
   8.0423e+00      7.7470e-01      7.2670e+00      3.8980e-03
   8.9359e+00      9.0154e-01      6.8290e+00      3.5500e-03
   9.8295e+00      1.0362e+00      6.4490e+00      3.2610e-03
   1.0723e+01      1.1785e+00      6.1120e+00      3.0180e-03
   1.1617e+01      1.3284e+00      5.8100e+00      2.8100e-03
   1.2510e+01      1.4859e+00      5.5360e+00      2.6300e-03
   1.3404e+01      1.6510e+00      5.2860e+00      2.4730e-03
   1.4297e+01      1.8239e+00      5.0550e+00      2.3350e-03
   1.6085e+01      2.1927e+00      4.6440e+00      2.1010e-03
   1.7872e+01      2.5931e+00      4.2900e+00      1.9120e-03
   1.9659e+01      3.0254e+00      3.9840e+00      1.7550e-03
   2.1446e+01      3.4896e+00      3.7210e+00      1.6230e-03
   2.3233e+01      3.9847e+00      3.5000e+00      1.5100e-03
   2.5021e+01      4.5126e+00      3.3160e+00      1.4130e-03
   2.8595e+01      5.6296e+00      3.0590e+00      1.2530e-03
   3.2169e+01      6.8360e+00      2.8430e+00      1.1260e-03
   3.5744e+01      8.1317e+00      2.6230e+00      1.0240e-03
   3.9318e+01      9.5614e+00      2.4330e+00      9.3960e-04
   4.2892e+01      1.1081e+01      2.2710e+00      8.6840e-04
   4.6467e+01      1.2734e+01      2.1320e+00      8.0770e-04
   5.0041e+01      1.4431e+01      2.0110e+00      7.5520e-04
   5.3615e+01      1.6263e+01      1.9050e+00      7.0940e-04
   5.7190e+01      1.8185e+01      1.8110e+00      6.6900e-04
   6.0764e+01      2.0195e+01      1.7280e+00      6.3320e-04
   6.4339e+01      2.2340e+01      1.6530e+00      6.0110e-04
   7.1487e+01      2.6852e+01      1.5230e+00      5.4620e-04
   8.0423e+01      3.2974e+01      1.3920e+00      4.9070e-04
   8.9359e+01      3.9631e+01      1.2850e+00      4.4570e-04
   9.8295e+01      4.6869e+01      1.1970e+00      4.0860e-04
   1.0723e+02      5.4554e+01      1.1220e+00      3.7740e-04
   1.1617e+02      6.2775e+01      1.0580e+00      3.5080e-04
   1.2510e+02      7.1443e+01      1.0030e+00      3.2780e-04
   1.3404e+02      8.0557e+01      9.5500e-01      3.0780e-04
   1.4297e+02      9.0163e+01      9.1260e-01      2.9010e-04
   1.6085e+02      1.1054e+02      8.4130e-01      2.6050e-04
   1.7872e+02      1.3256e+02      7.8370e-01      2.3650e-04
   1.9659e+02      1.5607e+02      7.3620e-01      2.1670e-04
   2.1446e+02      1.8104e+02      6.9640e-01      2.0010e-04
   2.3233e+02      2.0736e+02      6.6260e-01      1.8590e-04
   2.5021e+02      2.3493e+02      6.3350e-01      1.7370e-04
   2.8595e+02      2.9363e+02      5.8600e-01      1.5360e-04
   3.2169e+02      3.5663e+02      5.4910e-01      1.3780e-04
   3.5744e+02      4.2356e+02      5.1960e-01      1.2510e-04
