#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   4.7851e-03      2.6402e-04      6.8530e+00      1.3490e+01
   5.2637e-03      2.8646e-04      7.0180e+00      1.3290e+01
   5.7422e-03      3.0889e-04      7.1780e+00      1.3090e+01
   6.2207e-03      3.3155e-04      7.3340e+00      1.2900e+01
   6.6992e-03      3.5421e-04      7.4890e+00      1.2700e+01
   7.1777e-03      3.7687e-04      7.6430e+00      1.2510e+01
   7.6562e-03      3.9964e-04      7.7950e+00      1.2330e+01
   8.1347e-03      4.2252e-04      7.9470e+00      1.2140e+01
   8.6133e-03      4.4540e-04      8.0990e+00      1.1970e+01
   9.5703e-03      4.9128e-04      8.4000e+00      1.1630e+01
   1.0767e-02      5.4881e-04      8.7740e+00      1.1230e+01
   1.1963e-02      6.0646e-04      9.1410e+00      1.0860e+01
   1.3159e-02      6.6422e-04      9.5020e+00      1.0510e+01
   1.4355e-02      7.2197e-04      9.8560e+00      1.0190e+01
   1.5552e-02      7.7962e-04      1.0200e+01      9.8940e+00
   1.6748e-02      8.3727e-04      1.0540e+01      9.6150e+00
   1.7944e-02      8.9480e-04      1.0860e+01      9.3540e+00
   1.9141e-02      9.5212e-04      1.1180e+01      9.1080e+00
   2.1533e-02      1.0663e-03      1.1790e+01      8.6600e+00
   2.3926e-02      1.1774e-03      1.2360e+01      8.2610e+00
   2.6318e-02      1.2884e-03      1.2890e+01      7.9030e+00
   2.8711e-02      1.3995e-03      1.3390e+01      7.5800e+00
   3.1103e-02      1.5106e-03      1.3860e+01      7.2870e+00
   3.3496e-02      1.6217e-03      1.4300e+01      7.0190e+00
   3.8281e-02      1.8438e-03      1.5110e+01      6.5470e+00
   4.3066e-02      2.0548e-03      1.5830e+01      6.1430e+00
   4.7851e-02      2.2659e-03      1.6490e+01      5.7940e+00
   5.2637e-02      2.4769e-03      1.7090e+01      5.4880e+00
   5.7422e-02      2.6880e-03      1.7650e+01      5.2180e+00
   6.2207e-02      2.8879e-03      1.8180e+01      4.9770e+00
   6.6992e-02      3.0989e-03      1.8690e+01      4.7600e+00
   7.1777e-02      3.2989e-03      1.9170e+01      4.5640e+00
   7.6562e-02      3.4877e-03      1.9640e+01      4.3860e+00
   8.1347e-02      3.6876e-03      2.0100e+01      4.2230e+00
   8.6133e-02      3.8764e-03      2.0550e+01      4.0740e+00
   9.5703e-02      4.2652e-03      2.1430e+01      3.8080e+00
   1.0767e-01      4.7206e-03      2.2510e+01      3.5280e+00
   1.1963e-01      5.1649e-03      2.3570e+01      3.2900e+00
   1.3159e-01      5.6092e-03      2.4630e+01      3.0860e+00
   1.4355e-01      6.0201e-03      2.5680e+01      2.9090e+00
   1.5552e-01      6.4311e-03      2.6720e+01      2.7540e+00
   1.6748e-01      6.8310e-03      2.7750e+01      2.6160e+00
   1.7944e-01      7.2197e-03      2.8770e+01      2.4930e+00
   1.9141e-01      7.5863e-03      2.9770e+01      2.3820e+00
   2.1533e-01      8.3082e-03      3.1740e+01      2.1910e+00
   2.3926e-01      8.9969e-03      3.3650e+01      2.0310e+00
   2.6318e-01      9.6411e-03      3.5500e+01      1.8960e+00
   2.8711e-01      1.0274e-02      3.7280e+01      1.7790e+00
   3.1103e-01      1.0863e-02      3.9000e+01      1.6770e+00
   3.3496e-01      1.1441e-02      4.0660e+01      1.5870e+00
   3.8281e-01      1.2529e-02      4.3800e+01      1.4360e+00
   4.3066e-01      1.3551e-02      4.6730e+01      1.3140e+00
   4.7851e-01      1.4517e-02      4.9480e+01      1.2120e+00
   5.2637e-01      1.5439e-02      5.2060e+01      1.1270e+00
   5.7422e-01      1.6317e-02      5.4480e+01      1.0540e+00
   6.2207e-01      1.7161e-02      5.6770e+01      9.9010e-01
   6.6992e-01      1.7972e-02      5.8940e+01      9.3450e-01
   7.1777e-01      1.8760e-02      6.0990e+01      8.8540e-01
   7.6562e-01      1.9515e-02      6.2940e+01      8.4150e-01
   8.1347e-01      2.0260e-02      6.4790e+01      8.0220e-01
   8.6133e-01      2.0971e-02      6.6550e+01      7.6680e-01
   9.5703e-01      2.2359e-02      6.9830e+01      7.0510e-01
   1.0767e+00      2.4014e-02      7.3530e+01      6.4180e-01
   1.1963e+00      2.5591e-02      7.6820e+01      5.8970e-01
   1.3159e+00      2.7102e-02      7.9770e+01      5.4600e-01
   1.4355e+00      2.8568e-02      8.2420e+01      5.0880e-01
   1.5552e+00      2.9990e-02      8.4800e+01      4.7670e-01
   1.6748e+00      3.1378e-02      8.6950e+01      4.4870e-01
   1.7944e+00      3.2722e-02      8.8880e+01      4.2400e-01
   1.9141e+00      3.4055e-02      9.0630e+01      4.0210e-01
   2.1533e+00      3.6643e-02      9.3600e+01      3.6490e-01
   2.3926e+00      3.9164e-02      9.4980e+01      3.3450e-01
   2.6318e+00      4.1652e-02      9.6430e+01      3.0900e-01
   2.8711e+00      4.4118e-02      9.7560e+01      2.8740e-01
   3.1103e+00      4.6551e-02      9.8400e+01      2.6880e-01
   3.3496e+00      4.8961e-02      9.9000e+01      2.5260e-01
