#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.6969e-03      3.2378e-04      7.8920e-01      3.9210e+00
   1.8666e-03      3.5450e-04      8.2770e-01      3.8660e+00
   2.0363e-03      3.8483e-04      8.8720e-01      3.8110e+00
   2.2060e-03      4.1556e-04      1.0030e+00      3.7560e+00
   2.3757e-03      4.4588e-04      1.0840e+00      3.7010e+00
   2.5454e-03      4.7621e-04      1.1400e+00      3.6470e+00
   2.7151e-03      5.0654e-04      1.1800e+00      3.5940e+00
   2.8848e-03      5.3727e-04      1.2070e+00      3.5420e+00
   3.0545e-03      5.6799e-04      1.2270e+00      3.4920e+00
   3.3939e-03      6.3101e-04      1.2560e+00      3.3950e+00
   3.8181e-03      7.1137e-04      1.2870e+00      3.2810e+00
   4.2423e-03      7.9330e-04      1.3220e+00      3.1750e+00
   4.6666e-03      8.7641e-04      1.3650e+00      3.0760e+00
   5.0908e-03      9.6109e-04      1.4140e+00      2.9830e+00
   5.5150e-03      1.0470e-03      1.4700e+00      2.8970e+00
   5.9392e-03      1.1332e-03      1.5290e+00      2.8170e+00
   6.3635e-03      1.2203e-03      1.5910e+00      2.7410e+00
   6.7877e-03      1.3077e-03      1.6550e+00      2.6700e+00
   7.6362e-03      1.4834e-03      1.7850e+00      2.5410e+00
   8.4846e-03      1.6595e-03      1.9140e+00      2.4250e+00
   9.3331e-03      1.8355e-03      2.0410e+00      2.3210e+00
   1.0182e-02      2.0108e-03      2.1650e+00      2.2270e+00
   1.1030e-02      2.1857e-03      2.2850e+00      2.1420e+00
   1.1878e-02      2.3594e-03      2.4010e+00      2.0640e+00
   1.3575e-02      2.7041e-03      2.6240e+00      1.9260e+00
   1.5272e-02      3.0440e-03      2.8360e+00      1.8080e+00
