#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   5.2094e-03      3.1040e-04      6.0970e+00      1.2020e+01
   5.7303e-03      3.3773e-04      6.2560e+00      1.1810e+01
   6.2513e-03      3.6530e-04      6.4180e+00      1.1600e+01
   6.7722e-03      3.9287e-04      6.5830e+00      1.1390e+01
   7.2931e-03      4.2056e-04      6.7480e+00      1.1190e+01
   7.8141e-03      4.4837e-04      6.9130e+00      1.1000e+01
   8.3350e-03      4.7618e-04      7.0780e+00      1.0810e+01
   8.8560e-03      5.0412e-04      7.2400e+00      1.0630e+01
   9.3769e-03      5.3205e-04      7.4010e+00      1.0450e+01
   1.0419e-02      5.8816e-04      7.7140e+00      1.0120e+01
   1.1721e-02      6.5841e-04      8.0900e+00      9.7300e+00
   1.3023e-02      7.2879e-04      8.4470e+00      9.3750e+00
   1.4326e-02      7.9928e-04      8.7860e+00      9.0490e+00
   1.5628e-02      8.6978e-04      9.1080e+00      8.7480e+00
   1.6931e-02      9.4016e-04      9.4140e+00      8.4690e+00
   1.8233e-02      1.0107e-03      9.7060e+00      8.2100e+00
   1.9535e-02      1.0810e-03      9.9830e+00      7.9700e+00
   2.0838e-02      1.1513e-03      1.0250e+01      7.7450e+00
   2.3442e-02      1.2938e-03      1.0750e+01      7.3380e+00
   2.6047e-02      1.4269e-03      1.1210e+01      6.9780e+00
   2.8652e-02      1.5720e-03      1.1640e+01      6.6580e+00
   3.1256e-02      1.7050e-03      1.2040e+01      6.3700e+00
   3.3861e-02      1.8501e-03      1.2420e+01      6.1100e+00
   3.6466e-02      1.9831e-03      1.2790e+01      5.8740e+00
   4.1675e-02      2.2491e-03      1.3470e+01      5.4600e+00
   4.6885e-02      2.5272e-03      1.4120e+01      5.1090e+00
   5.2094e-02      2.7812e-03      1.4740e+01      4.8070e+00
   5.7303e-02      3.0472e-03      1.5340e+01      4.5440e+00
   6.2513e-02      3.3011e-03      1.5920e+01      4.3120e+00
   6.7722e-02      3.5551e-03      1.6490e+01      4.1060e+00
   7.2931e-02      3.7969e-03      1.7050e+01      3.9210e+00
   7.8141e-02      4.0387e-03      1.7610e+01      3.7540e+00
   8.3350e-02      4.2806e-03      1.8150e+01      3.6030e+00
   8.8560e-02      4.5103e-03      1.8700e+01      3.4660e+00
   9.3769e-02      4.7401e-03      1.9230e+01      3.3400e+00
   1.0419e-01      5.1875e-03      2.0280e+01      3.1160e+00
   1.1721e-01      5.7316e-03      2.1570e+01      2.8810e+00
   1.3023e-01      6.2516e-03      2.2810e+01      2.6820e+00
   1.4326e-01      6.7474e-03      2.4020e+01      2.5130e+00
   1.5628e-01      7.2189e-03      2.5190e+01      2.3650e+00
   1.6931e-01      7.6784e-03      2.6330e+01      2.2360e+00
   1.8233e-01      8.1259e-03      2.7440e+01      2.1220e+00
   1.9535e-01      8.5612e-03      2.8510e+01      2.0210e+00
   2.0838e-01      8.9723e-03      2.9550e+01      1.9290e+00
   2.3442e-01      9.7704e-03      3.1540e+01      1.7720e+00
   2.6047e-01      1.0532e-02      3.3430e+01      1.6400e+00
   2.8652e-01      1.1258e-02      3.5230e+01      1.5290e+00
   3.1256e-01      1.1947e-02      3.6940e+01      1.4330e+00
   3.3861e-01      1.2600e-02      3.8580e+01      1.3500e+00
   3.6466e-01      1.3241e-02      4.0150e+01      1.2770e+00
   4.1675e-01      1.4450e-02      4.3110e+01      1.1540e+00
   4.6885e-01      1.5599e-02      4.5860e+01      1.0540e+00
   5.2094e-01      1.6675e-02      4.8430e+01      9.7200e-01
   5.7303e-01      1.7703e-02      5.0850e+01      9.0270e-01
   6.2513e-01      1.8682e-02      5.3120e+01      8.4340e-01
   6.7722e-01      1.9625e-02      5.5260e+01      7.9210e-01
   7.2931e-01      2.0544e-02      5.7280e+01      7.4720e-01
   7.8141e-01      2.1427e-02      5.9200e+01      7.0750e-01
   8.3350e-01      2.2274e-02      6.1010e+01      6.7220e-01
   8.8560e-01      2.3108e-02      6.2740e+01      6.4050e-01
   9.3769e-01      2.3918e-02      6.4370e+01      6.1190e-01
   1.0419e+00      2.5490e-02      6.7400e+01      5.6230e-01
   1.1721e+00      2.7352e-02      7.0780e+01      5.1140e-01
   1.3023e+00      2.9142e-02      7.3770e+01      4.6950e-01
   1.4326e+00      3.0859e-02      7.6410e+01      4.3450e-01
   1.5628e+00      3.2528e-02      7.8760e+01      4.0470e-01
   1.6931e+00      3.4160e-02      8.0840e+01      3.7900e-01
   1.8233e+00      3.5744e-02      8.2680e+01      3.5660e-01
   1.9535e+00      3.7292e-02      8.4320e+01      3.3680e-01
   2.0838e+00      3.8815e-02      8.5820e+01      3.1930e-01
   2.3442e+00      4.1814e-02      8.7510e+01      2.8960e-01
   2.6047e+00      4.4753e-02      8.8690e+01      2.6530e-01
   2.8652e+00      4.7667e-02      8.9700e+01      2.4500e-01
   3.1256e+00      5.0545e-02      9.0390e+01      2.2780e-01
   3.3861e+00      5.3423e-02      9.0830e+01      2.1290e-01
   3.6466e+00      5.6276e-02      9.1060e+01      2.0010e-01
   4.1675e+00      6.1984e-02      9.1080e+01      1.7870e-01
   4.6885e+00      6.7703e-02      9.0690e+01      1.6170e-01
   5.2094e+00      7.3459e-02      9.0030e+01      1.4790e-01
   5.7303e+00      7.9263e-02      8.9200e+01      1.3630e-01
   6.2513e+00      8.5116e-02      8.8280e+01      1.2660e-01
   6.7722e+00      9.1053e-02      8.7300e+01      1.1820e-01
   7.2931e+00      9.7039e-02      8.6300e+01      1.1090e-01
   7.8141e+00      1.0311e-01      8.5300e+01      1.0450e-01
   8.3350e+00      1.0924e-01      8.4310e+01      9.8870e-02
   8.8560e+00      1.1544e-01      8.3340e+01      9.3830e-02
   9.3769e+00      1.2173e-01      8.2400e+01      8.9310e-02
   1.0419e+01      1.3450e-01      8.0590e+01      8.1540e-02
   1.1721e+01      1.5086e-01      7.8490e+01      7.3620e-02
   1.3023e+01      1.6764e-01      7.6560e+01      6.7180e-02
   1.4326e+01      1.8485e-01      7.4780e+01      6.1830e-02
   1.5628e+01      2.0244e-01      7.3120e+01      5.7310e-02
   1.6931e+01      2.2044e-01      7.1570e+01      5.3440e-02
   1.8233e+01      2.3882e-01      7.0090e+01      5.0090e-02
   1.9535e+01      2.5758e-01      6.8670e+01      4.7150e-02
   2.0838e+01      2.7673e-01      6.7300e+01      4.4560e-02
   2.3442e+01      3.1618e-01      6.4680e+01      4.0180e-02
   2.6047e+01      3.5725e-01      6.2160e+01      3.6620e-02
   2.8652e+01      4.0000e-01      5.9690e+01      3.3670e-02
   3.1256e+01      4.4453e-01      5.7290e+01      3.1180e-02
   3.3861e+01      4.9089e-01      5.5070e+01      2.9050e-02
   3.6466e+01      5.3908e-01      5.3030e+01      2.7210e-02
   4.1675e+01      6.4082e-01      4.9440e+01      2.4170e-02
   4.6885e+01      7.4962e-01      4.6360e+01      2.1770e-02
   5.2094e+01      8.6534e-01      4.3710e+01      1.9820e-02
