#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.1917e-03      1.7344e-04      1.2980e+00      5.8560e+00
   1.3109e-03      1.8783e-04      1.3610e+00      5.8340e+00
   1.4301e-03      2.0221e-04      1.4210e+00      5.8050e+00
   1.5492e-03      2.1660e-04      1.4790e+00      5.7720e+00
   1.6684e-03      2.3098e-04      1.5350e+00      5.7360e+00
   1.7876e-03      2.4536e-04      1.5890e+00      5.6970e+00
   1.9068e-03      2.6003e-04      1.6410e+00      5.6560e+00
   2.0259e-03      2.7441e-04      1.6520e+00      5.6130e+00
   2.1451e-03      2.8907e-04      1.5390e+00      5.5700e+00
   2.3834e-03      3.1922e-04      1.4070e+00      5.4820e+00
   2.6814e-03      3.5850e-04      1.3580e+00      5.3710e+00
   2.9793e-03      3.9834e-04      1.3840e+00      5.2610e+00
   3.2772e-03      4.3845e-04      1.4490e+00      5.1540e+00
   3.5752e-03      4.7911e-04      1.5340e+00      5.0500e+00
   3.8731e-03      5.2005e-04      1.6250e+00      4.9490e+00
   4.1710e-03      5.6099e-04      1.7170e+00      4.8520e+00
   4.4690e-03      6.0193e-04      1.8070e+00      4.7590e+00
   4.7669e-03      6.4287e-04      1.8910e+00      4.6690e+00
   5.3628e-03      7.2558e-04      2.0440e+00      4.5000e+00
   5.9586e-03      8.0857e-04      2.1750e+00      4.3440e+00
   6.5545e-03      8.9239e-04      2.2890e+00      4.1990e+00
   7.1503e-03      9.7676e-04      2.3890e+00      4.0650e+00
   7.7462e-03      1.0617e-03      2.4790e+00      3.9410e+00
   8.3421e-03      1.1474e-03      2.5630e+00      3.8250e+00
   9.5338e-03      1.3203e-03      2.7210e+00      3.6160e+00
   1.0726e-02      1.4951e-03      2.8750e+00      3.4320e+00
   1.1917e-02      1.6708e-03      3.0310e+00      3.2690e+00
   1.3109e-02      1.8470e-03      3.1920e+00      3.1230e+00
   1.4301e-02      2.0229e-03      3.3600e+00      2.9910e+00
   1.5492e-02      2.1980e-03      3.5330e+00      2.8720e+00
   1.6684e-02      2.3718e-03      3.7120e+00      2.7640e+00
   1.7876e-02      2.5435e-03      3.8950e+00      2.6650e+00
   1.9068e-02      2.7137e-03      4.0820e+00      2.5740e+00
