#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   7.5242e-03      6.9179e-04      2.7500e+00      7.2690e+00
   8.2766e-03      7.6235e-04      2.8800e+00      7.0460e+00
   9.0290e-03      8.3378e-04      3.0080e+00      6.8390e+00
   9.7814e-03      9.0592e-04      3.1360e+00      6.6450e+00
   1.0534e-02      9.7840e-04      3.2660e+00      6.4630e+00
   1.1286e-02      1.0514e-03      3.3960e+00      6.2920e+00
   1.2039e-02      1.1249e-03      3.5270e+00      6.1310e+00
   1.2791e-02      1.1986e-03      3.6600e+00      5.9800e+00
   1.3544e-02      1.2725e-03      3.7930e+00      5.8370e+00
   1.5048e-02      1.4206e-03      4.0630e+00      5.5750e+00
   1.6929e-02      1.6056e-03      4.4030e+00      5.2830e+00
   1.8810e-02      1.7814e-03      4.7430e+00      5.0250e+00
   2.0691e-02      1.9736e-03      5.0830e+00      4.7950e+00
   2.2573e-02      2.1482e-03      5.4210e+00      4.5890e+00
   2.4454e-02      2.3403e-03      5.7540e+00      4.4020e+00
   2.6335e-02      2.5150e-03      6.0840e+00      4.2330e+00
   2.8216e-02      2.6896e-03      6.4080e+00      4.0780e+00
   3.0097e-02      2.8468e-03      6.7270e+00      3.9360e+00
   3.3859e-02      3.1786e-03      7.3490e+00      3.6840e+00
   3.7621e-02      3.5105e-03      7.9480e+00      3.4670e+00
   4.1383e-02      3.8249e-03      8.5250e+00      3.2770e+00
   4.5145e-02      4.1218e-03      9.0800e+00      3.1100e+00
   4.8907e-02      4.4187e-03      9.6160e+00      2.9620e+00
   5.2669e-02      4.7156e-03      1.0130e+01      2.8290e+00
   6.0193e-02      5.2570e-03      1.1120e+01      2.6000e+00
   6.7718e-02      5.7810e-03      1.2040e+01      2.4100e+00
   7.5242e-02      6.2874e-03      1.2910e+01      2.2500e+00
   8.2766e-02      6.7590e-03      1.3730e+01      2.1110e+00
   9.0290e-02      7.2131e-03      1.4520e+01      1.9910e+00
   9.7814e-02      7.6497e-03      1.5260e+01      1.8860e+00
   1.0534e-01      8.0863e-03      1.5970e+01      1.7920e+00
   1.1286e-01      8.4880e-03      1.6650e+01      1.7080e+00
   1.2039e-01      8.8897e-03      1.7290e+01      1.6330e+00
   1.2791e-01      9.2740e-03      1.7910e+01      1.5650e+00
   1.3544e-01      9.6582e-03      1.8510e+01      1.5030e+00
   1.5048e-01      1.0374e-02      1.9630e+01      1.3940e+00
   1.6929e-01      1.1248e-02      2.0910e+01      1.2800e+00
   1.8810e-01      1.2068e-02      2.2090e+01      1.1850e+00
   2.0691e-01      1.2854e-02      2.3170e+01      1.1050e+00
   2.2573e-01      1.3605e-02      2.4180e+01      1.0360e+00
   2.4454e-01      1.4321e-02      2.5120e+01      9.7570e-01
   2.6335e-01      1.5037e-02      2.6000e+01      9.2280e-01
   2.8216e-01      1.5719e-02      2.6830e+01      8.7590e-01
   3.0097e-01      1.6382e-02      2.7610e+01      8.3400e-01
   3.3859e-01      1.7675e-02      2.9080e+01      7.6220e-01
   3.7621e-01      1.8897e-02      3.0430e+01      7.0270e-01
   4.1383e-01      2.0085e-02      3.1690e+01      6.5270e-01
   4.5145e-01      2.1220e-02      3.2880e+01      6.0990e-01
   4.8907e-01      2.2320e-02      3.4010e+01      5.7280e-01
   5.2669e-01      2.3386e-02      3.5090e+01      5.4030e-01
   6.0193e-01      2.5447e-02      3.7130e+01      4.8610e-01
   6.7718e-01      2.7385e-02      3.9030e+01      4.4250e-01
   7.5242e-01      2.9254e-02      4.0820e+01      4.0670e-01
   8.2766e-01      3.1035e-02      4.2510e+01      3.7670e-01
   9.0290e-01      3.2747e-02      4.4120e+01      3.5110e-01
   9.7814e-01      3.4406e-02      4.5650e+01      3.2900e-01
   1.0534e+00      3.6031e-02      4.7100e+01      3.0970e-01
   1.1286e+00      3.7585e-02      4.8480e+01      2.9270e-01
   1.2039e+00      3.9104e-02      4.9800e+01      2.7770e-01
   1.2791e+00      4.0589e-02      5.1050e+01      2.6420e-01
   1.3544e+00      4.2039e-02      5.2240e+01      2.5200e-01
   1.5048e+00      4.4850e-02      5.4450e+01      2.3100e-01
   1.6929e+00      4.8204e-02      5.6910e+01      2.0950e-01
   1.8810e+00      5.1435e-02      5.9080e+01      1.9200e-01
   2.0691e+00      5.4561e-02      6.1020e+01      1.7730e-01
   2.2573e+00      5.7582e-02      6.2430e+01      1.6480e-01
   2.4454e+00      6.0569e-02      6.3280e+01      1.5410e-01
   2.6335e+00      6.3521e-02      6.4280e+01      1.4480e-01
   2.8216e+00      6.6420e-02      6.5110e+01      1.3660e-01
   3.0097e+00      6.9284e-02      6.5800e+01      1.2930e-01
   3.3859e+00      7.4943e-02      6.6810e+01      1.1710e-01
   3.7621e+00      8.0532e-02      6.7430e+01      1.0700e-01
   4.1383e+00      8.6086e-02      6.7720e+01      9.8670e-02
   4.5145e+00      9.1639e-02      6.7780e+01      9.1610e-02
   4.8907e+00      9.7193e-02      6.7640e+01      8.5540e-02
   5.2669e+00      1.0275e-01      6.7350e+01      8.0270e-02
   6.0193e+00      1.1398e-01      6.6460e+01      7.1560e-02
   6.7718e+00      1.2540e-01      6.5280e+01      6.4650e-02
   7.5242e+00      1.3703e-01      6.3950e+01      5.9020e-02
   8.2766e+00      1.4892e-01      6.2540e+01      5.4340e-02
   9.0290e+00      1.6108e-01      6.1100e+01      5.0390e-02
   9.7814e+00      1.7353e-01      5.9670e+01      4.7000e-02
   1.0534e+01      1.8628e-01      5.8260e+01      4.4070e-02
   1.1286e+01      1.9935e-01      5.6890e+01      4.1490e-02
   1.2039e+01      2.1272e-01      5.5560e+01      3.9220e-02
   1.2791e+01      2.2642e-01      5.4280e+01      3.7190e-02
   1.3544e+01      2.4042e-01      5.3050e+01      3.5380e-02
   1.5048e+01      2.6943e-01      5.0740e+01      3.2260e-02
   1.6929e+01      3.0747e-01      4.8130e+01      2.9090e-02
   1.8810e+01      3.4754e-01      4.5800e+01      2.6510e-02
