#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   6.5825e-03      5.4211e-04      2.6560e+00      8.8600e+00
   7.2407e-03      5.9604e-04      2.7830e+00      8.6300e+00
   7.8989e-03      6.5059e-04      2.9060e+00      8.4120e+00
   8.5572e-03      7.0544e-04      3.0280e+00      8.2040e+00
   9.2154e-03      7.6090e-04      3.1490e+00      8.0080e+00
   9.8737e-03      8.1683e-04      3.2700e+00      7.8220e+00
   1.0532e-02      8.7305e-04      3.3910e+00      7.6460e+00
   1.1190e-02      9.2959e-04      3.5130e+00      7.4780e+00
   1.1848e-02      9.8642e-04      3.6350e+00      7.3190e+00
   1.3165e-02      1.1009e-03      3.8790e+00      7.0220e+00
   1.4811e-02      1.2445e-03      4.1870e+00      6.6890e+00
   1.6456e-02      1.3886e-03      4.4960e+00      6.3910e+00
   1.8102e-02      1.5279e-03      4.8050e+00      6.1230e+00
   1.9747e-02      1.6807e-03      5.1120e+00      5.8800e+00
   2.1393e-02      1.8182e-03      5.4180e+00      5.6580e+00
   2.3039e-02      1.9557e-03      5.7220e+00      5.4560e+00
   2.4684e-02      2.1085e-03      6.0220e+00      5.2690e+00
   2.6330e-02      2.2460e-03      6.3190e+00      5.0980e+00
   2.9621e-02      2.5211e-03      6.9020e+00      4.7910e+00
   3.2912e-02      2.7808e-03      7.4700e+00      4.5240e+00
   3.6204e-02      3.0406e-03      8.0210e+00      4.2900e+00
   3.9495e-02      3.3003e-03      8.5570e+00      4.0830e+00
   4.2786e-02      3.5448e-03      9.0780e+00      3.8970e+00
   4.6077e-02      3.7892e-03      9.5830e+00      3.7310e+00
   5.2660e-02      4.2629e-03      1.0550e+01      3.4420e+00
   5.9242e-02      4.7060e-03      1.1470e+01      3.2010e+00
   6.5825e-02      5.1338e-03      1.2340e+01      2.9950e+00
   7.2407e-02      5.5463e-03      1.3170e+01      2.8180e+00
   7.8989e-02      5.9436e-03      1.3960e+01      2.6630e+00
   8.5572e-02      6.3256e-03      1.4720e+01      2.5260e+00
   9.2154e-02      6.6923e-03      1.5440e+01      2.4050e+00
   9.8737e-02      7.0590e-03      1.6130e+01      2.2960e+00
   1.0532e-01      7.4104e-03      1.6790e+01      2.1980e+00
   1.1190e-01      7.7466e-03      1.7420e+01      2.1080e+00
   1.1848e-01      8.0674e-03      1.8030e+01      2.0270e+00
   1.3165e-01      8.7091e-03      1.9180e+01      1.8840e+00
   1.4811e-01      9.4578e-03      2.0500e+01      1.7340e+00
   1.6456e-01      1.0176e-02      2.1710e+01      1.6090e+00
   1.8102e-01      1.0848e-02      2.2820e+01      1.5020e+00
   1.9747e-01      1.1505e-02      2.3840e+01      1.4100e+00
   2.1393e-01      1.2147e-02      2.4800e+01      1.3300e+00
   2.3039e-01      1.2758e-02      2.5690e+01      1.2590e+00
   2.4684e-01      1.3369e-02      2.6530e+01      1.1960e+00
   2.6330e-01      1.3950e-02      2.7320e+01      1.1400e+00
   2.9621e-01      1.5065e-02      2.8790e+01      1.0440e+00
   3.2912e-01      1.6150e-02      3.0130e+01      9.6350e-01
   3.6204e-01      1.7174e-02      3.1370e+01      8.9600e-01
   3.9495e-01      1.8182e-02      3.2540e+01      8.3810e-01
   4.2786e-01      1.9145e-02      3.3630e+01      7.8790e-01
   4.6077e-01      2.0077e-02      3.4680e+01      7.4390e-01
   5.2660e-01      2.1880e-02      3.6650e+01      6.7020e-01
   5.9242e-01      2.3606e-02      3.8480e+01      6.1090e-01
   6.5825e-01      2.5257e-02      4.0200e+01      5.6200e-01
   7.2407e-01      2.6830e-02      4.1840e+01      5.2100e-01
   7.8989e-01      2.8358e-02      4.3400e+01      4.8600e-01
   8.5572e-01      2.9825e-02      4.4890e+01      4.5580e-01
   9.2154e-01      3.1261e-02      4.6320e+01      4.2940e-01
   9.8737e-01      3.2636e-02      4.7690e+01      4.0610e-01
   1.0532e+00      3.3996e-02      4.9000e+01      3.8540e-01
   1.1190e+00      3.5310e-02      5.0260e+01      3.6680e-01
   1.1848e+00      3.6594e-02      5.1470e+01      3.5010e-01
   1.3165e+00      3.9069e-02      5.3740e+01      3.2120e-01
   1.4811e+00      4.2048e-02      5.6340e+01      2.9160e-01
   1.6456e+00      4.4890e-02      5.8680e+01      2.6730e-01
   1.8102e+00      4.7625e-02      6.0790e+01      2.4710e-01
   1.9747e+00      5.0284e-02      6.2690e+01      2.2980e-01
   2.1393e+00      5.2851e-02      6.4400e+01      2.1500e-01
   2.3039e+00      5.5387e-02      6.5570e+01      2.0210e-01
   2.4684e+00      5.7862e-02      6.6440e+01      1.9080e-01
   2.6330e+00      6.0322e-02      6.7440e+01      1.8070e-01
   2.9621e+00      6.5120e-02      6.9070e+01      1.6370e-01
   3.2912e+00      6.9826e-02      7.0300e+01      1.4970e-01
   3.6204e+00      7.4471e-02      7.1190e+01      1.3810e-01
   3.9495e+00      7.9070e-02      7.1810e+01      1.2830e-01
   4.2786e+00      8.3623e-02      7.2210e+01      1.1980e-01
   4.6077e+00      8.8176e-02      7.2440e+01      1.1250e-01
   5.2660e+00      9.7237e-02      7.2460e+01      1.0040e-01
   5.9242e+00      1.0633e-01      7.2090e+01      9.0740e-02
   6.5825e+00      1.1550e-01      7.1460e+01      8.2880e-02
   7.2407e+00      1.2475e-01      7.0650e+01      7.6340e-02
   7.8989e+00      1.3412e-01      6.9730e+01      7.0820e-02
   8.5572e+00      1.4361e-01      6.8740e+01      6.6080e-02
   9.2154e+00      1.5325e-01      6.7710e+01      6.1970e-02
   9.8737e+00      1.6304e-01      6.6660e+01      5.8370e-02
   1.0532e+01      1.7299e-01      6.5610e+01      5.5190e-02
   1.1190e+01      1.8309e-01      6.4570e+01      5.2350e-02
   1.1848e+01      1.9336e-01      6.3540e+01      4.9810e-02
   1.3165e+01      2.1441e-01      6.1530e+01      4.5430e-02
   1.4811e+01      2.4167e-01      5.9150e+01      4.0990e-02
   1.6456e+01      2.7003e-01      5.6910e+01      3.7370e-02
   1.8102e+01      2.9947e-01      5.4820e+01      3.4380e-02
   1.9747e+01      3.3003e-01      5.2870e+01      3.1840e-02
   2.1393e+01      3.6169e-01      5.1040e+01      2.9680e-02
   2.3039e+01      3.9448e-01      4.9320e+01      2.7800e-02
   2.4684e+01      4.2840e-01      4.7720e+01      2.6160e-02
