#    Energy           Range       dE/dx (elec)    dE/dx (nucl)
#   [MeV/u]         [mg/cm2]     [MeV/(mg/cm2)]  [MeV/(mg/cm2)]
# ------------------------------------------------------------
   0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
   1.1096e-03      1.0789e-03      4.0880e-01      3.8950e-01
   1.2206e-03      1.1890e-03      4.2880e-01      3.7460e-01
   1.3316e-03      1.3006e-03      4.4790e-01      3.6090e-01
   1.4425e-03      1.4106e-03      4.6620e-01      3.4840e-01
   1.5535e-03      1.5223e-03      4.8380e-01      3.3690e-01
   1.6644e-03      1.6323e-03      5.0070e-01      3.2620e-01
   1.7754e-03      1.7424e-03      5.1720e-01      3.1630e-01
   1.8864e-03      1.8540e-03      5.3310e-01      3.0710e-01
   1.9973e-03      1.9625e-03      5.4850e-01      2.9850e-01
   2.2193e-03      2.1842e-03      5.5460e-01      2.8290e-01
   2.4967e-03      2.4663e-03      5.7000e-01      2.6590e-01
   2.7741e-03      2.7500e-03      5.9110e-01      2.5110e-01
   3.0515e-03      3.0337e-03      6.1550e-01      2.3810e-01
   3.3289e-03      3.3127e-03      6.4190e-01      2.2660e-01
   3.6063e-03      3.5902e-03      6.6940e-01      2.1640e-01
   3.8837e-03      3.8630e-03      6.9740e-01      2.0710e-01
   4.1611e-03      4.1312e-03      7.2550e-01      1.9870e-01
   4.4385e-03      4.3947e-03      7.5340e-01      1.9110e-01
   4.9933e-03      4.9093e-03      8.0800e-01      1.7770e-01
   5.5482e-03      5.4069e-03      8.6030e-01      1.6630e-01
   6.1030e-03      5.8875e-03      9.1000e-01      1.5650e-01
   6.6578e-03      6.3541e-03      9.5690e-01      1.4790e-01
   7.2126e-03      6.8083e-03      1.0010e+00      1.4030e-01
   7.7674e-03      7.2501e-03      1.0420e+00      1.3360e-01
   8.8771e-03      8.1042e-03      1.1180e+00      1.2210e-01
   9.9867e-03      8.9242e-03      1.1840e+00      1.1260e-01
   1.1096e-02      9.7148e-03      1.2430e+00      1.0470e-01
   1.2206e-02      1.0481e-02      1.2960e+00      9.7900e-02
   1.3316e-02      1.1228e-02      1.3440e+00      9.2040e-02
   1.4425e-02      1.1955e-02      1.3880e+00      8.6910e-02
   1.5535e-02      1.2666e-02      1.4300e+00      8.2390e-02
   1.6644e-02      1.3362e-02      1.4700e+00      7.8360e-02
   1.7754e-02      1.4044e-02      1.5080e+00      7.4760e-02
   1.8864e-02      1.4714e-02      1.5460e+00      7.1500e-02
   1.9973e-02      1.5370e-02      1.5820e+00      6.8540e-02
   2.2193e-02      1.6587e-02      1.6540e+00      6.3380e-02
   2.4967e-02      1.8137e-02      1.7400e+00      5.8020e-02
   2.7741e-02      1.9687e-02      1.8250e+00      5.3570e-02
   3.0515e-02      2.1082e-02      1.9060e+00      4.9820e-02
   3.3289e-02      2.2477e-02      1.9860e+00      4.6600e-02
   3.6063e-02      2.3717e-02      2.0640e+00      4.3810e-02
   3.8837e-02      2.4958e-02      2.1400e+00      4.1370e-02
   4.1611e-02      2.6198e-02      2.2150e+00      3.9200e-02
   4.4385e-02      2.7438e-02      2.2880e+00      3.7270e-02
   4.9933e-02      2.9763e-02      2.4290e+00      3.3980e-02
   5.5482e-02      3.1933e-02      2.5650e+00      3.1260e-02
   6.1030e-02      3.3948e-02      2.6950e+00      2.8980e-02
   6.6578e-02      3.5964e-02      2.8200e+00      2.7030e-02
   7.2126e-02      3.7824e-02      2.9400e+00      2.5350e-02
   7.7674e-02      3.9684e-02      3.0550e+00      2.3880e-02
   8.8771e-02      4.3094e-02      3.2710e+00      2.1440e-02
   9.9867e-02      4.6350e-02      3.4670e+00      1.9480e-02
   1.1096e-01      4.9450e-02      3.6440e+00      1.7870e-02
   1.2206e-01      5.2395e-02      3.8040e+00      1.6530e-02
   1.3316e-01      5.5186e-02      3.9460e+00      1.5390e-02
   1.4425e-01      5.7976e-02      4.0730e+00      1.4400e-02
   1.5535e-01      6.0611e-02      4.1840e+00      1.3540e-02
   1.6644e-01      6.3246e-02      4.2810e+00      1.2790e-02
   1.7754e-01      6.5727e-02      4.3660e+00      1.2120e-02
   1.8864e-01      6.8362e-02      4.4390e+00      1.1520e-02
   1.9973e-01      7.0842e-02      4.5020e+00      1.0980e-02
   2.2193e-01      7.5648e-02      4.5990e+00      1.0060e-02
   2.4967e-01      8.1538e-02      4.6800e+00      9.1080e-03
   2.7741e-01      8.7429e-02      4.7250e+00      8.3330e-03
   3.0515e-01      9.3319e-02      4.7440e+00      7.6870e-03
   3.3289e-01      9.9055e-02      4.7440e+00      7.1400e-03
   3.6063e-01      1.0495e-01      4.7300e+00      6.6710e-03
   3.8837e-01      1.1084e-01      4.7050e+00      6.2620e-03
   4.1611e-01      1.1673e-01      4.6710e+00      5.9040e-03
   4.4385e-01      1.2262e-01      4.6310e+00      5.5870e-03
   4.9933e-01      1.3471e-01      4.5380e+00      5.0510e-03
   5.5482e-01      1.4711e-01      4.4330e+00      4.6130e-03
   6.1030e-01      1.5982e-01      4.3210e+00      4.2500e-03
   6.6578e-01      1.7284e-01      4.2060e+00      3.9420e-03
   7.2126e-01      1.8617e-01      4.0920e+00      3.6790e-03
   7.7674e-01      1.9982e-01      3.9790e+00      3.4500e-03
   8.8771e-01      2.2849e-01      3.7630e+00      3.0720e-03
   9.9867e-01      2.5872e-01      3.5630e+00      2.7730e-03
   1.1096e+00      2.9065e-01      3.3810e+00      2.5290e-03
   1.2206e+00      3.2429e-01      3.2160e+00      2.3270e-03
   1.3316e+00      3.5964e-01      3.0650e+00      2.1570e-03
   1.4425e+00      3.9668e-01      2.9270e+00      2.0100e-03
   1.5535e+00      4.3544e-01      2.8020e+00      1.8840e-03
   1.6644e+00      4.7590e-01      2.6870e+00      1.7730e-03
   1.7754e+00      5.1791e-01      2.5810e+00      1.6750e-03
   1.8864e+00      5.6178e-01      2.4830e+00      1.5880e-03
   1.9973e+00      6.0720e-01      2.3920e+00      1.5100e-03
   2.2193e+00      7.0269e-01      2.2600e+00      1.3760e-03
   2.4967e+00      8.3026e-01      2.0890e+00      1.2400e-03
   2.7741e+00      9.6807e-01      1.9400e+00      1.1290e-03
   3.0515e+00      1.1160e+00      1.8110e+00      1.0380e-03
   3.3289e+00      1.2741e+00      1.6990e+00      9.6050e-04
   3.6063e+00      1.4423e+00      1.6010e+00      8.9450e-04
   3.8837e+00      1.6204e+00      1.5130e+00      8.3730e-04
   4.1611e+00      1.8086e+00      1.4350e+00      7.8740e-04
   4.4385e+00      2.0067e+00      1.3650e+00      7.4340e-04
   4.9933e+00      2.4325e+00      1.2430e+00      6.6910e-04
   5.5482e+00      2.8982e+00      1.1420e+00      6.0890e-04
   6.1030e+00      3.4034e+00      1.0560e+00      5.5910e-04
   6.6578e+00      3.9482e+00      9.8160e-01      5.1720e-04
   7.2126e+00      4.5328e+00      9.1750e-01      4.8130e-04
   7.7674e+00      5.1567e+00      8.6140e-01      4.5030e-04
   8.8771e+00      6.5207e+00      7.6800e-01      3.9930e-04
   9.9867e+00      8.0410e+00      6.9360e-01      3.5920e-04
   1.1096e+01      9.7150e+00      6.3320e-01      3.2660e-04
   1.2206e+01      1.1541e+01      5.8320e-01      2.9970e-04
   1.3316e+01      1.3515e+01      5.4130e-01      2.7700e-04
   1.4425e+01      1.5657e+01      5.0570e-01      2.5770e-04
   1.5535e+01      1.7827e+01      4.7510e-01      2.4090e-04
   1.6644e+01      2.0307e+01      4.4850e-01      2.2640e-04
   1.7754e+01      2.2787e+01      4.2520e-01      2.1350e-04
   1.8864e+01      2.5578e+01      4.0450e-01      2.0210e-04
   1.9973e+01      2.8368e+01      3.8610e-01      1.9190e-04
   2.2193e+01      3.4258e+01      3.5450e-01      1.7430e-04
   2.4967e+01      4.2474e+01      3.2210e-01      1.5660e-04
   2.7741e+01      5.1465e+01      2.9500e-01      1.4230e-04
   3.0515e+01      6.1386e+01      2.7180e-01      1.3050e-04
   3.3289e+01      7.1927e+01      2.5310e-01      1.2050e-04
   3.6063e+01      8.3243e+01      2.3700e-01      1.1210e-04
   3.8837e+01      9.5335e+01      2.2310e-01      1.0470e-04
   4.1611e+01      1.0805e+02      2.1090e-01      9.8330e-05
   4.4385e+01      1.2153e+02      2.0010e-01      9.2690e-05
   4.9933e+01      1.5068e+02      1.8190e-01      8.3230e-05
   5.5482e+01      1.8245e+02      1.6720e-01      7.5580e-05
   6.1030e+01      2.1687e+02      1.5500e-01      6.9260e-05
   6.6578e+01      2.5392e+02      1.4460e-01      6.3950e-05
   7.2126e+01      2.9360e+02      1.3580e-01      5.9420e-05
   7.7674e+01      3.3561e+02      1.2820e-01      5.5510e-05
   8.8771e+01      4.2676e+02      1.1570e-01      4.9100e-05
   9.9867e+01      5.2705e+02      1.0580e-01      4.4060e-05
